GENERAL$,
47.35,0.02971
47.36,0.02481
47.37,0.01925
47.38,0.01486
47.39,0.012
47.4,0.01051
47.41,0.01019
47.42,0.01098
47.43,0.01303
47.44,0.01657
47.45,0.02152
47.46,0.0268
47.47,0.02949
47.48,0.02726
47.49,0.02201
47.5,0.01684
47.51,0.01305
47.52,0.01075
47.53,0.00977
47.54,0.00994
47.55,0.01129
47.56,0.01396
47.57,0.01802
47.58,0.02295
47.59,0.02674
47.6,0.02653
47.61,0.02254
47.62,0.0177
47.63,0.01384
47.64,0.01141
47.65,0.0103
47.66,0.0104
47.67,0.01172
47.68,0.0145
47.69,0.01896
47.7,0.02499
47.71,0.03114
47.72,0.03396
47.73,0.03114
47.74,0.02532
47.75,0.01988
47.76,0.01618
47.77,0.01437
47.78,0.01439
47.79,0.01634
47.8,0.02064
47.81,0.02786
47.82,0.03822
47.83,0.05034
47.84,0.05911
47.85,0.05777
47.86,0.04752
47.87,0.03548
47.88,0.02576
47.89,0.01921
47.9,0.0154
47.91,0.01372
47.92,0.01377
47.93,0.01539
47.94,0.01856
47.95,0.02292
47.96,0.027
47.97,0.02797
47.98,0.02493
47.99,0.02039
48,0.01656
48.01,0.01418
48.02,0.01331
48.03,0.01398
48.04,0.01638
48.05,0.021
48.06,0.02833
48.07,0.03842
48.08,0.04941
48.09,0.05591
48.1,0.05278
48.11,0.04304
48.12,0.03299
48.13,0.02556
48.14,0.02128
48.15,0.01993
48.16,0.02144
48.17,0.02612
48.18,0.03458
48.19,0.04714
48.2,0.06239
48.21,0.07447
48.22,0.07449
48.23,0.06223
48.24,0.04652
48.25,0.03334
48.26,0.02413
48.27,0.01848
48.28,0.01558
48.29,0.0148
48.3,0.01584
48.31,0.01862
48.32,0.02283
48.33,0.02713
48.34,0.0286
48.35,0.0255
48.36,0.02004
48.37,0.01487
48.38,0.01097
48.39,0.00833
48.4,0.00666
48.41,0.00566
48.42,0.00508
48.43,0.0048
48.44,0.00472
48.45,0.00476
48.46,0.00476
48.47,0.00457
48.48,0.00428
48.49,0.00403
48.5,0.00392
48.51,0.00399
48.52,0.0043
48.53,0.00493
48.54,0.00603
48.55,0.00776
48.56,0.01017
48.57,0.01295
48.58,0.01496
48.59,0.01475
48.6,0.0126
48.61,0.01008
48.62,0.0081
48.63,0.00691
48.64,0.00647
48.65,0.00676
48.66,0.00783
48.67,0.00983
48.68,0.01285
48.69,0.01666
48.7,0.02008
48.71,0.02094
48.72,0.01859
48.73,0.01498
48.74,0.01186
48.75,0.0098
48.76,0.00885
48.77,0.00895
48.78,0.01013
48.79,0.01256
48.8,0.01638
48.81,0.02143
48.82,0.02643
48.83,0.02861
48.84,0.02635
48.85,0.02179
48.86,0.0176
48.87,0.01489
48.88,0.01389
48.89,0.0147
48.9,0.01758
48.91,0.02303
48.92,0.03158
48.93,0.04307
48.94,0.05514
48.95,0.06155
48.96,0.05715
48.97,0.0457
48.98,0.03391
48.99,0.02487
49,0.01902
49.01,0.01594
49.02,0.01515
49.03,0.01643
49.04,0.01982
49.05,0.02529
49.06,0.03208
49.07,0.03744
49.08,0.0374
49.09,0.03172
49.1,0.02425
49.11,0.01787
49.12,0.01335
49.13,0.01058
49.14,0.00921
49.15,0.00898
49.16,0.00973
49.17,0.01137
49.18,0.01357
49.19,0.01537
49.2,0.01535
49.21,0.01334
49.22,0.01068
49.23,0.00842
49.24,0.00689
49.25,0.0061
49.26,0.00599
49.27,0.00657
49.28,0.0079
49.29,0.01
49.3,0.01264
49.31,0.01487
49.32,0.01517
49.33,0.01322
49.34,0.0104
49.35,0.0079
49.36,0.00611
49.37,0.00502
49.38,0.00452
49.39,0.00452
49.4,0.005
49.41,0.00594
49.42,0.00729
49.43,0.00868
49.44,0.00929
49.45,0.00862
49.46,0.00716
49.47,0.00571
49.48,0.00465
49.49,0.00405
49.5,0.0039
49.51,0.0042
49.52,0.00497
49.53,0.00624
49.54,0.00789
49.55,0.00941
49.56,0.00985
49.57,0.00881
49.58,0.0071
49.59,0.00552
49.6,0.00438
49.61,0.00371
49.62,0.00347
49.63,0.00361
49.64,0.00416
49.65,0.00513
49.66,0.00647
49.67,0.00787
49.68,0.0086
49.69,0.00809
49.7,0.00671
49.71,0.00526
49.72,0.00412
49.73,0.00338
49.74,0.00302
49.75,0.00299
49.76,0.00327
49.77,0.00385
49.78,0.00469
49.79,0.00557
49.8,0.00603
49.81,0.00569
49.82,0.00481
49.83,0.00385
49.84,0.0031
49.85,0.0026
49.86,0.00231
49.87,0.0022
49.88,0.00222
49.89,0.00237
49.9,0.00264
49.91,0.003
49.92,0.00336
49.93,0.00357
49.94,0.00358
49.95,0.00357
49.96,0.00373
49.97,0.00417
49.98,0.00504
49.99,0.00656
50,0.00896
50.01,0.0124
50.02,0.01669
50.03,0.02067
50.04,0.02201
50.05,0.01964
50.06,0.01548
50.07,0.01156
50.08,0.00866
50.09,0.00681
50.1,0.00583
50.11,0.00554
50.12,0.00587
50.13,0.00681
50.14,0.00837
50.15,0.01041
50.16,0.01233
50.17,0.01294
50.18,0.01181
50.19,0.00991
50.2,0.0083
50.21,0.00738
50.22,0.00729
50.23,0.00813
50.24,0.01
50.25,0.01295
50.26,0.01672
50.27,0.02015
50.28,0.02114
50.29,0.0189
50.3,0.01521
50.31,0.01187
50.32,0.00954
50.33,0.00827
50.34,0.008
50.35,0.0087
50.36,0.01043
50.37,0.01328
50.38,0.01711
50.39,0.02106
50.4,0.0233
50.41,0.0224
50.42,0.01911
50.43,0.01537
50.44,0.01246
50.45,0.01081
50.46,0.01047
50.47,0.01149
50.48,0.01394
50.49,0.01789
50.5,0.02294
50.51,0.02758
50.52,0.02916
50.53,0.02662
50.54,0.02187
50.55,0.01723
50.56,0.01385
50.57,0.01197
50.58,0.01157
50.59,0.01264
50.6,0.01525
50.61,0.01943
50.62,0.02482
50.63,0.02984
50.64,0.03182
50.65,0.02957
50.66,0.02474
50.67,0.0198
50.68,0.01621
50.69,0.01439
50.7,0.01443
50.71,0.01643
50.72,0.02055
50.73,0.02679
50.74,0.03433
50.75,0.04047
50.76,0.0414
50.77,0.03654
50.78,0.029
50.79,0.02186
50.8,0.01648
50.81,0.01301
50.82,0.01118
50.83,0.01071
50.84,0.01145
50.85,0.01335
50.86,0.01623
50.87,0.01949
50.88,0.02172
50.89,0.02136
50.9,0.0186
50.91,0.01524
50.92,0.01262
50.93,0.01123
50.94,0.0112
50.95,0.01262
50.96,0.0155
50.97,0.01966
50.98,0.02412
50.99,0.02661
51,0.02519
51.01,0.02096
51.02,0.01631
51.03,0.01257
51.04,0.01007
51.05,0.00875
51.06,0.00846
51.07,0.00913
51.08,0.01078
51.09,0.01335
51.1,0.01648
51.11,0.0191
51.12,0.01987
51.13,0.01821
51.14,0.01505
51.15,0.01191
51.16,0.00955
51.17,0.00817
51.18,0.00771
51.19,0.0081
51.2,0.00927
51.21,0.01103
51.22,0.01287
51.23,0.01384
51.24,0.0134
51.25,0.01195
51.26,0.01034
51.27,0.00921
51.28,0.0089
51.29,0.0096
51.3,0.01149
51.31,0.01477
51.32,0.01951
51.33,0.02515
51.34,0.02973
51.35,0.03048
51.36,0.02703
51.37,0.02175
51.38,0.01681
51.39,0.01317
51.4,0.011
51.41,0.0102
51.42,0.01066
51.43,0.01236
51.44,0.01526
51.45,0.01905
51.46,0.02263
51.47,0.02439
51.48,0.02335
51.49,0.01999
51.5,0.01597
51.51,0.01266
51.52,0.01052
51.53,0.0096
51.54,0.00981
51.55,0.01107
51.56,0.01323
51.57,0.01576
51.58,0.01756
51.59,0.01762
51.6,0.01607
51.61,0.01382
51.62,0.01187
51.63,0.01084
51.64,0.01101
51.65,0.01259
51.66,0.01579
51.67,0.02071
51.68,0.0269
51.69,0.03258
51.7,0.03458
51.71,0.03158
51.72,0.02573
51.73,0.01961
51.74,0.01462
51.75,0.01112
51.76,0.00899
51.77,0.00795
51.78,0.00784
51.79,0.00859
51.8,0.01019
51.81,0.01253
51.82,0.01504
51.83,0.01639
51.84,0.01538
51.85,0.01266
51.86,0.0097
51.87,0.00728
51.88,0.00554
51.89,0.00439
51.9,0.00367
51.91,0.00324
51.92,0.00298
51.93,0.0028
51.94,0.00266
51.95,0.00255
51.96,0.0025
51.97,0.00253
51.98,0.00268
51.99,0.003
52,0.00356
52.01,0.00443
52.02,0.00565
52.03,0.00714
52.04,0.00848
52.05,0.0089
52.06,0.00813
52.07,0.00678
52.08,0.00552
52.09,0.00463
52.1,0.00418
52.11,0.00418
52.12,0.00463
52.13,0.00555
52.14,0.00696
52.15,0.0087
52.16,0.01026
52.17,0.01091
52.18,0.01042
52.19,0.0091
52.2,0.00751
52.21,0.00617
52.22,0.00532
52.23,0.00503
52.24,0.00529
52.25,0.0061
52.26,0.00738
52.27,0.00888
52.28,0.00998
52.29,0.01015
52.3,0.00941
52.31,0.00814
52.32,0.00682
52.33,0.00587
52.34,0.00544
52.35,0.0056
52.36,0.00636
52.37,0.00772
52.38,0.00953
52.39,0.01126
52.4,0.01207
52.41,0.0116
52.42,0.01029
52.43,0.00872
52.44,0.00742
52.45,0.00671
52.46,0.0067
52.47,0.00747
52.48,0.00906
52.49,0.01141
52.5,0.01414
52.51,0.01621
52.52,0.0165
52.53,0.01509
52.54,0.01282
52.55,0.01049
52.56,0.00872
52.57,0.00776
52.58,0.00769
52.59,0.00851
52.6,0.01023
52.61,0.01268
52.62,0.01528
52.63,0.01689
52.64,0.01677
52.65,0.01519
52.66,0.01275
52.67,0.01027
52.68,0.00836
52.69,0.00722
52.7,0.00686
52.71,0.00725
52.72,0.0083
52.73,0.00983
52.74,0.01135
52.75,0.01223
52.76,0.01216
52.77,0.01122
52.78,0.00974
52.79,0.00839
52.8,0.00762
52.81,0.00765
52.82,0.00855
52.83,0.01035
52.84,0.01286
52.85,0.01543
52.86,0.01674
52.87,0.01597
52.88,0.01378
52.89,0.01115
52.9,0.00872
52.91,0.00686
52.92,0.00562
52.93,0.00493
52.94,0.00471
52.95,0.00489
52.96,0.00547
52.97,0.00644
52.98,0.00768
52.99,0.00879
53,0.00915
53.01,0.00861
53.02,0.00775
53.03,0.0072
53.04,0.00729
53.05,0.00815
53.06,0.00982
53.07,0.01212
53.08,0.01438
53.09,0.01534
53.1,0.01428
53.11,0.01205
53.12,0.00987
53.13,0.00834
53.14,0.00762
53.15,0.00776
53.16,0.00881
53.17,0.01084
53.18,0.01384
53.19,0.01742
53.2,0.02048
53.21,0.02152
53.22,0.02033
53.23,0.01775
53.24,0.01455
53.25,0.01157
53.26,0.00936
53.27,0.00807
53.28,0.00766
53.29,0.00805
53.3,0.00913
53.31,0.01063
53.32,0.01206
53.33,0.01292
53.34,0.01293
53.35,0.01183
53.36,0.00995
53.37,0.00806
53.38,0.0066
53.39,0.00569
53.4,0.00527
53.41,0.00529
53.42,0.00561
53.43,0.00609
53.44,0.00651
53.45,0.0068
53.46,0.00689
53.47,0.00686
53.48,0.00698
53.49,0.0076
53.5,0.00902
53.51,0.01143
53.52,0.01491
53.53,0.01916
53.54,0.02294
53.55,0.02411
53.56,0.02185
53.57,0.01781
53.58,0.01379
53.59,0.01058
53.6,0.00833
53.61,0.00695
53.62,0.00628
53.63,0.0062
53.64,0.00668
53.65,0.00774
53.66,0.00936
53.67,0.0114
53.68,0.01323
53.69,0.01382
53.7,0.01278
53.71,0.011
53.72,0.00946
53.73,0.00861
53.74,0.00856
53.75,0.00925
53.76,0.01043
53.77,0.01147
53.78,0.01156
53.79,0.01055
53.8,0.00915
53.81,0.00798
53.82,0.00731
53.83,0.00723
53.84,0.00779
53.85,0.00903
53.86,0.011
53.87,0.0136
53.88,0.01634
53.89,0.01818
53.9,0.01843
53.91,0.01756
53.92,0.01629
53.93,0.01517
53.94,0.01485
53.95,0.0159
53.96,0.01871
53.97,0.02352
53.98,0.03024
53.99,0.0378
54,0.04333
54.01,0.04364
54.02,0.03914
54.03,0.03281
54.04,0.02663
54.05,0.02161
54.06,0.01829
54.07,0.01678
54.08,0.01697
54.09,0.01875
54.1,0.02189
54.11,0.0258
54.12,0.02943
54.13,0.03209
54.14,0.03336
54.15,0.03256
54.16,0.03023
54.17,0.02841
54.18,0.02881
54.19,0.03234
54.2,0.03926
54.21,0.049
54.22,0.05903
54.23,0.06422
54.24,0.06096
54.25,0.05187
54.26,0.04159
54.27,0.03255
54.28,0.02568
54.29,0.02124
54.3,0.01906
54.31,0.01888
54.32,0.0205
54.33,0.0237
54.34,0.02791
54.35,0.03231
54.36,0.03606
54.37,0.03757
54.38,0.03516
54.39,0.02977
54.4,0.02401
54.41,0.01949
54.42,0.01664
54.43,0.01535
54.44,0.01526
54.45,0.01575
54.46,0.01609
54.47,0.01594
54.48,0.01554
54.49,0.01507
54.5,0.01478
54.51,0.01524
54.52,0.01701
54.53,0.02049
54.54,0.02584
54.55,0.03267
54.56,0.03925
54.57,0.04228
54.58,0.03977
54.59,0.03379
54.6,0.02728
54.61,0.02167
54.62,0.01748
54.63,0.01482
54.64,0.0136
54.65,0.01364
54.66,0.01483
54.67,0.017
54.68,0.0198
54.69,0.02278
54.7,0.02548
54.71,0.02689
54.72,0.02593
54.73,0.02323
54.74,0.02058
54.75,0.01918
54.76,0.01942
54.77,0.02126
54.78,0.02411
54.79,0.02658
54.8,0.02699
54.81,0.02527
54.82,0.0229
54.83,0.02103
54.84,0.02031
54.85,0.02131
54.86,0.02456
54.87,0.03045
54.88,0.03905
54.89,0.04948
54.9,0.05873
54.91,0.06202
54.92,0.05783
54.93,0.0497
54.94,0.04099
54.95,0.03308
54.96,0.02682
54.97,0.02271
54.98,0.02079
54.99,0.02088
55,0.02276
55.01,0.02603
55.02,0.02997
55.03,0.03394
55.04,0.0374
55.05,0.03894
55.06,0.03725
55.07,0.03365
55.08,0.03075
55.09,0.03016
55.1,0.03241
55.11,0.03715
55.12,0.04281
55.13,0.04614
55.14,0.04445
55.15,0.03895
55.16,0.03262
55.17,0.02709
55.18,0.02303
55.19,0.02084
55.2,0.0207
55.21,0.0226
55.22,0.02636
55.23,0.03129
55.24,0.03576
55.25,0.03794
55.26,0.03782
55.27,0.03623
55.28,0.03295
55.29,0.0281
55.3,0.02314
55.31,0.01937
55.32,0.01722
55.33,0.01664
55.34,0.01732
55.35,0.01856
55.36,0.01956
55.37,0.02002
55.38,0.01995
55.39,0.01891
55.4,0.0166
55.41,0.0137
55.42,0.01107
55.43,0.00908
55.44,0.00777
55.45,0.00705
55.46,0.00684
55.47,0.00706
55.48,0.0076
55.49,0.00828
55.5,0.00879
55.51,0.00893
55.52,0.00896
55.53,0.00935
55.54,0.01039
55.55,0.0122
55.56,0.01457
55.57,0.01675
55.58,0.01749
55.59,0.01622
55.6,0.01388
55.61,0.01161
55.62,0.01001
55.63,0.00925
55.64,0.00939
55.65,0.01043
55.66,0.01234
55.67,0.01498
55.68,0.01778
55.69,0.01969
55.7,0.02004
55.71,0.01937
55.72,0.01831
55.73,0.01693
55.74,0.01548
55.75,0.01465
55.76,0.01495
55.77,0.01657
55.78,0.01935
55.79,0.02253
55.8,0.0246
55.81,0.0244
55.82,0.02254
55.83,0.02017
55.84,0.01765
55.85,0.01512
55.86,0.01306
55.87,0.01189
55.88,0.01169
55.89,0.0124
55.9,0.01373
55.91,0.01513
55.92,0.01608
55.93,0.01663
55.94,0.01692
55.95,0.01655
55.96,0.01544
55.97,0.01426
55.98,0.01379
55.99,0.0144
56,0.01606
56.01,0.01825
56.02,0.01983
56.03,0.01967
56.04,0.01799
56.05,0.01587
56.06,0.01387
56.07,0.01212
56.08,0.01086
56.09,0.01036
56.1,0.0107
56.11,0.01183
56.12,0.01348
56.13,0.01503
56.14,0.01582
56.15,0.01588
56.16,0.01563
56.17,0.01502
56.18,0.01387
56.19,0.01258
56.2,0.01178
56.21,0.01182
56.22,0.01272
56.23,0.0142
56.24,0.0155
56.25,0.01578
56.26,0.01503
56.27,0.01391
56.28,0.01272
56.29,0.01144
56.3,0.01027
56.31,0.00954
56.32,0.00945
56.33,0.01001
56.34,0.01106
56.35,0.0122
56.36,0.01298
56.37,0.01337
56.38,0.01371
56.39,0.01409
56.4,0.01446
56.41,0.01517
56.42,0.01689
56.43,0.02006
56.44,0.02471
56.45,0.0301
56.46,0.03422
56.47,0.03455
56.48,0.03097
56.49,0.02582
56.5,0.02094
56.51,0.01693
56.52,0.0139
56.53,0.01195
56.54,0.01105
56.55,0.0111
56.56,0.01197
56.57,0.01342
56.58,0.01517
56.59,0.01713
56.6,0.01914
56.61,0.02041
56.62,0.01989
56.63,0.01773
56.64,0.01522
56.65,0.01332
56.66,0.01233
56.67,0.01211
56.68,0.01216
56.69,0.01186
56.7,0.01106
56.71,0.01014
56.72,0.0094
56.73,0.00889
56.74,0.00871
56.75,0.00905
56.76,0.01007
56.77,0.01177
56.78,0.01384
56.79,0.01555
56.8,0.01595
56.81,0.01497
56.82,0.01345
56.83,0.01198
56.84,0.01066
56.85,0.00956
56.86,0.00889
56.87,0.00883
56.88,0.00939
56.89,0.01041
56.9,0.01151
56.91,0.0122
56.92,0.01244
56.93,0.01258
56.94,0.01268
56.95,0.01251
56.96,0.01214
56.97,0.01211
56.98,0.01286
56.99,0.01448
57,0.01662
57.01,0.01831
57.02,0.01841
57.03,0.01691
57.04,0.01484
57.05,0.01292
57.06,0.01131
57.07,0.01003
57.08,0.0093
57.09,0.00926
57.1,0.00989
57.11,0.01098
57.12,0.01208
57.13,0.01266
57.14,0.01273
57.15,0.01263
57.16,0.01234
57.17,0.01143
57.18,0.00988
57.19,0.00817
57.2,0.00673
57.21,0.0057
57.22,0.00511
57.23,0.0049
57.24,0.00505
57.25,0.0055
57.26,0.00614
57.27,0.00677
57.28,0.00719
57.29,0.00743
57.3,0.00784
57.31,0.00869
57.32,0.01
57.33,0.01147
57.34,0.01234
57.35,0.01188
57.36,0.01031
57.37,0.00841
57.38,0.00676
57.39,0.00553
57.4,0.00475
57.41,0.00435
57.42,0.00427
57.43,0.00446
57.44,0.00486
57.45,0.00541
57.46,0.00606
57.47,0.00681
57.48,0.00766
57.49,0.00834
57.5,0.00856
57.51,0.00837
57.52,0.00822
57.53,0.00844
57.54,0.00908
57.55,0.00988
57.56,0.01027
57.57,0.00984
57.58,0.00883
57.59,0.00778
57.6,0.00699
57.61,0.00655
57.62,0.0065
57.63,0.00688
57.64,0.00772
57.65,0.00892
57.66,0.01022
57.67,0.01117
57.68,0.0115
57.69,0.01153
57.7,0.01171
57.71,0.01218
57.72,0.01293
57.73,0.01421
57.74,0.01642
57.75,0.01977
57.76,0.02395
57.77,0.02775
57.78,0.02919
57.79,0.02744
57.8,0.02387
57.81,0.02027
57.82,0.01737
57.83,0.01527
57.84,0.01403
57.85,0.01378
57.86,0.01456
57.87,0.01615
57.88,0.01799
57.89,0.01929
57.9,0.01983
57.91,0.02017
57.92,0.02058
57.93,0.02052
57.94,0.01937
57.95,0.01755
57.96,0.01599
57.97,0.01524
57.98,0.01527
57.99,0.01555
58,0.01541
58.01,0.01471
58.02,0.0139
58.03,0.01327
58.04,0.01264
58.05,0.0118
58.06,0.01094
58.07,0.01041
58.08,0.01039
58.09,0.01081
58.1,0.01138
58.11,0.01179
58.12,0.01211
58.13,0.01266
58.14,0.01361
58.15,0.01494
58.16,0.01672
58.17,0.01937
58.18,0.02331
58.19,0.02845
58.2,0.03368
58.21,0.03665
58.22,0.0354
58.23,0.03081
58.24,0.02535
58.25,0.02058
58.26,0.01689
58.27,0.01422
58.28,0.01253
58.29,0.01177
58.3,0.01186
58.31,0.01265
58.32,0.01394
58.33,0.01565
58.34,0.01786
58.35,0.0205
58.36,0.02285
58.37,0.0238
58.38,0.02322
58.39,0.02227
58.4,0.02203
58.41,0.02272
58.42,0.02363
58.43,0.02343
58.44,0.02155
58.45,0.01887
58.46,0.01646
58.47,0.01488
58.48,0.01423
58.49,0.0146
58.5,0.01607
58.51,0.01861
58.52,0.02176
58.53,0.02443
58.54,0.02521
58.55,0.02395
58.56,0.02188
58.57,0.01997
58.58,0.01821
58.59,0.01616
58.6,0.01387
58.61,0.01181
58.62,0.01034
58.63,0.00954
58.64,0.00938
58.65,0.00979
58.66,0.01073
58.67,0.01215
58.68,0.01373
58.69,0.01484
58.7,0.01504
58.71,0.01468
58.72,0.01451
58.73,0.01487
58.74,0.01551
58.75,0.01567
58.76,0.01476
58.77,0.0131
58.78,0.01146
58.79,0.01035
58.8,0.00996
58.81,0.01038
58.82,0.01166
58.83,0.01378
58.84,0.01645
58.85,0.01891
58.86,0.01999
58.87,0.01916
58.88,0.01725
58.89,0.01532
58.9,0.01367
58.91,0.01207
58.92,0.01035
58.93,0.00873
58.94,0.00746
58.95,0.00667
58.96,0.00637
58.97,0.00656
58.98,0.00723
58.99,0.00831
59,0.00956
59.01,0.01052
59.02,0.01062
59.03,0.00986
59.04,0.00879
59.05,0.00787
59.06,0.00723
59.07,0.00672
59.08,0.00614
59.09,0.00549
59.1,0.00491
59.11,0.00453
59.12,0.0044
59.13,0.00455
59.14,0.00499
59.15,0.00571
59.16,0.00664
59.17,0.00756
59.18,0.00809
59.19,0.00801
59.2,0.00756
59.21,0.00713
59.22,0.00693
59.23,0.007
59.24,0.00732
59.25,0.00798
59.26,0.00902
59.27,0.01035
59.28,0.01157
59.29,0.0121
59.3,0.01183
59.31,0.01124
59.32,0.01088
59.33,0.01096
59.34,0.01146
59.35,0.01241
59.36,0.01397
59.37,0.0162
59.38,0.01873
59.39,0.02058
59.4,0.02074
59.41,0.01937
59.42,0.01761
59.43,0.01634
59.44,0.01577
59.45,0.01581
59.46,0.0165
59.47,0.01805
59.48,0.02042
59.49,0.02295
59.5,0.02433
59.51,0.02371
59.52,0.02173
59.53,0.01964
59.54,0.01797
59.55,0.01645
59.56,0.0146
59.57,0.0125
59.58,0.01061
59.59,0.00923
59.6,0.00847
59.61,0.00831
59.62,0.00875
59.63,0.00974
59.64,0.01114
59.65,0.01255
59.66,0.01331
59.67,0.01312
59.68,0.0124
59.69,0.01175
59.7,0.01136
59.71,0.01094
59.72,0.01007
59.73,0.00876
59.74,0.00739
59.75,0.00626
59.76,0.00548
59.77,0.00505
59.78,0.00495
59.79,0.00514
59.8,0.00556
59.81,0.00607
59.82,0.00641
59.83,0.00646
59.84,0.00636
59.85,0.00633
59.86,0.00644
59.87,0.00654
59.88,0.00648
59.89,0.0063
59.9,0.00619
59.91,0.00623
59.92,0.0063
59.93,0.00618
59.94,0.00581
59.95,0.00537
59.96,0.00502
59.97,0.00479
59.98,0.00455
59.99,0.00424
60,0.0039
60.01,0.00362
60.02,0.00348
60.03,0.0035
60.04,0.00371
60.05,0.00412
60.06,0.00477
60.07,0.00569
60.08,0.0069
60.09,0.00838
60.1,0.01021
60.11,0.01249
60.12,0.01508
60.13,0.01726
60.14,0.01791
60.15,0.01652
60.16,0.01388
60.17,0.01108
60.18,0.00872
60.19,0.00696
60.2,0.00576
60.21,0.00504
60.22,0.00471
60.23,0.00471
60.24,0.00502
60.25,0.00566
60.26,0.00668
60.27,0.00809
60.28,0.00982
60.29,0.01158
60.3,0.01289
60.31,0.0135
60.32,0.0138
60.33,0.01421
60.34,0.01463
60.35,0.01445
60.36,0.01322
60.37,0.01127
60.38,0.00929
60.39,0.00767
60.4,0.00656
60.41,0.00593
60.42,0.00574
60.43,0.00592
60.44,0.00636
60.45,0.00689
60.46,0.00734
60.47,0.00772
60.48,0.00822
60.49,0.00904
60.5,0.01012
60.51,0.01125
60.52,0.01223
60.53,0.01319
60.54,0.01437
60.55,0.01555
60.56,0.016
60.57,0.01509
60.58,0.01315
60.59,0.01098
60.6,0.00913
60.61,0.0077
60.62,0.00661
60.63,0.00573
60.64,0.00508
60.65,0.00467
60.66,0.00454
60.67,0.00471
60.68,0.00518
60.69,0.00597
60.7,0.00705
60.71,0.00824
60.72,0.00921
60.73,0.0096
60.74,0.00949
60.75,0.00924
60.76,0.00902
60.77,0.00866
60.78,0.00789
60.79,0.0068
60.8,0.00567
60.81,0.00473
60.82,0.00403
60.83,0.00358
60.84,0.00334
60.85,0.00328
60.86,0.00334
60.87,0.00348
60.88,0.00365
60.89,0.00382
60.9,0.00405
60.91,0.0044
60.92,0.00484
60.93,0.00526
60.94,0.0055
60.95,0.00558
60.96,0.00561
60.97,0.00569
60.98,0.00576
60.99,0.00573
61,0.00566
61.01,0.00572
61.02,0.00608
61.03,0.00683
61.04,0.00805
61.05,0.00977
61.06,0.012
61.07,0.01448
61.08,0.01655
61.09,0.01726
61.1,0.01625
61.11,0.01426
61.12,0.01225
61.13,0.01073
61.14,0.00982
61.15,0.00946
61.16,0.00957
61.17,0.01012
61.18,0.01093
61.19,0.01171
61.2,0.0122
61.21,0.01253
61.22,0.01312
61.23,0.01423
61.24,0.01583
61.25,0.01757
61.26,0.01916
61.27,0.02073
61.28,0.02245
61.29,0.02388
61.3,0.02407
61.31,0.02272
61.32,0.0207
61.33,0.01909
61.34,0.0185
61.35,0.01909
61.36,0.0208
61.37,0.02354
61.38,0.02714
61.39,0.03085
61.4,0.03312
61.41,0.03263
61.42,0.0299
61.43,0.02667
61.44,0.02414
61.45,0.02259
61.46,0.02158
61.47,0.02064
61.48,0.01975
61.49,0.01923
61.5,0.01908
61.51,0.01906
61.52,0.01914
61.53,0.01973
61.54,0.02124
61.55,0.02373
61.56,0.02675
61.57,0.02958
61.58,0.03196
61.59,0.03422
61.6,0.03622
61.61,0.03664
61.62,0.03433
61.63,0.02998
61.64,0.02529
61.65,0.02144
61.66,0.01876
61.67,0.01708
61.68,0.01611
61.69,0.01572
61.7,0.01583
61.71,0.01617
61.72,0.01634
61.73,0.01634
61.74,0.01658
61.75,0.01741
61.76,0.01876
61.77,0.02005
61.78,0.02039
61.79,0.01951
61.8,0.018
61.81,0.01645
61.82,0.01493
61.83,0.01337
61.84,0.01193
61.85,0.01089
61.86,0.01037
61.87,0.01029
61.88,0.01042
61.89,0.01055
61.9,0.01067
61.91,0.01082
61.92,0.01084
61.93,0.01048
61.94,0.00975
61.95,0.00898
61.96,0.00847
61.97,0.00827
61.98,0.00831
61.99,0.0084
62,0.00847
62.01,0.00857
62.02,0.00871
62.03,0.00875
62.04,0.00863
62.05,0.00855
62.06,0.00875
62.07,0.00939
62.08,0.01047
62.09,0.01189
62.1,0.01354
62.11,0.01537
62.12,0.01713
62.13,0.01816
62.14,0.01787
62.15,0.01651
62.16,0.01498
62.17,0.01399
62.18,0.01387
62.19,0.01468
62.2,0.01632
62.21,0.01865
62.22,0.02131
62.23,0.02341
62.24,0.02379
62.25,0.02225
62.26,0.01978
62.27,0.01748
62.28,0.01583
62.29,0.01471
62.3,0.01366
62.31,0.01235
62.32,0.01091
62.33,0.00968
62.34,0.0089
62.35,0.00869
62.36,0.00908
62.37,0.01008
62.38,0.0116
62.39,0.01341
62.4,0.01497
62.41,0.01577
62.42,0.01577
62.43,0.01534
62.44,0.01455
62.45,0.01323
62.46,0.01147
62.47,0.00967
62.48,0.00818
62.49,0.00713
62.5,0.00654
62.51,0.00636
62.52,0.00652
62.53,0.00692
62.54,0.00741
62.55,0.00778
62.56,0.008
62.57,0.00828
62.58,0.00887
62.59,0.00993
62.6,0.01148
62.61,0.01338
62.62,0.01546
62.63,0.01758
62.64,0.01938
62.65,0.02006
62.66,0.01901
62.67,0.01664
62.68,0.01395
62.69,0.01163
62.7,0.0099
62.71,0.0087
62.72,0.00786
62.73,0.00727
62.74,0.00691
62.75,0.0068
62.76,0.00694
62.77,0.00736
62.78,0.00817
62.79,0.00941
62.8,0.01104
62.81,0.01279
62.82,0.01419
62.83,0.01493
62.84,0.01511
62.85,0.01487
62.86,0.01404
62.87,0.01258
62.88,0.01085
62.89,0.00933
62.9,0.00826
62.91,0.0077
62.92,0.00763
62.93,0.00796
62.94,0.00858
