GENERAL$,
63.29,0.01003
63.3,0.00981
63.31,0.00898
63.32,0.00795
63.33,0.00706
63.34,0.0065
63.35,0.00625
63.36,0.00624
63.37,0.00635
63.38,0.00652
63.39,0.00665
63.4,0.00666
63.41,0.00655
63.42,0.00651
63.43,0.00672
63.44,0.00728
63.45,0.00815
63.46,0.00918
63.47,0.01014
63.48,0.01089
63.49,0.01128
63.5,0.01108
63.51,0.01023
63.52,0.00907
63.53,0.00801
63.54,0.00732
63.55,0.00706
63.56,0.00717
63.57,0.00752
63.58,0.00796
63.59,0.00833
63.6,0.00839
63.61,0.00801
63.62,0.00736
63.63,0.00676
63.64,0.0064
63.65,0.00627
63.66,0.00626
63.67,0.00613
63.68,0.00572
63.69,0.00512
63.7,0.00453
63.71,0.00409
63.72,0.00386
63.73,0.00384
63.74,0.00404
63.75,0.00441
63.76,0.00486
63.77,0.00524
63.78,0.00541
63.79,0.00535
63.8,0.0051
63.81,0.0047
63.82,0.00421
63.83,0.00374
63.84,0.00338
63.85,0.00315
63.86,0.00306
63.87,0.0031
63.88,0.00325
63.89,0.00348
63.9,0.00376
63.91,0.00407
63.92,0.00444
63.93,0.00498
63.94,0.0058
63.95,0.00702
63.96,0.0087
63.97,0.01086
63.98,0.01337
63.99,0.01588
64,0.01771
64.01,0.01802
64.02,0.01669
64.03,0.01448
64.04,0.01228
64.05,0.01057
64.06,0.00952
64.07,0.0091
64.08,0.00923
64.09,0.00971
64.1,0.01029
64.11,0.01069
64.12,0.01085
64.13,0.01104
64.14,0.01163
64.15,0.01285
64.16,0.01471
64.17,0.01697
64.18,0.01912
64.19,0.0207
64.2,0.02138
64.21,0.02083
64.22,0.01901
64.23,0.0165
64.24,0.01411
64.25,0.01232
64.26,0.01124
64.27,0.0108
64.28,0.01075
64.29,0.01084
64.3,0.01087
64.31,0.01067
64.32,0.01017
64.33,0.00957
64.34,0.00917
64.35,0.00914
64.36,0.00951
64.37,0.01006
64.38,0.01043
64.39,0.01026
64.4,0.00954
64.41,0.00859
64.42,0.00767
64.43,0.00697
64.44,0.00662
64.45,0.00668
64.46,0.00715
64.47,0.00797
64.48,0.009
64.49,0.01
64.5,0.01074
64.51,0.01091
64.52,0.01033
64.53,0.00914
64.54,0.00779
64.55,0.0066
64.56,0.00571
64.57,0.00514
64.58,0.00484
64.59,0.00471
64.6,0.00468
64.61,0.00468
64.62,0.00465
64.63,0.00464
64.64,0.00472
64.65,0.00498
64.66,0.00544
64.67,0.00604
64.68,0.00663
64.69,0.00698
64.7,0.00699
64.71,0.00673
64.72,0.00635
64.73,0.00599
64.74,0.00582
64.75,0.00594
64.76,0.00644
64.77,0.00735
64.78,0.00864
64.79,0.01019
64.8,0.01172
64.81,0.01278
64.82,0.01289
64.83,0.01207
64.84,0.01086
64.85,0.0098
64.86,0.00921
64.87,0.00918
64.88,0.0097
64.89,0.01064
64.9,0.01174
64.91,0.01259
64.92,0.01277
64.93,0.01226
64.94,0.01153
64.95,0.01105
64.96,0.0111
64.97,0.01172
64.98,0.01275
64.99,0.01386
65,0.01464
65.01,0.01485
65.02,0.01435
65.03,0.01328
65.04,0.01209
65.05,0.01124
65.06,0.01096
65.07,0.0113
65.08,0.01211
65.09,0.01309
65.1,0.01386
65.11,0.01414
65.12,0.01373
65.13,0.01274
65.14,0.01159
65.15,0.01072
65.16,0.01038
65.17,0.01064
65.18,0.01138
65.19,0.01233
65.2,0.01312
65.21,0.01344
65.22,0.01303
65.23,0.01194
65.24,0.01055
65.25,0.0093
65.26,0.00841
65.27,0.00793
65.28,0.00773
65.29,0.00759
65.3,0.0073
65.31,0.00683
65.32,0.00635
65.33,0.00605
65.34,0.00606
65.35,0.00644
65.36,0.00724
65.37,0.00846
65.38,0.01001
65.39,0.01167
65.4,0.01306
65.41,0.0138
65.42,0.01354
65.43,0.01228
65.44,0.01045
65.45,0.00858
65.46,0.00698
65.47,0.00574
65.48,0.00485
65.49,0.00427
65.5,0.00393
65.51,0.0038
65.52,0.00385
65.53,0.0041
65.54,0.00456
65.55,0.00528
65.56,0.0063
65.57,0.00763
65.58,0.00918
65.59,0.01074
65.6,0.01195
65.61,0.01251
65.62,0.01229
65.63,0.01138
65.64,0.01021
65.65,0.0092
65.66,0.00864
65.67,0.00866
65.68,0.00927
65.69,0.0104
65.7,0.0118
65.71,0.01299
65.72,0.01338
65.73,0.01269
65.74,0.01131
65.75,0.00983
65.76,0.00862
65.77,0.00781
65.78,0.00735
65.79,0.00708
65.8,0.00675
65.81,0.00629
65.82,0.00577
65.83,0.00538
65.84,0.00521
65.85,0.00534
65.86,0.00578
65.87,0.00648
65.88,0.00735
65.89,0.00814
65.9,0.00851
65.91,0.00829
65.92,0.0076
65.93,0.0067
65.94,0.00583
65.95,0.00516
65.96,0.00476
65.97,0.00466
65.98,0.00484
65.99,0.00525
66,0.00579
66.01,0.00626
66.02,0.00639
66.03,0.00611
66.04,0.00556
66.05,0.00499
66.06,0.00455
66.07,0.00432
66.08,0.00427
66.09,0.00438
66.1,0.00455
66.11,0.0047
66.12,0.0048
66.13,0.00488
66.14,0.00505
66.15,0.00544
66.16,0.00615
66.17,0.00724
66.18,0.00869
66.19,0.01036
66.2,0.01194
66.21,0.01296
66.22,0.01298
66.23,0.01194
66.24,0.01028
66.25,0.00855
66.26,0.00706
66.27,0.00594
66.28,0.00516
66.29,0.00465
66.3,0.00434
66.31,0.00418
66.32,0.00415
66.33,0.00432
66.34,0.00472
66.35,0.00542
66.36,0.00646
66.37,0.00784
66.38,0.00951
66.39,0.01121
66.4,0.01255
66.41,0.0131
66.42,0.01263
66.43,0.01131
66.44,0.00963
66.45,0.00801
66.46,0.00672
66.47,0.00581
66.48,0.00527
66.49,0.00505
66.5,0.00505
66.51,0.00515
66.52,0.00522
66.53,0.00527
66.54,0.0054
66.55,0.00575
66.56,0.00641
66.57,0.00742
66.58,0.00872
66.59,0.01011
66.6,0.01124
66.61,0.01169
66.62,0.01124
66.63,0.01003
66.64,0.0085
66.65,0.00705
66.66,0.00587
66.67,0.00501
66.68,0.00445
66.69,0.00408
66.7,0.00381
66.71,0.00357
66.72,0.00336
66.73,0.00321
66.74,0.00317
66.75,0.00328
66.76,0.00355
66.77,0.00396
66.78,0.00443
66.79,0.00481
66.8,0.00492
66.81,0.00466
66.82,0.00414
66.83,0.00353
66.84,0.00297
66.85,0.00251
66.86,0.00217
66.87,0.00193
66.88,0.00177
66.89,0.00168
66.9,0.00163
66.91,0.00161
66.92,0.00163
66.93,0.0017
66.94,0.00184
66.95,0.00206
66.96,0.00239
66.97,0.00283
66.98,0.00337
66.99,0.00398
67,0.00452
67.01,0.00482
67.02,0.00473
67.03,0.00431
67.04,0.00375
67.05,0.00322
67.06,0.00279
67.07,0.00249
67.08,0.00231
67.09,0.00224
67.1,0.00225
67.11,0.0023
67.12,0.0024
67.13,0.00255
67.14,0.0028
67.15,0.00318
67.16,0.00371
67.17,0.0044
67.18,0.00519
67.19,0.00596
67.2,0.0065
67.21,0.00665
67.22,0.00639
67.23,0.00591
67.24,0.00544
67.25,0.00515
67.26,0.00511
67.27,0.00535
67.28,0.00584
67.29,0.00648
67.3,0.00708
67.31,0.00745
67.32,0.00751
67.33,0.00741
67.34,0.00743
67.35,0.00778
67.36,0.00858
67.37,0.00983
67.38,0.01145
67.39,0.01315
67.4,0.01445
67.41,0.01484
67.42,0.01423
67.43,0.01308
67.44,0.01199
67.45,0.01138
67.46,0.01141
67.47,0.01209
67.48,0.01327
67.49,0.01459
67.5,0.01547
67.51,0.01542
67.52,0.01439
67.53,0.0129
67.54,0.0115
67.55,0.01052
67.56,0.01009
67.57,0.01015
67.58,0.01048
67.59,0.01075
67.6,0.01061
67.61,0.00998
67.62,0.00909
67.63,0.00823
67.64,0.00764
67.65,0.00741
67.66,0.00755
67.67,0.00799
67.68,0.00852
67.69,0.00886
67.7,0.00878
67.71,0.00832
67.72,0.00774
67.73,0.00732
67.74,0.00724
67.75,0.00759
67.76,0.00839
67.77,0.0096
67.78,0.01105
67.79,0.01235
67.8,0.01297
67.81,0.01256
67.82,0.01128
67.83,0.00964
67.84,0.00809
67.85,0.00685
67.86,0.00596
67.87,0.00541
67.88,0.00512
67.89,0.00499
67.9,0.00491
67.91,0.00483
67.92,0.00479
67.93,0.00489
67.94,0.00521
67.95,0.00578
67.96,0.00659
67.97,0.00755
67.98,0.00842
67.99,0.00887
68,0.00866
68.01,0.00789
68.02,0.00685
68.03,0.00585
68.04,0.00503
68.05,0.00446
68.06,0.00412
68.07,0.00397
68.08,0.00393
68.09,0.00394
68.1,0.00391
68.11,0.00387
68.12,0.00387
68.13,0.00401
68.14,0.00433
68.15,0.00487
68.16,0.00562
68.17,0.00652
68.18,0.0074
68.19,0.00799
68.2,0.00806
68.21,0.00764
68.22,0.007
68.23,0.00644
68.24,0.00613
68.25,0.00615
68.26,0.00648
68.27,0.00705
68.28,0.00769
68.29,0.00812
68.3,0.00811
68.31,0.00772
68.32,0.00722
68.33,0.00686
68.34,0.00682
68.35,0.00713
68.36,0.00777
68.37,0.00858
68.38,0.00927
68.39,0.00949
68.4,0.00906
68.41,0.00816
68.42,0.00714
68.43,0.00625
68.44,0.00561
68.45,0.00526
68.46,0.00514
68.47,0.00514
68.48,0.00511
68.49,0.00493
68.5,0.00464
68.51,0.00433
68.52,0.00414
68.53,0.00412
68.54,0.00431
68.55,0.00468
68.56,0.00519
68.57,0.00571
68.58,0.00604
68.59,0.00602
68.6,0.00567
68.61,0.00518
68.62,0.00473
68.63,0.00445
68.64,0.00438
68.65,0.00453
68.66,0.00486
68.67,0.00526
68.68,0.00558
68.69,0.00565
68.7,0.00545
68.71,0.00512
68.72,0.00484
68.73,0.00473
68.74,0.00484
68.75,0.00517
68.76,0.00565
68.77,0.00614
68.78,0.00645
68.79,0.00643
68.8,0.00613
68.81,0.00575
68.82,0.00549
68.83,0.00543
68.84,0.00564
68.85,0.00608
68.86,0.00667
68.87,0.00725
68.88,0.00761
68.89,0.00769
68.9,0.00764
68.91,0.0077
68.92,0.00809
68.93,0.00895
68.94,0.01029
68.95,0.01206
68.96,0.01397
68.97,0.01551
68.98,0.016
68.99,0.01519
69,0.01346
69.01,0.01146
69.02,0.00967
69.03,0.00828
69.04,0.00735
69.05,0.00681
69.06,0.00656
69.07,0.00643
69.08,0.00628
69.09,0.00611
69.1,0.00602
69.11,0.00614
69.12,0.00656
69.13,0.00732
69.14,0.00839
69.15,0.00963
69.16,0.01074
69.17,0.01129
69.18,0.01097
69.19,0.00995
69.2,0.00863
69.21,0.00738
69.22,0.00641
69.23,0.00576
69.24,0.00541
69.25,0.00531
69.26,0.0053
69.27,0.00523
69.28,0.00499
69.29,0.0046
69.3,0.00419
69.31,0.00385
69.32,0.00365
69.33,0.00359
69.34,0.00366
69.35,0.00381
69.36,0.00395
69.37,0.00402
69.38,0.004
69.39,0.00398
69.4,0.00405
69.41,0.0043
69.42,0.00475
69.43,0.00543
69.44,0.00627
69.45,0.00715
69.46,0.0078
69.47,0.00797
69.48,0.00762
69.49,0.00697
69.5,0.00632
69.51,0.00588
69.52,0.00571
69.53,0.00583
69.54,0.00618
69.55,0.00661
69.56,0.00689
69.57,0.00683
69.58,0.00643
69.59,0.00591
69.6,0.00545
69.61,0.0052
69.62,0.00519
69.63,0.00541
69.64,0.00579
69.65,0.00616
69.66,0.00633
69.67,0.0062
69.68,0.00585
69.69,0.00549
69.7,0.00529
69.71,0.00533
69.72,0.00564
69.73,0.00617
69.74,0.00681
69.75,0.00731
69.76,0.00742
69.77,0.00704
69.78,0.00632
69.79,0.00555
69.8,0.0049
69.81,0.00446
69.82,0.00423
69.83,0.0042
69.84,0.00427
69.85,0.00432
69.86,0.00423
69.87,0.00397
69.88,0.00364
69.89,0.00335
69.9,0.00316
69.91,0.00311
69.92,0.0032
69.93,0.00337
69.94,0.00355
69.95,0.00364
69.96,0.00353
69.97,0.00325
69.98,0.00291
69.99,0.00258
70,0.00234
70.01,0.00218
70.02,0.00212
70.03,0.00212
70.04,0.00215
70.05,0.00216
70.06,0.00215
70.07,0.00212
70.08,0.00212
70.09,0.0022
70.1,0.00236
70.11,0.00262
70.12,0.00296
70.13,0.00331
70.14,0.00356
70.15,0.0036
70.16,0.00341
70.17,0.00305
70.18,0.00266
70.19,0.0023
70.2,0.00203
70.21,0.00183
70.22,0.00171
70.23,0.00166
70.24,0.00167
70.25,0.00174
70.26,0.00187
70.27,0.00208
70.28,0.00239
70.29,0.00281
70.3,0.00336
70.31,0.00401
70.32,0.00472
70.33,0.00536
70.34,0.00576
70.35,0.00581
70.36,0.00562
70.37,0.00538
70.38,0.00528
70.39,0.00542
70.4,0.00582
70.41,0.00645
70.42,0.00716
70.43,0.00772
70.44,0.00786
70.45,0.00749
70.46,0.00681
70.47,0.00609
70.48,0.00552
70.49,0.00519
70.5,0.00511
70.51,0.00525
70.52,0.00548
70.53,0.00565
70.54,0.00561
70.55,0.00534
70.56,0.00498
70.57,0.00468
70.58,0.00454
70.59,0.00461
70.6,0.00488
70.61,0.00528
70.62,0.00571
70.63,0.00596
70.64,0.00591
70.65,0.00559
70.66,0.00518
70.67,0.00485
70.68,0.0047
70.69,0.00476
70.7,0.00501
70.71,0.00536
70.72,0.00566
70.73,0.00572
70.74,0.00547
70.75,0.00503
70.76,0.00457
70.77,0.0042
70.78,0.00401
70.79,0.00399
70.8,0.00412
70.81,0.00431
70.82,0.00447
70.83,0.00447
70.84,0.00433
70.85,0.00415
70.86,0.00405
70.87,0.0041
70.88,0.00433
70.89,0.00474
70.9,0.00526
70.91,0.00573
70.92,0.00597
70.93,0.00583
70.94,0.00538
70.95,0.00479
70.96,0.00425
70.97,0.00385
70.98,0.00362
70.99,0.00354
71,0.00358
71.01,0.00366
71.02,0.00368
71.03,0.0036
71.04,0.00346
71.05,0.00336
71.06,0.00335
71.07,0.00349
71.08,0.00376
71.09,0.00415
71.1,0.00455
71.11,0.00483
71.12,0.00484
71.13,0.00459
71.14,0.00419
71.15,0.00378
71.16,0.00346
71.17,0.00328
71.18,0.00324
71.19,0.0033
71.2,0.00342
71.21,0.00352
71.22,0.00355
71.23,0.00356
71.24,0.00362
71.25,0.00382
71.26,0.00418
71.27,0.00473
71.28,0.00542
71.29,0.00612
71.3,0.00663
71.31,0.00673
71.32,0.00635
71.33,0.00567
71.34,0.00491
71.35,0.00423
71.36,0.00371
71.37,0.00337
71.38,0.00318
71.39,0.00311
71.4,0.00309
71.41,0.00309
71.42,0.00309
71.43,0.00313
71.44,0.00328
71.45,0.00357
71.46,0.00402
71.47,0.00461
71.48,0.00526
71.49,0.00581
71.5,0.00606
71.51,0.00588
71.52,0.00532
71.53,0.00459
71.54,0.00386
71.55,0.00323
71.56,0.00274
71.57,0.00238
71.58,0.00214
71.59,0.00198
71.6,0.0019
71.61,0.00187
71.62,0.00188
71.63,0.00195
71.64,0.00208
71.65,0.0023
71.66,0.00259
71.67,0.00294
71.68,0.00328
71.69,0.00355
71.7,0.00367
71.71,0.00365
71.72,0.00357
71.73,0.00353
71.74,0.00361
71.75,0.00383
71.76,0.00417
71.77,0.00456
71.78,0.00487
71.79,0.00496
71.8,0.00483
71.81,0.00457
71.82,0.00435
71.83,0.00426
71.84,0.00436
71.85,0.00464
71.86,0.00506
71.87,0.00547
71.88,0.00569
71.89,0.00559
71.9,0.00517
71.91,0.0046
71.92,0.00405
71.93,0.0036
71.94,0.00331
71.95,0.00317
71.96,0.00317
71.97,0.00325
71.98,0.00333
71.99,0.00334
72,0.00325
72.01,0.00313
72.02,0.00304
72.03,0.00305
72.04,0.00317
72.05,0.00341
72.06,0.0037
72.07,0.00395
72.08,0.00405
72.09,0.00393
72.1,0.00363
72.11,0.00326
72.12,0.00293
72.13,0.00268
72.14,0.00253
72.15,0.00247
72.16,0.00245
72.17,0.00241
72.18,0.00234
72.19,0.00225
72.2,0.00217
72.21,0.00215
72.22,0.00222
72.23,0.00236
72.24,0.00258
72.25,0.00282
72.26,0.003
72.27,0.00304
72.28,0.00292
72.29,0.00267
72.3,0.00239
72.31,0.00214
72.32,0.00195
72.33,0.00184
72.34,0.00181
72.35,0.00183
72.36,0.00187
72.37,0.00191
72.38,0.00193
72.39,0.00197
72.4,0.00204
72.41,0.00218
72.42,0.0024
72.43,0.00269
72.44,0.00301
72.45,0.00327
72.46,0.00337
72.47,0.00327
72.48,0.00299
72.49,0.00262
72.5,0.00226
72.51,0.00195
72.52,0.00171
72.53,0.00155
72.54,0.00146
72.55,0.00143
72.56,0.00146
72.57,0.00154
72.58,0.00169
72.59,0.0019
72.6,0.00221
72.61,0.0026
72.62,0.00306
72.63,0.00355
72.64,0.00397
72.65,0.00419
72.66,0.00414
72.67,0.00388
72.68,0.00352
72.69,0.00317
72.7,0.00291
72.71,0.00276
72.72,0.00271
72.73,0.00271
72.74,0.0027
72.75,0.00262
72.76,0.00246
72.77,0.00229
72.78,0.00215
72.79,0.00208
72.8,0.00209
72.81,0.00218
72.82,0.00234
72.83,0.00253
72.84,0.00269
72.85,0.00277
72.86,0.00274
72.87,0.00263
72.88,0.00252
72.89,0.00246
72.9,0.00247
72.91,0.00257
72.92,0.00271
72.93,0.00285
72.94,0.00293
72.95,0.00292
72.96,0.00285
72.97,0.00279
72.98,0.00278
72.99,0.00287
73,0.00305
73.01,0.00328
73.02,0.00349
73.03,0.00357
73.04,0.00344
73.05,0.00315
73.06,0.00279
73.07,0.00244
73.08,0.00214
73.09,0.00193
73.1,0.0018
73.11,0.00175
73.12,0.00176
73.13,0.00182
73.14,0.00191
73.15,0.00201
73.16,0.00215
73.17,0.00236
73.18,0.00266
73.19,0.00304
73.2,0.00346
73.21,0.00386
73.22,0.0041
73.23,0.0041
73.24,0.00385
73.25,0.00343
73.26,0.00295
73.27,0.0025
73.28,0.00213
73.29,0.00183
73.3,0.00162
73.31,0.00148
73.32,0.00139
73.33,0.00135
73.34,0.00135
73.35,0.00141
73.36,0.00153
73.37,0.0017
73.38,0.00193
73.39,0.0022
73.4,0.00248
73.41,0.00272
73.42,0.00287
73.43,0.0029
73.44,0.00284
73.45,0.00276
73.46,0.00271
73.47,0.00274
73.48,0.00284
73.49,0.00297
73.5,0.00307
73.51,0.00306
73.52,0.00294
73.53,0.00275
73.54,0.00256
73.55,0.00244
73.56,0.0024
73.57,0.00245
73.58,0.00257
73.59,0.00271
73.6,0.00282
73.61,0.00285
73.62,0.00281
73.63,0.00274
73.64,0.0027
73.65,0.00274
73.66,0.00287
73.67,0.00309
73.68,0.00336
73.69,0.00362
73.7,0.00379
73.71,0.00383
73.72,0.00377
73.73,0.00367
73.74,0.00362
73.75,0.00367
73.76,0.00384
73.77,0.0041
73.78,0.00437
73.79,0.00452
73.8,0.00448
73.81,0.00427
73.82,0.00396
73.83,0.00366
73.84,0.00345
73.85,0.00336
73.86,0.00338
73.87,0.00347
73.88,0.00357
73.89,0.00358
73.9,0.00347
73.91,0.00324
73.92,0.00296
73.93,0.0027
73.94,0.0025
73.95,0.00238
73.96,0.00236
73.97,0.0024
73.98,0.00249
73.99,0.00256
74,0.00256
74.01,0.00249
74.02,0.00235
74.03,0.00221
74.04,0.00211
74.05,0.00207
74.06,0.0021
74.07,0.00219
74.08,0.00233
74.09,0.0025
74.1,0.00268
74.11,0.00288
74.12,0.00314
74.13,0.00348
74.14,0.00391
74.15,0.00437
74.16,0.00476
74.17,0.00493
74.18,0.0048
74.19,0.00443
74.2,0.00395
74.21,0.00349
74.22,0.00312
74.23,0.00286
74.24,0.00271
74.25,0.00265
74.26,0.00264
74.27,0.00265
74.28,0.00267
74.29,0.00275
74.3,0.0029
74.31,0.00318
74.32,0.00358
74.33,0.00411
74.34,0.0047
74.35,0.00526
74.36,0.00565
74.37,0.00575
74.38,0.00554
74.39,0.00511
74.4,0.00458
74.41,0.00407
74.42,0.00365
74.43,0.00335
74.44,0.00315
74.45,0.00301
74.46,0.00288
74.47,0.00273
74.48,0.00257
74.49,0.00242
74.5,0.00232
74.51,0.00228
74.52,0.00232
74.53,0.00243
74.54,0.00259
74.55,0.00274
74.56,0.00283
74.57,0.00282
74.58,0.00269
74.59,0.00247
74.6,0.00223
74.61,0.00201
74.62,0.00185
74.63,0.00175
74.64,0.00171
74.65,0.00173
74.66,0.00179
74.67,0.00187
74.68,0.00198
74.69,0.00213
74.7,0.00233
74.71,0.00258
74.72,0.00284
74.73,0.00304
74.74,0.0031
74.75,0.003
74.76,0.00276
74.77,0.00246
74.78,0.00216
74.79,0.00189
74.8,0.00169
74.81,0.00154
74.82,0.00146
74.83,0.00143
74.84,0.00146
74.85,0.00154
74.86,0.00169
74.87,0.00192
74.88,0.00222
74.89,0.00261
74.9,0.00306
74.91,0.00353
74.92,0.00394
74.93,0.00418
74.94,0.00422
74.95,0.00407
74.96,0.00382
74.97,0.00354
74.98,0.0033
74.99,0.00315
75,0.00307
75.01,0.00304
75.02,0.00298
75.03,0.00288
75.04,0.00273
75.05,0.00258
75.06,0.00248
75.07,0.00245
75.08,0.00251
75.09,0.00266
75.1,0.00287
75.11,0.00309
75.12,0.00328
75.13,0.00339
75.14,0.00342
75.15,0.00338
75.16,0.00333
75.17,0.00332
75.18,0.00338
75.19,0.0035
75.2,0.00364
75.21,0.00372
75.22,0.00369
75.23,0.00355
75.24,0.00333
75.25,0.00311
75.26,0.00292
75.27,0.00279
75.28,0.00275
75.29,0.00276
75.3,0.00277
75.31,0.00276
75.32,0.00268
75.33,0.00257
75.34,0.00244
75.35,0.00232
75.36,0.00226
75.37,0.00225
75.38,0.0023
75.39,0.00239
75.4,0.00248
75.41,0.00254
75.42,0.00254
75.43,0.00249
75.44,0.00241
75.45,0.00233
75.46,0.00229
75.47,0.00229
75.48,0.00233
75.49,0.00238
75.5,0.00239
75.51,0.00237
75.52,0.00231
75.53,0.00224
75.54,0.00218
75.55,0.00216
75.56,0.00219
75.57,0.00226
75.58,0.00233
75.59,0.00237
75.6,0.00238
75.61,0.00235
75.62,0.00233
75.63,0.00233
75.64,0.00238
75.65,0.0025
75.66,0.00265
75.67,0.00282
75.68,0.00293
75.69,0.00296
75.7,0.00291
75.71,0.00282
75.72,0.00274
75.73,0.00269
75.74,0.00272
75.75,0.00281
75.76,0.00293
75.77,0.00303
75.78,0.00305
75.79,0.00298
75.8,0.00284
75.81,0.00267
75.82,0.00251
75.83,0.0024
75.84,0.00235
75.85,0.00236
75.86,0.0024
75.87,0.00244
75.88,0.00245
75.89,0.00242
75.9,0.00233
75.91,0.00222
75.92,0.0021
75.93,0.00201
75.94,0.00198
75.95,0.002
75.96,0.00209
75.97,0.00222
75.98,0.00238
75.99,0.00257
76,0.00276
76.01,0.00298
76.02,0.00324
76.03,0.00354
76.04,0.00385
76.05,0.00407
76.06,0.00412
76.07,0.00396
76.08,0.00364
76.09,0.00325
76.1,0.00284
76.11,0.00248
76.12,0.00219
76.13,0.00198
76.14,0.00186
76.15,0.00181
76.16,0.00185
76.17,0.00198
76.18,0.00219
76.19,0.0025
76.2,0.00291
76.21,0.0034
76.22,0.00396
76.23,0.00451
76.24,0.00494
76.25,0.00515
76.26,0.00509
76.27,0.00481
76.28,0.00437
76.29,0.00385
76.3,0.00333
76.31,0.00287
76.32,0.00249
76.33,0.00222
76.34,0.00205
76.35,0.00198
76.36,0.00201
76.37,0.00213
76.38,0.00235
76.39,0.00266
76.4,0.00306
76.41,0.00352
76.42,0.00397
76.43,0.00434
76.44,0.00455
76.45,0.00457
76.46,0.00443
76.47,0.00416
76.48,0.00381
76.49,0.00347
76.5,0.00316
76.51,0.00292
76.52,0.00272
76.53,0.00255
76.54,0.00238
76.55,0.00224
76.56,0.00214
76.57,0.00211
76.58,0.00215
76.59,0.00226
76.6,0.00242
76.61,0.00261
76.62,0.00279
76.63,0.00293
76.64,0.00301
76.65,0.00302
76.66,0.00297
76.67,0.00289
76.68,0.00281
76.69,0.00277
76.7,0.00276
76.71,0.00276
76.72,0.00276
76.73,0.00274
76.74,0.00272
76.75,0.00272
76.76,0.00276
76.77,0.00285
76.78,0.00299
76.79,0.00316
76.8,0.0033
76.81,0.00337
76.82,0.00333
76.83,0.00321
76.84,0.00305
76.85,0.00289
76.86,0.00278
76.87,0.00272
76.88,0.00273
76.89,0.00279
76.9,0.00289
76.91,0.00301
76.92,0.00315
76.93,0.00333
76.94,0.00356
76.95,0.00388
76.96,0.00427
76.97,0.00473
76.98,0.00518
76.99,0.0055
77,0.00557
77.01,0.0054
77.02,0.00503
77.03,0.00456
77.04,0.00408
77.05,0.00363
77.06,0.00326
77.07,0.00298
77.08,0.00278
77.09,0.00265
77.1,0.00256
77.11,0.00251
77.12,0.0025
77.13,0.00253
77.14,0.0026
77.15,0.00273
77.16,0.00292
77.17,0.00316
77.18,0.00341
77.19,0.00362
77.2,0.00379
77.21,0.00386
77.22,0.00384
77.23,0.00371
77.24,0.00354
77.25,0.00338
77.26,0.00324
77.27,0.0031
77.28,0.00294
77.29,0.00275
77.3,0.00256
77.31,0.00237
77.32,0.00221
77.33,0.0021
77.34,0.00203
77.35,0.00203
77.36,0.00207
77.37,0.00215
77.38,0.00226
77.39,0.00241
77.4,0.00259
77.41,0.0028
77.42,0.00305
77.43,0.00335
77.44,0.00368
77.45,0.00399
77.46,0.00421
77.47,0.0043
77.48,0.00426
77.49,0.00416
77.5,0.00405
77.51,0.00399
77.52,0.00399
77.53,0.00405
77.54,0.00414
77.55,0.00418
77.56,0.00409
77.57,0.00385
77.58,0.00353
77.59,0.00318
77.6,0.00287
77.61,0.00262
77.62,0.00247
77.63,0.0024
77.64,0.00243
77.65,0.00256
77.66,0.00276
77.67,0.00302
77.68,0.0033
77.69,0.00358
77.7,0.00385
77.71,0.00413
77.72,0.00442
77.73,0.00469
77.74,0.00486
77.75,0.00487
77.76,0.00471
77.77,0.00444
77.78,0.00407
77.79,0.00366
77.8,0.00324
77.81,0.00285
77.82,0.00253
77.83,0.00228
77.84,0.0021
77.85,0.00199
77.86,0.00196
77.87,0.00199
77.88,0.0021
77.89,0.00229
77.9,0.00253
77.91,0.0028
77.92,0.00307
77.93,0.00328
77.94,0.00341
77.95,0.00344
77.96,0.00339
77.97,0.00326
77.98,0.00307
77.99,0.00284
78,0.00263
78.01,0.00245
78.02,0.0023
78.03,0.00219
78.04,0.0021
78.05,0.00207
78.06,0.00208
78.07,0.00216
78.08,0.00229
78.09,0.00247
78.1,0.00267
78.11,0.00286
78.12,0.00302
78.13,0.00312
78.14,0.0032
78.15,0.00326
78.16,0.00332
78.17,0.0034
78.18,0.00351
78.19,0.00363
78.2,0.00371
78.21,0.00372
78.22,0.00361
78.23,0.00342
78.24,0.00321
78.25,0.00303
78.26,0.0029
78.27,0.00284
78.28,0.00285
78.29,0.00291
78.3,0.00301
78.31,0.00312
78.32,0.00324
78.33,0.0034
78.34,0.0036
78.35,0.00384
78.36,0.00414
78.37,0.00447
78.38,0.00479
78.39,0.00502
78.4,0.00507
78.41,0.00494
78.42,0.00467
78.43,0.00433
78.44,0.00396
78.45,0.00359
78.46,0.00325
78.47,0.00296
78.48,0.00274
78.49,0.00256
78.5,0.00241
78.51,0.00229
78.52,0.0022
78.53,0.00212
78.54,0.00207
78.55,0.00204
78.56,0.00206
78.57,0.00214
78.58,0.00228
78.59,0.00248
78.6,0.00272
78.61,0.00296
78.62,0.00316
78.63,0.00328
78.64,0.00334
78.65,0.00336
78.66,0.00335
78.67,0.00329
78.68,0.00316
78.69,0.00296
78.7,0.00272
78.71,0.00248
78.72,0.00226
78.73,0.00207
78.74,0.00194
78.75,0.00185
78.76,0.00182
78.77,0.00185
78.78,0.00195
78.79,0.00211
78.8,0.00235
78.81,0.00267
78.82,0.00307
78.83,0.00353
78.84,0.00402
78.85,0.00446
78.86,0.00478
