Chan	Prompt	Decay	Fit	Residuals
859	0	261	290.9682	-1.796925
860	0	286	289.6286	-0.2075422
861	0	310	288.2953	1.19081
862	0	300	286.9684	0.7271884
863	0	280	285.6478	-0.3265906
864	0	289	284.3335	0.2654758
865	0	311	283.0254	1.532251
866	1	270	281.7235	-0.6907709
867	0	283	280.4279	0.1479212
868	1	279	279.1383	-8.014242E-03
869	0	281	277.8549	0.1815336
870	0	266	276.5776	-0.6280677
871	2	280	275.3064	0.2714132
872	1	259	274.0412	-0.9054703
873	0	255	272.782	-1.07909
874	0	288	271.5288	0.9387115
875	1	299	270.2816	1.60531
876	1	309	269.0403	2.196024
877	2	272	267.8049	0.2462447
878	0	280	266.5753	0.7762983
879	0	281	265.3516	0.9032223
880	1	250	264.1338	-0.8664963
881	1	259	262.9217	-0.2360814
882	1	292	261.7153	1.713708
883	0	223	260.5147	-2.439317
884	0	257	259.3198	-0.1402112
885	0	250	258.1306	-0.4984606
886	1	231	256.947	-1.656824
887	0	227	255.769	-1.853613
888	0	246	254.5967	-0.5314338
