No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD
1091,32.3499,-23.6763, , ,195.2635,104.9221
1092,32.3759,56.8453, , ,195.2635,105.2783
1093,32.4019,-62.7906, , ,195.2635,104.6815
1094,32.4279,-44.1229, , ,195.2635,104.7435
1095,32.4539,62.4712, , ,195.2635,105.2242
1096,32.4799,110.6632, , ,195.2635,105.4261
1097,32.5059,80.9841, , ,195.2635,105.2583
1098,32.5319,4.4791, , ,195.2635,104.8673
1099,32.5579,-3.1353, , ,195.2635,104.8039
1100,32.5839,127.7444, , ,195.2635,105.3482
1101,32.6099,147.6054, , ,195.2635,105.3642
1102,32.6359,178.9819, , ,195.2635,105.4347
1103,32.6619,135.7222, , ,195.2635,105.1509
1104,32.6879,160.2326, , ,195.2635,105.1890
1105,32.7139,160.6905, , ,195.2635,105.1128
1106,32.7399,202.8233, , ,195.2635,105.2346
1107,32.7659,196.0951, , ,195.2635,105.1242
1108,32.7919,111.0448, , ,195.2635,104.6401
1109,32.8179,62.2807, , ,195.2635,104.3278
1110,32.8439,110.1338, , ,195.2635,104.4779
1111,32.8699,-51.0870, , ,195.2635,103.6239
1112,32.8959,13.3654, , ,195.2635,103.8550
1113,32.9219,168.9606, , ,195.2635,104.5225
1114,32.9479,-64.4757, , ,195.2635,103.3200
1115,32.9739,46.1227, , ,195.2635,103.7744
1116,32.9999,53.2958, , ,195.2635,103.7294
1117,33.0259,113.8612, , ,195.2635,103.9416
1118,33.0519,231.6364, , ,195.2635,104.3758
1119,33.0779,258.0008, , ,195.2635,104.3711
1120,33.1039,139.2892, , ,195.2635,103.6691
1121,33.1299,18.8409, , ,195.2635,102.9539
1122,33.1559,-45.7824, , ,195.2635,102.5063
1123,33.1819,74.3776, , ,195.2635,102.9581
1124,33.2079,137.4253, , ,195.2635,103.1314
1125,33.2339,104.6812, , ,195.2635,102.8398
1126,33.2599,-107.0301, , ,195.2635,101.6709
1127,33.2859,-57.6984, , ,195.2635,101.8947
1128,33.3119,-24.9204, , ,195.2635,102.0369
1129,33.3379,97.6639, , ,195.2635,102.6174
1130,33.3639,7.3482, , ,195.2635,102.1579
1131,33.3899,15.5060, , ,195.2635,102.1793
1132,33.4159,142.4909, , ,195.2635,102.7805
1133,33.4419,103.5402, , ,195.2635,102.5724
1134,33.4679,51.3127, , ,195.2635,102.2990
1135,33.4939,-69.1763, , ,195.2635,101.6898
1136,33.5199,-45.1078, , ,195.2635,101.7661
1137,33.5459,38.5819, , ,195.2635,102.1346
1138,33.5719,55.5325, , ,195.2635,102.1757
1139,33.5979,3.0162, , ,195.2635,101.8764
1140,33.6239,28.0355, , ,195.2635,101.9571
1141,33.6499,111.9897, , ,195.2635,102.3262
1142,33.6759,70.0056, , ,195.2635,102.0790
1143,33.7019,65.3417, , ,195.2635,102.0142
1144,33.7279,85.8319, , ,195.2635,102.0727
1145,33.7539,85.9749, , ,195.2635,102.0315
1146,33.7799,72.3955, , ,195.2635,101.9229
1147,33.8059,64.5961, , ,195.2635,101.8427
1148,33.8319,12.7784, , ,195.2635,101.5458
1149,33.8579,-41.7940, , ,195.2635,101.2345
1150,33.8839,-9.0537, , ,195.2635,101.3539
1151,33.9099,65.7328, , ,195.2635,101.6801
1152,33.9359,37.9236, , ,195.2635,101.5011
1153,33.9619,74.9160, , ,195.2635,101.6411
1154,33.9879,139.7954, , ,195.2635,101.8660
1155,34.0139,182.3261, , ,195.2635,101.9809
1156,34.0399,153.2384, , ,195.2635,101.7443
1157,34.0659,78.2388, , ,195.2635,101.2808
1158,34.0919,117.3644, , ,195.2635,101.3795
1159,34.1179,73.8639, , ,195.2635,101.0703
1160,34.1439,20.9301, , ,195.2635,100.7132
1161,34.1699,15.0148, , ,195.2635,100.5889
1162,34.1959,5.1330, , ,195.2635,100.4447
1163,34.2219,31.8901, , ,195.2635,100.4916
1164,34.2479,-89.7477, , ,195.2635,99.7977
1165,34.2739,-133.7329, , ,195.2635,99.4900
1166,34.2999,-5.1006, , ,195.2635,100.0478
1167,34.3259,-22.2156, , ,195.2635,99.8755
1168,34.3519,-21.7545, , ,195.2635,99.7910
1169,34.3779,21.9695, , ,195.2635,99.9232
1170,34.4039,-11.8432, , ,195.2635,99.6669
1171,34.4299,29.9147, , ,195.2635,99.7894
1172,34.4559,-49.2820, , ,195.2635,99.3772
1173,34.4819,-21.6339, , ,195.2635,99.5017
1174,34.5079,14.0634, , ,195.2635,99.6664
1175,34.5339,-52.9134, , ,195.2635,99.3153
1176,34.5599,-77.3464, , ,195.2635,99.1777
1177,34.5859,-96.3103, , ,195.2635,99.0674
1178,34.6119,-59.6731, , ,195.2635,99.2376
1179,34.6379,0.1142, , ,195.2635,99.5239
1180,34.6639,-2.2965, , ,195.2635,99.4973
1181,34.6899,37.3562, , ,195.2635,99.6718
1182,34.7159,-12.0871, , ,195.2635,99.3989
1183,34.7419,-175.6793, , ,195.2635,98.5477
1184,34.7679,-110.6590, , ,195.2635,98.8523
1185,34.7939,-45.7509, , ,195.2635,99.1555
1186,34.8199,-44.6034, , ,195.2635,99.1366
1187,34.8459,-57.7534, , ,195.2635,99.0456
1188,34.8719,-79.9495, , ,195.2635,98.9087
1189,34.8979,68.9032, , ,195.2635,99.6338
1190,34.9239,31.8648, , ,195.2635,99.3707
1191,34.9499,0.3685, , ,195.2635,99.1348
1192,34.9759,22.4524, , ,195.2635,99.1688
1193,35.0019,83.3120, , ,195.2635,99.3981
1194,35.0279,37.5073, , ,195.2635,99.0901
1195,35.0539,35.4547, , ,195.2635,99.0023
1196,35.0799,-46.1554, , ,195.2635,98.5115
1197,35.1059,-48.4544, , ,195.2635,98.4219
1198,35.1319,5.7888, , ,195.2635,98.6194
1199,35.1579,21.8757, , ,195.2635,98.6210
1200,35.1839,101.8290, , ,195.2635,98.9458
1201,35.2099,59.1006, , ,195.2635,98.6497
1202,35.2359,74.3398, , ,195.2635,98.6470
1203,35.2619,14.1400, , ,195.2635,98.2611
1204,35.2879,27.2558, , ,195.2635,98.2476
1205,35.3139,-7.7418, , ,195.2635,97.9888
1206,35.3399,49.2142, , ,195.2635,98.1987
1207,35.3659,-28.6957, , ,195.2635,97.7205
1208,35.3919,-13.2662, , ,195.2635,97.7273
1209,35.4179,20.8564, , ,195.2635,97.8296
1210,35.4439,77.5673, , ,195.2635,98.0471
1211,35.4699,102.4442, , ,195.2635,98.1020
1212,35.4959,-33.3576, , ,195.2635,97.3349
1213,35.5219,86.3142, , ,195.2635,97.8757
1214,35.5479,31.8213, , ,195.2635,97.5246
1215,35.5739,114.7310, , ,195.2635,97.8767
1216,35.5999,109.4803, , ,195.2635,97.7777
1217,35.6259,64.1945, , ,195.2635,97.4735
1218,35.6519,149.0059, , ,195.2635,97.8355
1219,35.6779,169.1040, , ,195.2635,97.8661
1220,35.7039,157.7580, , ,195.2635,97.7359
1221,35.7299,82.2800, , ,195.2635,97.2765
1222,35.7559,33.8531, , ,195.2635,96.9546
1223,35.7819,-23.7008, , ,195.2635,96.5843
1224,35.8079,-18.9669, , ,195.2635,96.5357
1225,35.8339,-61.4203, , ,195.2635,96.2423
1226,35.8599,58.9088, , ,195.2635,96.8700
1227,35.8859,133.0994, , ,195.2635,97.2568
1228,35.9119,-0.0933, , ,195.2635,96.5742
1229,35.9379,131.5371, , ,195.2635,97.2579
1230,35.9639,58.2548, , ,195.2635,96.8850
1231,35.9899,-25.7964, , ,195.2635,96.4548
1232,36.0159,17.2705, , ,195.2635,96.6824
1233,36.0419,-54.3981, , ,195.2635,96.3157
1234,36.0679,22.6454, , ,195.2635,96.7194
1235,36.0939,68.4593, , ,195.2635,96.8929
1236,36.1199,-56.2662, , ,195.2635,96.1836
1237,36.1459,3.7286, , ,195.2635,96.4316
1238,36.1719,-45.2851, , ,195.2635,96.1136
1239,36.1979,-13.9680, , ,195.2635,96.2129
1240,36.2239,40.4196, , ,195.2635,96.4318
1241,36.2499,2.4953, , ,195.2635,96.1714
1242,36.2759,25.4221, , ,195.2635,96.2270
1243,36.3019,64.2405, , ,195.2635,96.3651
1244,36.3279,71.8117, , ,195.2635,96.3410
1245,36.3539,96.9268, , ,195.2635,96.4079
1246,36.3799,61.3308, , ,195.2635,96.1596
1247,36.4059,15.5503, , ,195.2635,95.8575
1248,36.4319,67.5221, , ,195.2635,96.0646
1249,36.4579,82.7846, , ,195.2635,96.0804
1250,36.4839,-58.3277, , ,195.2635,95.2792
1251,36.5099,-34.4303, , ,195.2635,95.3404
1252,36.5359,-3.1775, , ,195.2635,95.4402
1253,36.5619,68.1186, , ,195.2635,95.7491
1254,36.5879,38.6000, , ,195.2635,95.5309
1255,36.6139,9.6300, , ,195.2635,95.3151
1256,36.6399,89.7065, , ,195.2635,95.6704
1257,36.6659,136.2652, , ,195.2635,95.8496
1258,36.6919,20.3687, , ,195.2635,95.1790
1259,36.7179,-46.1824, , ,195.2635,94.7642
1260,36.7439,15.1403, , ,195.2635,95.0230
1261,36.7699,8.1452, , ,195.2635,94.9218
1262,36.7959,8.3822, , ,195.2635,94.7942
1263,36.8219,55.6001, , ,195.2635,94.9142
1264,36.8479,73.2498, , ,195.2635,94.8784
1265,36.8739,120.1620, , ,195.2635,94.9968
1266,36.8999,96.8552, , ,195.2635,94.7451
1267,36.9259,15.6703, , ,195.2635,94.1860
1268,36.9519,56.0170, , ,195.2635,94.2704
1269,36.9779,15.6019, , ,195.2635,93.9257
1270,37.0039,-44.7770, , ,195.2635,93.4731
1271,37.0299,-25.7630, , ,195.2635,93.6519
1272,37.0559,52.1320, , ,195.2635,94.1436
1273,37.0819,63.3202, , ,195.2635,94.2797
1274,37.1079,15.2325, , ,195.2635,94.1011
1275,37.1339,48.7377, , ,195.2635,94.3555
1276,37.1599,128.2196, , ,195.2635,94.8519
1277,37.1859,64.6595, , ,195.2635,94.5927
1278,37.2119,36.3039, , ,195.2635,94.5191
1279,37.2379,-3.8730, , ,195.2635,94.3829
1280,37.2639,-49.2416, , ,195.2635,94.1357
1281,37.2899,-1.0028, , ,195.2635,94.3851
1282,37.3159,89.2119, , ,195.2635,94.8554
1283,37.3419,107.3435, , ,195.2635,94.9445
1284,37.3679,62.0217, , ,195.2635,94.6991
1285,37.3939,51.6794, , ,195.2635,94.6380
1286,37.4199,-2.7002, , ,195.2635,94.3438
1287,37.4459,97.5177, , ,195.2635,94.8670
1288,37.4719,148.8590, , ,195.2635,95.1307
1289,37.4979,-17.7319, , ,195.2635,94.1818
1290,37.5239,43.5763, , ,195.2635,94.4376
1291,37.5499,44.6600, , ,195.2635,94.3742
1292,37.5759,-79.3819, , ,195.2635,93.6451
1293,37.6019,3.4998, , ,195.2635,94.0171
1294,37.6279,119.4738, , ,195.2635,94.5629
1295,37.6539,53.7554, , ,195.2635,94.1455
1296,37.6799,-34.5071, , ,195.2635,93.6058
1297,37.7059,103.2364, , ,195.2635,94.2695
1298,37.7319,107.4110, , ,195.2635,94.2224
1299,37.7579,-20.8173, , ,195.2635,93.4696
1300,37.7839,3.6235, , ,195.2635,93.5305
1301,37.8099,104.0901, , ,195.2635,93.9966
1302,37.8359,94.7110, , ,195.2635,93.8772
1303,37.8619,-29.4157, , ,195.2635,93.1437
1304,37.8879,-2.1845, , ,195.2635,93.2198
1305,37.9139,101.7182, , ,195.2635,93.7058
1306,37.9399,30.0414, , ,195.2635,93.2526
1307,37.9659,-55.8258, , ,195.2635,92.7096
1308,37.9919,-80.7637, , ,195.2635,92.4933
1309,38.0179,-66.1805, , ,195.2635,92.4905
1310,38.0439,126.3703, , ,195.2635,93.4448
1311,38.0699,59.7698, , ,195.2635,93.0065
1312,38.0959,46.5337, , ,195.2635,92.8540
1313,38.1219,-16.4234, , ,195.2635,92.4327
1314,38.1479,-47.4318, , ,195.2635,92.1829
1315,38.1739,-22.6907, , ,195.2635,92.2351
1316,38.1999,47.7340, , ,195.2635,92.6550
1317,38.2259,51.5776, , ,195.2635,92.7147
1318,38.2519,103.2039, , ,195.2635,93.0316
1319,38.2779,40.8642, , ,195.2635,92.7349
1320,38.3039,-5.4363, , ,195.2635,92.5239
1321,38.3299,65.8870, , ,195.2635,92.9474
1322,38.3559,41.2961, , ,195.2635,92.8539
1323,38.3819,139.1874, , ,195.2635,93.4182
1324,38.4079,24.7188, , ,195.2635,92.8424
1325,38.4339,-26.7909, , ,195.2635,92.5517
1326,38.4599,19.2457, , ,195.2635,92.7872
1327,38.4859,-90.6021, , ,195.2635,92.1804
1328,38.5119,-30.8759, , ,195.2635,92.4909
1329,38.5379,12.0234, , ,195.2635,92.7096
1330,38.5639,154.5233, , ,195.2635,93.4622
1331,38.5899,135.4748, , ,195.2635,93.3475
1332,38.6159,31.2479, , ,195.2635,92.7747
1333,38.6419,-7.2284, , ,195.2635,92.5542
1334,38.6679,29.1512, , ,195.2635,92.7376
1335,38.6939,83.6683, , ,195.2635,93.0182
1336,38.7199,5.1606, , ,195.2635,92.5824
1337,38.7459,5.8094, , ,195.2635,92.5730
1338,38.7719,17.9869, , ,195.2635,92.6258
1339,38.7979,-39.9162, , ,195.2635,92.2998
1340,38.8239,-28.5132, , ,195.2635,92.3486
1341,38.8499,30.8996, , ,195.2635,92.6568
1342,38.8759,86.4353, , ,195.2635,92.9432
1343,38.9019,40.2870, , ,195.2635,92.6298
1344,38.9279,-1.1543, , ,195.2635,92.3409
1345,38.9539,-60.7772, , ,195.2635,91.9523
1346,38.9799,-4.1161, , ,195.2635,92.1948
1347,39.0059,8.5763, , ,195.2635,92.1986
1348,39.0319,-30.9928, , ,195.2635,91.9185
1349,39.0579,-98.0760, , ,195.2635,91.4873
1350,39.0839,-63.6379, , ,195.2635,91.6098
1351,39.1099,29.2174, , ,195.2635,92.0501
1352,39.1359,45.7668, , ,195.2635,92.0881
1353,39.1619,79.6729, , ,195.2635,92.2202
1354,39.1879,-1.9510, , ,195.2635,91.7245
1355,39.2139,32.5636, , ,195.2635,91.8604
1356,39.2399,60.8457, , ,195.2635,91.9623
1357,39.2659,-22.7496, , ,195.2635,91.4545
1358,39.2919,-52.3446, , ,195.2635,91.2402
1359,39.3179,-13.9122, , ,195.2635,91.3983
1360,39.3439,-3.3270, , ,195.2635,91.4039
1361,39.3699,31.5203, , ,195.2635,91.6131
1362,39.3959,43.0106, , ,195.2635,91.6945
1363,39.4219,11.7951, , ,195.2635,91.5429
1364,39.4479,26.3987, , ,195.2635,91.6414
1365,39.4739,56.7205, , ,195.2635,91.8254
1366,39.4999,144.7000, , ,195.2635,92.3218
1367,39.5259,141.4479, , ,195.2635,92.3228
1368,39.5519,63.4871, , ,195.2635,91.9183
1369,39.5779,-7.5318, , ,195.2635,91.5500
1370,39.6039,-58.3380, , ,195.2635,91.2909
1371,39.6299,-5.3971, , ,195.2635,91.5991
1372,39.6559,22.8128, , ,195.2635,91.7717
1373,39.6819,52.9847, , ,195.2635,91.9546
1374,39.7079,16.8472, , ,195.2635,91.7766
1375,39.7339,-14.5720, , ,195.2635,91.6241
1376,39.7599,47.0850, , ,195.2635,91.9786
1377,39.7859,117.6366, , ,195.2635,92.3799
1378,39.8119,96.4737, , ,195.2635,92.2839
1379,39.8379,16.0166, , ,195.2635,91.8657
1380,39.8639,59.5414, , ,195.2635,92.1209
1381,39.8899,-39.0004, , ,195.2635,91.6033
1382,39.9159,-56.8744, , ,195.2635,91.5244
1383,39.9419,47.9373, , ,195.2635,92.1139
1384,39.9679,1.7181, , ,195.2635,91.8627
