No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD
1090,32.3239,66.4839, , ,195.2635,105.4916
1091,32.3499,-107.5454, , ,195.2635,104.6593
1092,32.3759,-55.2087, , ,195.2635,104.9048
1093,32.4019,7.4262, , ,195.2635,105.1987
1094,32.4279,92.9928, , ,195.2635,105.6004
1095,32.4539,-119.5147, , ,195.2635,104.5851
1096,32.4799,-16.8666, , ,195.2635,105.0705
1097,32.5059,32.6111, , ,195.2635,105.3014
1098,32.5319,-164.0408, , ,195.2635,104.3592
1099,32.5579,-22.1606, , ,195.2635,105.0326
1100,32.5839,133.3512, , ,195.2635,105.6147
1101,32.6099,194.6471, , ,195.2635,105.7491
1102,32.6359,209.9217, , ,195.2635,105.6658
1103,32.6619,370.2313, , ,195.2635,106.2670
1104,32.6879,251.8800, , ,195.2635,105.5530
1105,32.7139,290.3898, , ,195.2635,105.5796
1106,32.7399,189.5045, , ,195.2635,104.9442
1107,32.7659,25.0971, , ,195.2635,103.9999
1108,32.7919,-52.3209, , ,195.2635,103.4683
1109,32.8179,-16.1911, , ,195.2635,103.5462
1110,32.8439,-43.8140, , ,195.2635,103.3160
1111,32.8699,139.6094, , ,195.2635,104.1038
1112,32.8959,54.4108, , ,195.2635,103.5973
1113,32.9219,67.8368, , ,195.2635,103.5656
1114,32.9479,15.8691, , ,195.2635,103.2176
1115,32.9739,251.1544, , ,195.2635,104.2552
1116,32.9999,24.8977, , ,195.2635,103.0674
1117,33.0259,174.6520, , ,195.2635,103.6950
1118,33.0519,-21.1579, , ,195.2635,102.6491
1119,33.0779,-23.7074, , ,195.2635,102.5392
1120,33.1039,162.8426, , ,195.2635,103.3482
1121,33.1299,-105.8967, , ,195.2635,101.9417
1122,33.1559,24.7979, , ,195.2635,102.4832
1123,33.1819,101.2661, , ,195.2635,102.7583
1124,33.2079,-35.4192, , ,195.2635,101.9930
1125,33.2339,55.8080, , ,195.2635,102.3416
1126,33.2599,-39.7458, , ,195.2635,101.7755
1127,33.2859,-34.9373, , ,195.2635,101.7904
1128,33.3119,19.2382, , ,195.2635,102.0475
1129,33.3379,27.5221, , ,195.2635,102.0793
1130,33.3639,-36.0182, , ,195.2635,101.7589
1131,33.3899,-97.9962, , ,195.2635,101.4451
1132,33.4159,-34.9578, , ,195.2635,101.7466
1133,33.4419,-90.3009, , ,195.2635,101.4655
1134,33.4679,55.4253, , ,195.2635,102.1724
1135,33.4939,-62.7715, , ,195.2635,101.5836
1136,33.5199,32.0525, , ,195.2635,101.9676
1137,33.5459,53.1065, , ,195.2635,101.9891
1138,33.5719,72.1795, , ,195.2635,102.0009
1139,33.5979,-48.4819, , ,195.2635,101.3255
1140,33.6239,-4.3943, , ,195.2635,101.4607
1141,33.6499,45.4143, , ,195.2635,101.6239
1142,33.6759,105.2720, , ,195.2635,101.8362
1143,33.7019,34.0447, , ,195.2635,101.4037
1144,33.7279,-6.9868, , ,195.2635,101.1188
1145,33.7539,-54.1483, , ,195.2635,100.7647
1146,33.7799,-43.3184, , ,195.2635,100.6976
1147,33.8059,62.0297, , ,195.2635,101.0991
1148,33.8319,87.7440, , ,195.2635,101.1059
1149,33.8579,21.0378, , ,195.2635,100.6547
1150,33.8839,37.9816, , ,195.2635,100.6180
1151,33.9099,23.3978, , ,195.2635,100.4244
1152,33.9359,106.2948, , ,195.2635,100.7156
1153,33.9619,224.3027, , ,195.2635,101.1796
1154,33.9879,272.9315, , ,195.2635,101.2995
1155,34.0139,262.6938, , ,195.2635,101.1288
1156,34.0399,207.7165, , ,195.2635,100.7359
1157,34.0659,171.8389, , ,195.2635,100.4366
1158,34.0919,125.1386, , ,195.2635,100.0823
1159,34.1179,27.1980, , ,195.2635,99.4696
1160,34.1439,71.7155, , ,195.2635,99.5710
1161,34.1699,78.9372, , ,195.2635,99.4850
1162,34.1959,-35.6549, , ,195.2635,98.7843
1163,34.2219,-50.2621, , ,195.2635,98.6901
1164,34.2479,-36.0591, , ,195.2635,98.7418
1165,34.2739,-22.8117, , ,195.2635,98.7886
1166,34.2999,-59.2608, , ,195.2635,98.5837
1167,34.3259,-42.9208, , ,195.2635,98.6462
1168,34.3519,37.2544, , ,195.2635,99.0316
1169,34.3779,-2.0258, , ,195.2635,98.8128
1170,34.4039,-1.4010, , ,195.2635,98.7957
1171,34.4299,13.7769, , ,195.2635,98.8523
1172,34.4559,0.2877, , ,195.2635,98.6749
1173,34.4819,-2.4700, , ,195.2635,98.5516
1174,34.5079,-75.4936, , ,195.2635,98.0706
1175,34.5339,41.8370, , ,195.2635,98.5577
1176,34.5599,43.9060, , ,195.2635,98.4588
1177,34.5859,-56.6365, , ,195.2635,97.8368
1178,34.6119,-0.8038, , ,195.2635,98.0118
1179,34.6379,80.1381, , ,195.2635,98.3143
1180,34.6639,-2.9073, , ,195.2635,97.7808
1181,34.6899,-75.1703, , ,195.2635,97.4106
1182,34.7159,-4.7288, , ,195.2635,97.7715
1183,34.7419,-7.8283, , ,195.2635,97.7557
1184,34.7679,15.8885, , ,195.2635,97.8769
1185,34.7939,21.4027, , ,195.2635,97.9051
1186,34.8199,161.6044, , ,195.2635,98.6185
1187,34.8459,172.5335, , ,195.2635,98.6739
1188,34.8719,107.6864, , ,195.2635,98.3447
1189,34.8979,5.0954, , ,195.2635,97.8218
1190,34.9239,169.5206, , ,195.2635,98.6586
1191,34.9499,89.2193, , ,195.2635,98.2508
1192,34.9759,34.8818, , ,195.2635,97.9739
1193,35.0019,73.1412, , ,195.2635,98.1689
1194,35.0279,83.8056, , ,195.2635,98.2232
1195,35.0539,56.6884, , ,195.2635,98.0851
1196,35.0799,17.6073, , ,195.2635,97.8857
1197,35.1059,-30.5920, , ,195.2635,97.6392
1198,35.1319,23.4194, , ,195.2635,97.9154
1199,35.1579,20.8441, , ,195.2635,97.8375
1200,35.1839,-9.1246, , ,195.2635,97.6194
1201,35.2099,-13.8829, , ,195.2635,97.5301
1202,35.2359,-35.0480, , ,195.2635,97.3565
1203,35.2619,86.6733, , ,195.2635,97.9150
1204,35.2879,77.6210, , ,195.2635,97.8040
1205,35.3139,47.8316, , ,195.2635,97.5867
1206,35.3399,40.8566, , ,195.2635,97.4860
1207,35.3659,-37.6081, , ,195.2635,97.0175
1208,35.3919,-47.9376, , ,195.2635,96.9092
1209,35.4179,66.3209, , ,195.2635,97.4422
1210,35.4439,-26.9067, , ,195.2635,96.9077
1211,35.4699,-87.9085, , ,195.2635,96.5372
1212,35.4959,150.9178, , ,195.2635,97.7117
1213,35.5219,131.7851, , ,195.2635,97.5591
1214,35.5479,175.9006, , ,195.2635,97.7304
1215,35.5739,70.0945, , ,195.2635,97.1327
1216,35.5999,113.4756, , ,195.2635,97.3010
1217,35.6259,97.0715, , ,195.2635,97.1617
1218,35.6519,1.7738, , ,195.2635,96.6149
1219,35.6779,78.6068, , ,195.2635,96.9567
1220,35.7039,-90.4817, , ,195.2635,96.0253
1221,35.7299,-132.0398, , ,195.2635,95.7529
1222,35.7559,-61.8310, , ,195.2635,96.0634
1223,35.7819,-4.7599, , ,195.2635,96.3046
1224,35.8079,45.6277, , ,195.2635,96.5106
1225,35.8339,-68.6729, , ,195.2635,95.8610
1226,35.8599,-12.4839, , ,195.2635,96.0334
1227,35.8859,85.4873, , ,195.2635,96.4223
1228,35.9119,115.8274, , ,195.2635,96.4598
1229,35.9379,20.6118, , ,195.2635,95.8445
1230,35.9639,6.1994, , ,195.2635,95.6485
1231,35.9899,12.7237, , ,195.2635,95.5618
1232,36.0159,-9.0734, , ,195.2635,95.3265
1233,36.0419,-24.3637, , ,195.2635,95.1249
1234,36.0679,-24.8596, , ,195.2635,95.0007
1235,36.0939,69.1333, , ,195.2635,95.4138
1236,36.1199,-5.0320, , ,195.2635,94.9437
1237,36.1459,1.8330, , ,195.2635,94.8991
1238,36.1719,47.3866, , ,195.2635,95.0582
1239,36.1979,90.1488, , ,195.2635,95.2023
1240,36.2239,40.2305, , ,195.2635,94.8590
1241,36.2499,-6.0665, , ,195.2635,94.5336
1242,36.2759,8.2128, , ,195.2635,94.5280
1243,36.3019,22.6790, , ,195.2635,94.5234
1244,36.3279,-13.1875, , ,195.2635,94.3465
1245,36.3539,-51.1137, , ,195.2635,94.1582
1246,36.3799,-42.5849, , ,195.2635,94.2165
1247,36.4059,4.7181, , ,195.2635,94.4801
1248,36.4319,-53.4482, , ,195.2635,94.1848
1249,36.4579,-52.5560, , ,195.2635,94.2025
1250,36.4839,-103.0569, , ,195.2635,93.9471
1251,36.5099,-22.6308, , ,195.2635,94.3871
1252,36.5359,44.1337, , ,195.2635,94.7530
1253,36.5619,38.0783, , ,195.2635,94.5966
1254,36.5879,-8.1441, , ,195.2635,94.2271
1255,36.6139,-2.8466, , ,195.2635,94.1302
1256,36.6399,12.9586, , ,195.2635,94.0890
1257,36.6659,-48.7616, , ,195.2635,93.6347
1258,36.6919,-88.1067, , ,195.2635,93.2982
1259,36.7179,-71.1699, , ,195.2635,93.2628
1260,36.7439,1.0359, , ,195.2635,93.5232
1261,36.7699,9.7509, , ,195.2635,93.4438
1262,36.7959,-2.0600, , ,195.2635,93.3449
1263,36.8219,30.1803, , ,195.2635,93.4818
1264,36.8479,70.7207, , ,195.2635,93.6628
1265,36.8739,69.7927, , ,195.2635,93.6223
1266,36.8999,-4.0272, , ,195.2635,93.1914
1267,36.9259,-13.3532, , ,195.2635,93.1056
1268,36.9519,34.4996, , ,195.2635,93.3265
1269,36.9779,8.4224, , ,195.2635,93.1509
1270,37.0039,-59.0337, , ,195.2635,92.7522
1271,37.0299,33.1238, , ,195.2635,93.1821
1272,37.0559,47.2466, , ,195.2635,93.1923
1273,37.0819,76.1223, , ,195.2635,93.2816
1274,37.1079,52.4907, , ,195.2635,93.0892
1275,37.1339,31.4312, , ,195.2635,92.9103
1276,37.1599,46.3507, , ,195.2635,92.9248
1277,37.1859,-21.6003, , ,195.2635,92.4924
1278,37.2119,-33.9569, , ,195.2635,92.3594
1279,37.2379,-20.1910, , ,195.2635,92.3678
1280,37.2639,52.2835, , ,195.2635,92.7398
1281,37.2899,62.5728, , ,195.2635,92.7758
1282,37.3159,43.8473, , ,195.2635,92.6554
1283,37.3419,93.2535, , ,195.2635,92.9021
1284,37.3679,125.8071, , ,195.2635,93.0578
1285,37.3939,183.8457, , ,195.2635,93.3498
1286,37.4199,107.1709, , ,195.2635,92.9187
1287,37.4459,129.9130, , ,195.2635,93.0216
1288,37.4719,181.9142, , ,195.2635,93.2814
1289,37.4979,45.1024, , ,195.2635,92.5256
1290,37.5239,-56.3587, , ,195.2635,91.9561
1291,37.5499,45.4909, , ,195.2635,92.4887
1292,37.5759,46.0523, , ,195.2635,92.4722
1293,37.6019,105.0460, , ,195.2635,92.7712
1294,37.6279,36.6281, , ,195.2635,92.3821
1295,37.6539,-3.9919, , ,195.2635,92.1424
1296,37.6799,137.0456, , ,195.2635,92.8852
1297,37.7059,96.2345, , ,195.2635,92.6457
1298,37.7319,94.2337, , ,195.2635,92.4939
1299,37.7579,-6.1320, , ,195.2635,91.8077
1300,37.7839,115.9227, , ,195.2635,92.3287
1301,37.8099,95.1556, , ,195.2635,92.0745
1302,37.8359,-56.7181, , ,195.2635,91.1028
1303,37.8619,45.9923, , ,195.2635,91.5223
1304,37.8879,-1.2130, , ,195.2635,91.1208
1305,37.9139,-53.6151, , ,195.2635,90.6890
1306,37.9399,-15.9355, , ,195.2635,90.7528
1307,37.9659,43.3060, , ,195.2635,91.0481
1308,37.9919,53.1914, , ,195.2635,91.0718
1309,38.0179,-75.5784, , ,195.2635,90.3314
1310,38.0439,64.5637, , ,195.2635,91.0733
1311,38.0699,18.7729, , ,195.2635,90.7909
1312,38.0959,-55.6754, , ,195.2635,90.3493
1313,38.1219,-92.4088, , ,195.2635,90.1149
1314,38.1479,8.4199, , ,195.2635,90.6420
1315,38.1739,68.8666, , ,195.2635,90.9443
1316,38.1999,-10.8695, , ,195.2635,90.4840
1317,38.2259,-57.4775, , ,195.2635,90.2051
1318,38.2519,50.7757, , ,195.2635,90.7824
1319,38.2779,39.3703, , ,195.2635,90.6987
1320,38.3039,-10.7123, , ,195.2635,90.4013
1321,38.3299,28.7830, , ,195.2635,90.5987
1322,38.3559,-23.6630, , ,195.2635,90.2878
1323,38.3819,17.9250, , ,195.2635,90.4970
1324,38.4079,15.5556, , ,195.2635,90.4630
1325,38.4339,-53.4178, , ,195.2635,90.0730
1326,38.4599,78.0693, , ,195.2635,90.7920
1327,38.4859,166.4271, , ,195.2635,91.2693
1328,38.5119,175.5868, , ,195.2635,91.3116
1329,38.5379,137.7724, , ,195.2635,91.0964
1330,38.5639,-11.1555, , ,195.2635,90.2673
1331,38.5899,83.2203, , ,195.2635,90.7806
1332,38.6159,183.8421, , ,195.2635,91.3252
1333,38.6419,237.9470, , ,195.2635,91.6130
1334,38.6679,82.9460, , ,195.2635,90.7552
1335,38.6939,64.7546, , ,195.2635,90.6469
1336,38.7199,55.8541, , ,195.2635,90.5898
1337,38.7459,107.6893, , ,195.2635,90.8675
1338,38.7719,11.4572, , ,195.2635,90.3285
1339,38.7979,112.4798, , ,195.2635,90.8780
1340,38.8239,111.8915, , ,195.2635,90.8668
1341,38.8499,57.9182, , ,195.2635,90.5614
1342,38.8759,-39.6631, , ,195.2635,90.0130
1343,38.9019,-79.9782, , ,195.2635,89.7232
1344,38.9279,33.7519, , ,195.2635,90.2895
1345,38.9539,41.8688, , ,195.2635,90.2692
1346,38.9799,22.2392, , ,195.2635,90.0951
1347,39.0059,-31.4766, , ,195.2635,89.7309
1348,39.0319,-50.3869, , ,195.2635,89.5597
1349,39.0579,-16.0070, , ,195.2635,89.6858
1350,39.0839,-67.8011, , ,195.2635,89.3307
1351,39.1099,-46.4754, , ,195.2635,89.3841
1352,39.1359,72.2247, , ,195.2635,90.0913
1353,39.1619,111.3347, , ,195.2635,90.3536
1354,39.1879,64.1917, , ,195.2635,90.1380
1355,39.2139,53.8001, , ,195.2635,90.1260
1356,39.2399,66.1396, , ,195.2635,90.2400
1357,39.2659,107.5345, , ,195.2635,90.5145
1358,39.2919,96.8836, , ,195.2635,90.5010
1359,39.3179,5.7436, , ,195.2635,90.0418
1360,39.3439,-31.1128, , ,195.2635,89.8826
1361,39.3699,-0.9440, , ,195.2635,90.0748
1362,39.3959,-11.6424, , ,195.2635,90.0400
1363,39.4219,19.0689, , ,195.2635,90.2349
1364,39.4479,58.9134, , ,195.2635,90.4798
1365,39.4739,25.7800, , ,195.2635,90.3210
1366,39.4999,111.3500, , ,195.2635,90.8179
1367,39.5259,165.5657, , ,195.2635,91.1401
1368,39.5519,57.5140, , ,195.2635,90.5698
1369,39.5779,-23.4356, , ,195.2635,90.1463
1370,39.6039,28.3664, , ,195.2635,90.4577
1371,39.6299,150.8305, , ,195.2635,91.1563
1372,39.6559,85.1799, , ,195.2635,90.8199
1373,39.6819,-2.5342, , ,195.2635,90.3601
1374,39.7079,-1.4190, , ,195.2635,90.3908
1375,39.7339,20.1328, , ,195.2635,90.5343
1376,39.7599,52.1552, , ,195.2635,90.7354
1377,39.7859,52.7263, , ,195.2635,90.7629
1378,39.8119,43.6758, , ,195.2635,90.7374
1379,39.8379,43.5361, , ,195.2635,90.7610
1380,39.8639,96.1441, , ,195.2635,91.0746
1381,39.8899,-14.4981, , ,195.2635,90.4896
1382,39.9159,-67.8296, , ,195.2635,90.2189
1383,39.9419,4.1283, , ,195.2635,90.6413
1384,39.9679,2.2111, , ,195.2635,90.6307
