A,Perileno,Pyn,PynMOF,Peaks
1,602.76,86.4484,68.2926,71.7689,
1,601.82,83.6256,67.6635,70.1808,
1,600.89,80.1374,66.5361,67.7918,
1,599.96,76.7039,64.9441,64.7189,
1,599.03,74.0457,63.1572,61.5136,
1,598.1,72.212,61.3756,58.5891,
1,597.16,70.7718,59.7061,56.015,
1,596.23,69.4615,58.1412,53.7352,
1,595.3,68.2585,56.6343,51.7069,
1,594.37,67.5326,55.4094,50.1435,
1,593.44,67.3712,54.4115,49.1511,
1,592.51,67.5976,53.5916,48.6912,
1,591.57,68.1029,53.0216,48.7103,
1,590.64,68.7966,52.677,49.1065,
1,589.71,69.5955,52.5401,49.7608,
1,588.78,70.5007,52.531,50.5766,
1,587.85,71.4915,52.5719,51.5311,
1,586.91,72.5592,52.6741,52.6105,
1,585.98,73.6119,52.8227,53.7358,
1,585.05,74.5064,52.9655,54.7887,
1,584.12,75.0286,53.0472,55.6426,
1,583.19,75.0584,53.0441,56.1482,
1,582.25,74.7217,52.9453,56.2901,
1,581.32,74.3589,52.8259,56.2086,
1,580.39,74.2725,52.7918,56.0937,
1,579.46,74.6811,52.9653,56.0564,
1,578.53,75.3209,53.0947,55.7918,
1,577.6,75.6489,52.1463,54.9302,
1,576.66,76.0801,51.8447,55.1459,
1,575.73,77.9145,53.5051,56.7058,
1,574.8,79.6742,54.6693,57.6711,
1,573.87,80.6207,55.2348,58.2371,
1,572.94,81.2576,55.7454,58.8088,
1,572,81.7157,56.0488,59.0438,
1,571.07,81.6763,55.4227,58.5201,
1,570.14,81.2293,55.1525,58.3367,
1,569.21,81.7831,56.3025,59.1573,
1,568.28,82.5179,57.2746,59.6446,
1,567.35,82.8664,57.7001,59.6586,
1,566.41,82.8781,57.6625,59.3802,
1,565.48,82.7117,57.6777,59.1675,
1,564.55,83.0095,58.2399,59.3055,
1,563.62,83.6448,58.7721,59.3915,
1,562.69,84.1876,58.9953,59.1943,
1,561.75,84.4622,58.2243,58.3328,
1,560.82,83.7115,56.6093,56.9381,
1,559.89,83.3443,55.9545,56.2589,
1,558.96,83.9637,56.6838,56.437,
1,558.03,85.4183,59.4225,58.276,
1,557.1,87.1044,61.4233,59.5466,
1,556.16,87.8717,61.5339,59.3777,
1,555.23,87.3994,60.7741,58.8063,
1,554.3,87.2844,61.3428,59.3517,
1,553.37,88.0125,62.122,59.8759,
1,552.44,88.3924,62.1838,59.7442,
1,551.5,88.3137,61.713,59.2905,
1,550.57,87.9696,61.5402,59.1497,
1,549.64,88.2685,62.2192,59.6349,
1,548.71,88.8316,62.7778,59.9802,
1,547.78,89.19,62.9458,60.0145,
1,546.85,89.222,62.5195,59.59,
1,545.91,88.8142,62.1204,59.2861,
1,544.98,88.9814,62.6588,59.7224,
1,544.05,89.4844,62.793,59.6816,
1,543.12,89.3283,62.3636,59.2444,
1,542.19,89.3561,62.6304,59.4869,
1,541.25,89.6817,62.3708,59.1054,
1,540.32,89.0379,61.7635,58.4786,
1,539.39,89.1229,63.609,60.2732,
1,538.46,90.0995,65.5015,61.9988,
1,537.53,90.7525,66.1207,62.596,
1,536.6,90.9297,66.066,62.6594,
1,535.66,90.9,65.4993,62.2651,
1,534.73,90.2573,64.466,61.5213,
1,533.8,89.8646,64.6435,61.8944,
1,532.87,90.4315,65.5227,62.8155,
1,531.94,90.9059,66.0024,63.4427,
1,531,91.2685,66.217,63.9335,
1,530.07,91.4098,65.9616,64.0315,
1,529.14,91.1686,65.4147,64.0403,
1,528.21,91.1137,65.1001,64.3414,
1,527.28,91.1825,64.6801,64.384,
1,526.34,90.9858,63.9658,64.4432,
1,525.41,90.9703,64.0936,65.4449,
1,524.48,91.4274,64.1183,66.0731,
1,523.55,91.3372,63.1546,65.613,
1,522.62,90.8077,61.8495,65.0187,
1,521.69,90.0855,60.9118,65.425,
1,520.75,90.3814,61.4893,67.3826,
1,519.82,91.3229,62.204,68.6917,
1,518.89,91.4805,61.5096,68.4329,
1,517.96,90.6954,60.1448,67.9946,
1,517.03,90.5334,60.2119,68.9732,
1,516.09,90.8171,60.6212,70.023,
1,515.16,90.84,60.9438,70.716,
1,514.23,90.6745,61.0629,70.9019,
1,513.3,89.6878,60.8669,70.6201,
1,512.37,88.2587,61.292,70.5869,
1,511.44,86.5561,61.5662,69.9568,
1,510.5,83.7949,61.1083,68.0129,
1,509.57,81.1544,60.5668,65.8186,
1,508.64,79.4795,59.5831,63.6926,
1,507.71,77.8702,58.1458,61.6714,
1,506.78,77.815,58.6698,61.9121,
1,505.84,79.8815,61.1944,64.4161,
1,504.91,82.2228,63.0851,66.4669,
1,503.98,83.7965,63.7534,67.5158,
1,503.05,84.6366,63.8782,68.1655,
1,502.12,85.4475,64.0706,68.9336,
1,501.19,86.2479,64.154,69.3742,
1,500.25,86.6769,63.7161,69.211,
1,499.32,86.9385,63.8704,69.6094,
1,498.39,87.641,64.4383,70.2777,
1,497.46,87.8581,64.1474,69.9267,
1,496.53,87.5497,64.7278,70.2892,
1,495.59,88.1154,66.0524,71.2811,
1,494.66,88.517,66.608,71.52,
1,493.73,88.61,66.7484,71.5085,
1,492.8,88.7333,66.5448,71.3637,
1,491.87,88.5315,65.7911,70.8444,
1,490.94,88.1164,65.4681,71.0008,
1,490,88.3296,66.314,72.4112,
1,489.07,88.6684,66.9342,73.4446,
1,488.14,88.4328,67.1326,74.0025,
1,487.21,88.3005,67.7429,75.0637,
1,486.28,88.7224,68.2849,76.0361,
1,485.34,89.0476,68.3857,76.4836,
1,484.41,89.3779,68.4056,76.6987,
1,483.48,89.6192,68.3387,76.6411,
1,482.55,89.7805,68.2158,76.3394,
1,481.62,89.9156,68.3288,76.2287,
1,480.68,90.1698,68.6261,76.4286,
1,479.75,90.4285,68.8347,76.6908,
1,478.82,90.6925,68.836,76.8205,
1,477.89,90.6381,68.2794,76.4924,
1,476.96,90.283,67.9673,76.4079,
1,476.03,90.4484,68.4686,77.039,
1,475.09,90.9816,68.4081,77.1009,
1,474.16,90.6722,67.6606,76.4264,
1,473.23,90.3261,67.5978,76.3354,
1,472.3,90.569,68.8829,77.358,
1,471.37,91.3198,70.2655,78.5652,
1,470.43,91.8584,70.7991,78.9901,
1,469.5,91.9981,70.9043,79.0321,
1,468.57,92.0788,70.9727,79.0736,
1,467.64,92.2142,70.9217,78.9661,
1,466.71,92.21,70.313,78.3826,
1,465.78,91.7719,69.7352,77.6816,
1,464.84,91.652,70.3984,78.0173,
1,463.91,92.1513,71.1185,78.5337,
1,462.98,92.3593,71.2296,78.5731,
1,462.05,92.4743,71.2284,78.5722,
1,461.12,92.5053,70.992,78.3814,
1,460.18,92.4022,70.3476,77.8221,
1,459.25,92.1927,69.5235,77.0194,
1,458.32,91.8439,68.4709,76.0572,
1,457.39,91.1711,68.4615,75.3928,
1,456.46,91.5264,70.0983,75.9832,
1,455.53,92.3725,71.2155,76.403,
1,454.59,92.7136,71.43,76.2716,
1,453.66,92.7417,71.0421,75.6689,
1,452.73,92.5378,70.4255,74.6913,
1,451.8,92.5142,70.0642,73.7959,
1,450.87,92.6368,69.7368,72.8731,
1,449.93,92.6391,69.1181,71.8246,
1,449,92.3519,68.2131,70.7427,
1,448.07,92.1199,67.8086,70.2628,
1,447.14,92.3578,67.7271,70.3143,
1,446.21,92.5007,67.3061,70.3475,
1,445.28,92.4466,66.6931,70.434,
1,444.34,92.3644,66.011,70.5044,
1,443.41,92.2552,65.2582,70.4329,
1,442.48,92.1283,64.4908,70.2253,
1,441.55,91.9525,63.7052,69.8979,
1,440.62,91.8048,62.9655,69.4904,
1,439.68,91.8769,62.3893,69.0004,
1,438.75,91.9707,61.6447,68.2342,
1,437.82,91.3999,59.8625,66.8619,
1,436.89,90.9243,59.1543,66.1737,
1,435.96,91.7284,59.8682,66.2901,
1,435.03,92.3527,60.0391,65.9085,
1,434.09,92.4823,59.8379,65.3691,
1,433.16,92.6103,59.7401,64.946,
1,432.23,92.7943,59.7048,64.4966,
1,431.3,92.7778,59.4048,63.8635,
1,430.37,92.5375,59.2764,63.3535,
1,429.43,92.5835,59.7089,63.1468,
1,428.5,92.6281,60.1078,62.8361,
1,427.57,92.4507,60.391,62.4432,
1,426.64,92.2871,60.6728,62.0237,
1,425.71,92.0287,60.7237,61.3978,
1,424.77,91.7952,60.7132,60.756,
1,423.84,91.8948,61.265,60.5218,
1,422.91,92.4064,62.0041,60.4348,
1,421.98,92.9203,62.4379,60.0752,
1,421.05,93.0439,62.0817,59.2739,
1,420.12,92.477,61.6264,58.4107,
1,419.18,92.5565,62.7887,58.6922,
1,418.25,93.2206,64.0146,59.0828,
1,417.32,93.3695,64.7253,59.2451,
1,416.39,93.4925,65.3644,59.5596,
1,415.46,93.4448,65.8355,59.8435,
1,414.52,93.1797,66.1709,60.0829,
1,413.59,92.6017,66.4151,60.2741,
1,412.66,91.5329,66.6386,60.463,
1,411.73,89.6045,66.7675,60.4572,
1,410.8,86.6424,66.5396,59.9136,
1,409.87,83.0111,65.8537,58.7079,
1,408.93,79.8078,64.9897,57.2956,
1,408,78.0597,64.3533,56.2271,
1,407.07,77.8704,64.0207,55.5842,
1,406.14,78.5973,63.8744,55.0983,
1,405.21,79.8492,64.3567,54.9384,
1,404.27,81.5141,65.1713,54.9522,
1,403.34,83.0927,65.6455,54.8546,
1,402.41,84.4801,65.8271,54.82,
1,401.48,85.6139,65.629,54.7042,
1,400.55,86.3647,64.7067,54.3021,
1,399.62,87.0105,63.7292,54.3052,
1,398.68,87.9414,63.3136,54.9943,
1,397.75,88.8992,62.8891,55.6243,
1,396.82,89.5481,62.2877,55.9536,
1,395.89,89.8043,61.5456,56.2034,
1,394.96,89.9107,61.2764,57.0477,
1,394.02,90.4882,61.8081,58.2592,
1,393.09,91.0811,62.2555,59.0423,
1,392.16,91.302,62.4954,59.5166,
1,391.23,91.4376,62.8258,60.012,
1,390.3,91.6837,63.2458,60.4595,
1,389.37,91.8544,63.4245,60.5172,
1,388.43,91.7261,63.4986,60.4716,
1,387.5,91.6154,64.2887,61.19,
1,386.57,91.9719,65.3771,62.1585,
1,385.64,92.2608,66.1225,62.7932,
1,384.71,92.3843,66.6375,63.3135,
1,383.77,92.4635,67.0442,63.8063,
1,382.84,92.5864,67.3862,64.2814,
1,381.91,92.7054,67.6569,64.7242,
1,380.98,92.8488,67.8198,65.1354,
1,380.05,92.9631,67.8859,65.5092,
1,379.11,93.0778,67.877,65.8727,
1,378.18,93.2189,67.8579,66.2934,
1,377.25,93.4184,67.7124,66.6175,
1,376.32,93.5133,67.2816,66.6399,
1,375.39,93.4056,66.701,66.552,
1,374.46,93.3004,66.3295,66.7428,
1,373.52,93.5322,66.3599,67.259,
1,372.59,93.8448,66.366,67.6662,
1,371.66,93.9839,66.2043,67.8575,
1,370.73,94.0454,66.0005,67.9057,
1,369.8,94.0326,65.7957,67.8469,
1,368.86,94.027,65.8263,67.9242,
1,367.93,94.1501,66.1041,68.0755,
1,367,94.2549,66.4108,68.0959,
1,366.07,94.3908,66.7609,68.0006,
1,365.14,94.4207,66.8917,67.5835,
1,364.21,94.2466,66.858,66.8303,
1,363.27,94.1087,67.3014,66.3755,
1,362.34,94.2152,67.9312,66.1319,
1,361.41,94.2894,68.508,65.8526,
1,360.48,94.4071,69.0919,65.7072,
1,359.55,94.4646,69.4305,65.3642,
1,358.61,94.4092,69.6179,64.8954,
1,357.68,94.4163,69.8155,64.5233,
1,356.75,94.429,69.9491,64.3127,
1,355.82,94.4044,70.0649,64.3409,
1,354.89,94.4031,70.2859,64.6359,
1,353.96,94.4909,70.5617,64.9424,
1,353.02,94.5904,70.8303,65.0338,
1,352.09,94.6919,71.1121,64.9092,
1,351.16,94.7897,71.3699,64.6537,
1,350.23,94.8604,71.6088,64.4396,
1,349.3,94.9307,71.837,64.4254,
1,348.36,95.0315,71.995,64.595,
1,347.43,95.1115,72.0429,64.897,
1,346.5,95.1452,72.0247,65.3029,
1,345.57,95.1631,71.9824,65.7603,
1,344.64,95.1843,71.9567,66.234,
1,343.71,95.2372,72.0027,66.7403,
1,342.77,95.2807,72.0657,67.18,
1,341.84,95.2169,72.0337,67.4183,
1,340.91,94.9991,72.0945,67.6578,
1,339.98,94.8328,72.4612,68.1929,
1,339.05,94.7412,72.9694,68.873,
1,338.11,94.6591,73.3363,69.4508,
1,337.18,94.6081,73.5812,69.9805,
1,336.25,94.5989,73.7506,70.6059,
1,335.32,94.6585,73.714,71.1669,
1,334.39,94.7213,73.4771,71.6062,
1,333.46,94.8592,73.1703,72.0417,
1,332.52,95.0241,72.8188,72.449,
1,331.59,95.1995,72.4622,72.7976,
1,330.66,95.3108,72.1341,73.0456,
1,329.73,95.3838,71.8553,73.1485,
1,328.8,95.4228,71.6176,73.0602,
1,327.86,95.4371,71.4124,72.7889,
1,326.93,95.3963,71.2219,72.4041,
1,326,95.3251,71.0767,72.0682,
1,325.07,95.2135,70.9642,71.912,
1,324.14,95.0705,70.8805,71.9915,
1,323.2,94.8841,70.8596,72.2508,
1,322.27,94.6554,70.8901,72.5865,
1,321.34,94.3308,70.9111,72.8825,
1,320.41,93.813,70.8881,73.086,
1,319.48,93.0473,70.8641,73.226,
1,318.55,92.2063,70.8382,73.3205,
1,317.61,91.3091,70.7055,73.3196,
1,316.68,90.1704,70.4587,73.1768,
1,315.75,88.7862,70.0648,72.7967,
1,314.82,87.3921,69.5206,72.2894,
1,313.89,86.3256,68.8865,71.8906,
1,312.95,85.4794,68.2254,71.563,
1,312.02,84.4693,67.5651,71.0336,
1,311.09,83.1868,66.8779,70.1855,
1,310.16,81.9758,66.2041,69.2917,
1,309.23,80.9955,65.6223,68.5377,
1,308.3,79.8837,65.1288,67.6627,
1,307.36,78.1362,64.5924,66.2121,
1,306.43,75.458,63.8428,63.8911,
1,305.5,72.0166,62.849,60.8663,
1,304.57,68.3525,61.6595,57.6559,
1,303.64,65.0434,60.3312,54.7699,
1,302.7,62.5845,58.9414,52.534,
1,301.77,61.2284,57.5883,51.1468,
1,300.84,60.9651,56.3918,50.7114,
1,299.91,61.6277,55.4449,51.1593,
1,298.98,62.9843,54.7881,52.2559,
1,298.05,64.7404,54.3795,53.6921,
1,297.11,66.6795,54.156,55.2312,
1,296.18,68.6319,54.0737,56.7039,
1,295.25,70.521,54.0564,58.0258,
1,294.32,72.3093,54.0507,59.1894,
1,293.39,73.9733,54.0484,60.213,
1,292.45,75.5098,54.0384,61.0583,
1,291.52,76.9457,53.998,61.6724,
1,290.59,78.29,53.9448,62.0181,
1,289.66,79.5292,53.8735,62.0523,
1,288.73,80.63,53.7667,61.8036,
1,287.8,81.6346,53.6556,61.3727,
1,286.86,82.5455,53.536,60.8502,
1,285.93,83.35,53.3801,60.3212,
1,285,84.051,53.1798,59.8813,
1,284.07,84.6609,52.9375,59.5941,
1,283.14,85.1906,52.6554,59.4835,
1,282.2,85.6444,52.3555,59.5584,
1,281.27,86.0144,52.0554,59.8026,
1,280.34,86.3271,51.7798,60.2015,
1,279.41,86.6029,51.5431,60.7102,
1,278.48,86.8588,51.3372,61.2748,
1,277.55,87.0993,51.165,61.8628,
1,276.61,87.3662,51.0104,62.451,
1,275.68,87.6503,50.8679,63.0146,
1,274.75,87.9336,50.7394,63.5249,
1,273.82,88.1897,50.6152,63.9513,
1,272.89,88.4015,50.466,64.3247,
1,271.95,88.5252,50.347,64.7202,
1,271.02,88.5658,50.2593,65.1393,
1,270.09,88.5067,50.1763,65.5461,
1,269.16,88.3697,50.1138,65.9277,
1,268.23,88.1927,50.0744,66.2576,
1,267.29,88.021,50.0512,66.5382,
1,266.36,87.9226,50.0402,66.8055,
1,265.43,87.9603,50.065,67.1155,
1,264.5,88.1433,50.1148,67.486,
1,263.57,88.449,50.2074,67.9244,
1,262.64,88.8315,50.3429,68.4093,
1,261.7,89.2212,50.4912,68.9017,
1,260.77,89.6337,50.6828,69.4157,
1,259.84,90.0677,50.9542,69.952,
1,258.91,90.4691,51.2643,70.4704,
1,257.98,90.8132,51.5945,70.943,
1,257.04,91.1048,51.9578,71.3867,
1,256.11,91.3596,52.3556,71.823,
1,255.18,91.5911,52.7765,72.2433,
1,254.25,91.7856,53.2136,72.6384,
1,253.32,91.941,53.6613,73.0258,
1,252.39,92.0489,54.1198,73.3943,
1,251.45,92.0921,54.566,73.7338,
1,250.52,92.0452,55.0034,74.0309,
1,249.59,91.846,55.4335,74.2455,
1,248.66,91.3876,55.8398,74.3259,
1,247.73,90.569,56.1973,74.1963,
1,246.79,89.4366,56.4856,73.8396,
1,245.86,88.2784,56.7022,73.3794,
1,244.93,87.2491,56.8746,72.9331,
1,244,86.2017,57.0312,72.4546,
1,243.07,84.9847,57.1425,71.7871,
1,242.14,83.552,57.1676,70.8298,
1,241.2,81.8783,57.0847,69.5301,
1,240.27,79.9624,56.8883,67.8752,
1,239.34,77.8966,56.5793,65.9471,
1,238.41,75.8205,56.1777,63.9062,
1,237.48,73.8556,55.7292,61.9473,
1,236.54,72.2445,55.3055,60.3184,
1,235.61,71.3668,54.9952,59.2906,
1,234.68,71.5159,54.8804,59.075,
1,233.75,72.6759,55.0223,59.6817,
1,232.82,74.4943,55.4121,60.9111,
1,231.89,76.5097,55.9915,62.455,
1,230.95,78.3434,56.6727,63.9922,
1,230.02,79.8068,57.3686,65.3146,
1,229.09,80.8598,58.0206,66.3395,
1,228.16,81.5802,58.5989,67.0793,
1,227.23,82.1516,59.0822,67.6593,
1,226.29,82.7743,59.4583,68.2268,
1,225.36,83.4775,59.7169,68.8777,
1,224.43,84.1764,59.8355,69.5816,
1,223.5,84.8624,59.7944,70.2691,
1,222.57,85.5683,59.6024,70.9383,
1,221.63,86.2967,59.2864,71.5855,
1,220.7,87.0038,58.8901,72.1751,
1,219.77,87.6201,58.4808,72.6893,
1,218.84,88.1249,58.1491,73.1191,
1,217.91,88.5223,57.973,73.479,
1,216.98,88.8349,57.9881,73.7829,
1,216.04,89.096,58.1786,74.0455,
1,215.11,89.3387,58.5312,74.2967,
1,214.18,89.5556,59.0188,74.5458,
1,213.25,89.7659,59.5899,74.7943,
1,212.32,89.9823,60.2259,75.0528,
1,211.38,90.1888,60.9064,75.3189,
1,210.45,90.3754,61.596,75.5766,
1,209.52,90.543,62.2797,75.8292,
1,208.59,90.6947,62.9565,76.0677,
1,207.66,90.8323,63.6082,76.2948,
1,206.73,90.9872,64.177,76.5205,
1,205.79,91.1484,64.5827,76.7419,
1,204.86,91.298,64.7136,76.9707,
1,203.93,91.4387,64.4432,77.1989,
1,203,91.5578,63.6952,77.4172,
1,202.07,91.6501,62.5349,77.6249,
1,201.13,91.7177,61.1562,77.8266,
1,200.2,91.7323,59.7589,78.0222,
1,199.27,91.6479,58.4909,78.1976,
1,198.34,91.4304,57.4513,78.3253,
1,197.41,91.0049,56.6519,78.3616,
1,196.48,90.4655,56.0463,78.308,
1,195.54,90.1495,55.5944,78.279,
1,194.61,90.2397,55.2404,78.3845,
1,193.68,90.579,54.9344,78.574,
1,192.75,90.9633,54.6654,78.7117,
1,191.82,91.3045,54.4145,78.7108,
1,190.88,91.5742,54.1589,78.5656,
1,189.95,91.7817,53.8981,78.3194,
1,189.02,91.9501,53.6414,78.0245,
1,188.09,92.0839,53.4022,77.7263,
1,187.16,92.1768,53.2112,77.4,
1,186.23,92.2454,53.0911,76.9925,
1,185.29,92.3018,53.0394,76.4571,
1,184.36,92.3286,53.0568,75.8322,
1,183.43,92.3502,53.1451,75.2364,
1,182.5,92.4024,53.2975,74.774,
1,181.57,92.4907,53.5017,74.5051,
1,180.63,92.5833,53.7486,74.4259,
1,179.7,92.6427,54.0235,74.4917,
1,178.77,92.6543,54.3186,74.6402,
1,177.84,92.6275,54.6329,74.8495,
1,176.91,92.5522,54.9747,75.1174,
1,175.98,92.4359,55.3422,75.4174,
1,175.04,92.3093,55.7308,75.7563,
1,174.11,92.1917,56.1584,76.1475,
1,173.18,92.0785,56.6048,76.546,
1,172.25,91.9738,57.0514,76.9276,
1,171.32,91.8827,57.4927,77.3009,
1,170.38,91.8104,57.9263,77.6577,
1,169.45,91.7171,58.3319,77.9828,
1,168.52,91.5719,58.7036,78.2444,
1,167.59,91.3767,59.0426,78.4283,
1,166.66,91.1623,59.3266,78.5458,
1,165.72,90.9896,59.5499,78.6247,
1,164.79,90.9059,59.7275,78.6964,
1,163.86,90.9043,59.8782,78.7813,
1,162.93,90.9601,60.0123,78.8543,
1,162,91.0398,60.1397,78.8808,
1,161.07,91.1052,60.2568,78.8168,
1,160.13,91.0837,60.3656,78.6041,
1,159.2,90.8796,60.4597,78.187,
1,158.27,90.3533,60.5,77.4931,
1,157.34,89.2457,60.4319,76.3762,
1,156.41,87.1559,60.1855,74.6281,
1,155.47,84.0675,59.7701,72.3242,
1,154.54,80.9848,59.3421,70.1398,
1,153.61,78.7796,59.071,68.5966,
1,152.68,77.1537,58.958,67.5109,
1,151.75,75.997,58.9251,66.7731,
1,150.82,75.6713,58.9356,66.5455,
1,149.88,76.1659,58.9594,66.8012,
1,148.95,77.0551,58.9663,67.3278,
1,148.02,77.7171,58.9014,67.7859,
1,147.09,77.7143,58.6959,67.8373,
1,146.16,77.2485,58.341,67.4769,
1,145.22,77.0006,57.9298,67.1132,
1,144.29,77.6898,57.6795,67.36,
1,143.36,79.3951,57.7998,68.448,
1,142.43,81.2739,58.2755,69.8763,
1,141.5,82.3943,58.9169,71.0274,
1,140.57,82.5993,59.5585,71.7089,
1,139.63,82.4119,60.128,72.0711,
1,138.7,82.3212,60.574,72.3099,
1,137.77,82.4442,60.8647,72.5312,
1,136.84,82.7045,61.0044,72.7731,
1,135.91,82.9498,61.0116,73.0123,
1,134.97,82.8956,60.9038,73.1176,
1,134.04,82.2249,60.6942,72.8766,
1,133.11,81.2002,60.4254,72.3497,
1,132.18,80.7352,60.185,71.9683,
1,131.25,81.1261,60.0411,71.9429,
1,130.32,81.8464,59.9939,72.0784,
1,129.38,82.5331,60.0404,72.1498,
1,128.45,83.0698,60.1939,72.071,
1,127.52,83.2203,60.425,71.796,
1,126.59,82.3309,60.6473,71.1177,
1,125.66,79.5911,60.6798,69.4939,
1,124.72,75.3196,60.322,66.7982,
1,123.79,71.633,59.6231,64.2024,
1,122.86,70.4302,58.8118,62.834,
1,121.93,71.5865,58.0518,62.6977,
1,121,73.849,57.5338,63.5257,
1,120.07,76.2654,57.4317,65.085,
1,119.13,78.4378,57.6676,66.947,
1,118.2,80.2424,58.025,68.6945,
1,117.27,81.6573,58.3547,70.1406,
1,116.34,82.7594,58.5873,71.2825,
1,115.41,83.6398,58.7061,72.2037,
1,114.47,84.3785,58.7016,72.9804,
1,113.54,85.0322,58.6022,73.6547,
1,112.61,85.6268,58.4466,74.2598,
1,111.68,86.1846,58.2623,74.7993,
1,110.75,86.7237,58.1046,75.2783,
1,109.81,87.2309,58.0614,75.7032,
1,108.88,87.7066,58.1717,76.0739,
1,107.95,88.1463,58.4144,76.4023,
1,107.02,88.5547,58.7303,76.6979,
1,106.09,88.9179,59.0798,76.9535,
1,105.16,89.2296,59.4353,77.1864,
1,104.22,89.5032,59.7952,77.416,
1,103.29,89.7356,60.1795,77.6484,
1,102.36,89.9208,60.5782,77.8645,
1,101.43,90.0761,60.9739,78.0632,
1,100.5,90.2148,61.3619,78.2673,
1,099.56,90.334,61.7231,78.4788,
1,098.63,90.4336,62.0442,78.6824,
1,097.7,90.5106,62.3383,78.8702,
1,096.77,90.5425,62.6017,79.0519,
1,095.84,90.5445,62.8302,79.2139,
1,094.91,90.5269,63.0395,79.3471,
1,093.97,90.5019,63.2378,79.4649,
1,093.04,90.4881,63.431,79.5908,
1,092.11,90.5224,63.6105,79.7198,
1,091.18,90.5878,63.7795,79.8523,
1,090.25,90.6864,63.9444,79.984,
1,089.31,90.8069,64.0992,80.1174,
1,088.38,90.9342,64.2541,80.2533,
1,087.45,91.0621,64.4047,80.3831,
1,086.52,91.1931,64.5461,80.5066,
1,085.59,91.3265,64.6784,80.6357,
1,084.66,91.4481,64.8059,80.7602,
1,083.72,91.5471,64.9378,80.8853,
1,082.79,91.6442,65.0609,81.012,
1,081.86,91.7412,65.1714,81.1398,
1,080.93,91.8274,65.2633,81.2639,
1,080,91.9013,65.3465,81.3593,
1,079.06,91.9441,65.413,81.4197,
1,078.13,91.978,65.4555,81.4475,
1,077.2,92.0188,65.4837,81.4206,
1,076.27,92.0498,65.5017,81.3317,
1,075.34,92.0782,65.5134,81.1762,
1,074.41,92.0867,65.5251,80.9356,
1,073.47,92.0915,65.5495,80.6222,
1,072.54,92.1043,65.6011,80.2673,
1,071.61,92.1079,65.6648,79.8971,
1,070.68,92.0907,65.7498,79.5781,
1,069.75,92.0059,65.8401,79.3979,
1,068.81,91.8372,65.9268,79.3894,
1,067.88,91.6614,66.0124,79.5425,
1,066.95,91.5622,66.1035,79.805,
1,066.02,91.5648,66.2106,80.1167,
1,065.09,91.6022,66.3249,80.4018,
1,064.15,91.6213,66.4394,80.5722,
1,063.22,91.6053,66.5543,80.595,
1,062.29,91.59,66.6673,80.4795,
1,061.36,91.6194,66.7849,80.2165,
1,060.43,91.7037,66.9175,79.8129,
1,059.5,91.8403,67.0513,79.2912,
1,058.56,92.0317,67.1862,78.6795,
1,057.63,92.2336,67.3096,78.0272,
1,056.7,92.4362,67.4145,77.3702,
1,055.77,92.639,67.4939,76.7267,
1,054.84,92.8173,67.5308,76.1235,
1,053.9,92.9815,67.5349,75.5989,
1,052.97,93.1481,67.5213,75.2036,
1,052.04,93.3095,67.485,74.987,
1,051.11,93.4594,67.4291,74.9748,
1,050.18,93.6147,67.3754,75.1496,
1,049.25,93.7754,67.3234,75.4694,
1,048.31,93.9275,67.2807,75.8994,
1,047.38,94.0484,67.27,76.4004,
1,046.45,94.1149,67.3067,76.9208,
1,045.52,94.1602,67.39,77.4173,
1,044.59,94.1773,67.5015,77.854,
1,043.65,94.1186,67.6154,78.1779,
1,042.72,93.9706,67.7322,78.3336,
1,041.79,93.7312,67.831,78.2783,
1,040.86,93.3646,67.9206,78.0293,
1,039.93,92.8735,67.9828,77.655,
1,039,92.2936,68.0089,77.2418,
1,038.06,91.6422,68.0084,76.8889,
1,037.13,90.9475,67.9856,76.6658,
1,036.2,90.1894,67.9312,76.5542,
1,035.27,89.2102,67.8274,76.4248,
1,034.34,87.7088,67.5978,75.9914,
1,033.4,85.2867,67.1233,74.8565,
1,032.47,81.9261,66.3013,72.8112,
1,031.54,78.3821,65.1728,70.2653,
1,030.61,75.4134,63.9247,67.8149,
1,029.68,72.8552,62.7151,65.4648,
1,028.75,70.3496,61.5279,63.0293,
1,027.81,68.1422,60.3217,60.709,
1,026.88,66.7261,59.1704,58.8904,
1,025.95,66.3333,58.2324,57.8542,
1,025.02,66.8828,57.6345,57.661,
1,024.09,67.9714,57.3792,58.0663,
1,023.15,68.8711,57.3558,58.5936,
1,022.22,68.7993,57.4204,58.6856,
1,021.29,67.4015,57.4082,57.9557,
1,020.36,64.9808,57.177,56.3622,
1,019.43,62.2166,56.679,54.2574,
1,018.5,59.8773,56.0046,52.2944,
1,017.56,58.6277,55.3225,51.115,
1,016.63,58.8066,54.8367,51.0214,
1,015.7,60.2162,54.6657,51.896,
1,014.77,62.3002,54.7929,53.3861,
1,013.84,64.5481,55.1283,55.1116,
1,012.9,66.6383,55.5584,56.8335,
1,011.97,68.4741,56.0167,58.4343,
1,011.04,70.0651,56.4673,59.8751,
1,010.11,71.4262,56.8981,61.1707,
1,009.18,72.6032,57.3051,62.3441,
1,008.24,73.6454,57.691,63.4068,
1,007.31,74.5671,58.0662,64.3704,
1,006.38,75.3872,58.4328,65.2412,
1,005.45,76.112,58.7979,66.0139,
1,004.52,76.7481,59.1511,66.6795,
1,003.59,77.3114,59.4853,67.2513,
