Labels,MOF90 DMSO Ar 420 nm 400 us Delta OD,
334760.0000,-1.06492091E-3,
3.348E005,-3.21129872E-3,
334840.0000,-2.03175633E-3,
334880.0000,-1.65442226E-3,
334920.0000,-2.42682896E-3,
334960.0000,-3.21129872E-3,
3.35E05,-3.96901416E-3,
335040.0000,-3.98951909E-3,
335080.0000,-8.64458969E-4,
335120.0000,-1.64077210E-3,
335160.0000,-1.25813147E-3,
3.352E005,-6.66957232E-4,
335240.0000,-1.64529076E-3,
335280.0000,-6.70134672E-4,
335320.0000,-1.83777930E-3,
335360.0000,3.03262816E-4,
3.354E005,3.03262816E-4,
335440.0000,-2.81682657E-3,
335480.0000,-8.66765680E-4,
335520.0000,-2.81679770E-3,
335560.0000,-2.22556037E-3,
3.356E005,3.05832538E-4,
335640.0000,-2.61305319E-3,
335680.0000,-2.03175680E-3,
335720.0000,-3.40998801E-3,
335760.0000,-1.06243358E-3,
3.358E005,1.12264985E-4,
335840.0000,6.91403577E-4,
335880.0000,-8.51196382E-5,
335920.0000,-1.84256607E-3,
335960.0000,2.44750176E-3,
3.36E05,-1.45394669E-3,
336040.0000,-3.59452143E-3,
336080.0000,-2.74033257E-4,
336120.0000,-3.00439005E-3,
336160.0000,-2.81682657E-3,
3.362E005,-6.75575342E-4,
336240.0000,-2.04532361E-3,
336280.0000,-1.64832920E-3,
336320.0000,-1.64529076E-3,
336360.0000,-1.83617685E-3,
3.364E005,-1.25681586E-3,
336440.0000,-1.83938316E-3,
336480.0000,-1.83944125E-3,
336520.0000,-8.65597394E-4,
336560.0000,8.90728959E-4,
3.366E005,-2.03347625E-3,
336640.0000,-8.65597394E-4,
336680.0000,6.94216753E-4,
336720.0000,-2.81481212E-3,
336760.0000,-1.65137288E-3,
3.368E005,4.96851164E-4,
336840.0000,-2.80872104E-3,
336880.0000,-2.62086396E-3,
336920.0000,-6.70192763E-4,
336960.0000,-1.44822279E-3,
3.37E05,-1.25278905E-3,
337040.0000,-6.67976565E-4,
337080.0000,-1.64077210E-3,
337120.0000,-1.64377352E-3,
337160.0000,-1.84587133E-3,
3.372E005,-1.45684544E-3,
337240.0000,-3.40071740E-3,
337280.0000,-4.74788860E-4,
337320.0000,-1.64827076E-3,
337360.0000,-3.57779581E-3,
3.374E005,-2.81070126E-3,
337440.0000,-2.81276996E-3,
337480.0000,-1.43538963E-3,
337520.0000,-2.22914503E-3,
337560.0000,-1.64680905E-3,
3.376E005,-1.25810248E-3,
337640.0000,-2.62086396E-3,
337680.0000,-2.03003874E-3,
337720.0000,3.00037762E-4,
337760.0000,-3.58732347E-3,
3.378E005,-3.40533373E-3,
337840.0000,-2.81685591E-3,
337880.0000,-4.70769912E-4,
337920.0000,-3.38688795E-3,
337960.0000,-8.50615761E-5,
3.38E05,-1.83463376E-3,
338040.0000,-6.67947636E-4,
338080.0000,-6.73378701E-4,
338120.0000,1.27917272E-3,
338160.0000,-2.61692610E-3,
3.382E005,-2.80869193E-3,
338240.0000,-4.17532865E-3,
338280.0000,-2.82299775E-3,
338320.0000,-1.45105307E-3,
338360.0000,-1.25813147E-3,
3.384E005,-3.40533396E-3,
338440.0000,-2.04195152E-3,
338480.0000,1.86296273E-3,
338520.0000,-1.83780817E-3,
338560.0000,6.94684160E-4,
3.386E005,1.08505331E-3,
338640.0000,-1.63322035E-3,
338680.0000,-1.05613330E-3,
338720.0000,-2.77666259E-4,
338760.0000,-2.43060011E-3,
3.388E005,-6.65822648E-4,
338840.0000,-2.61695497E-3,
338880.0000,-3.00867390E-3,
338920.0000,1.10108595E-4,
338960.0000,-1.65134389E-3,
3.39E05,-3.21578002E-3,
339040.0000,-8.70277232E-4,
339080.0000,-8.65626324E-4,
339120.0000,-4.18060739E-3,
339160.0000,-2.78569147E-4,
3.392E005,-3.40533373E-3,
339240.0000,-3.61373206E-3,
339280.0000,-2.03855708E-3,
339320.0000,-4.73768305E-4,
339360.0000,1.11508169E-4,
3.394E005,-1.65289687E-3,
339440.0000,-3.79069033E-3,
339480.0000,-3.59212980E-3,
339520.0000,-4.76699183E-3,
339560.0000,-3.58738191E-3,
3.396E005,-2.81073013E-3,
339640.0000,1.08619191E-4,
339680.0000,1.09320586E-4,
339720.0000,-2.62477971E-3,
339760.0000,-2.61305342E-3,
3.398E005,-3.39613808E-3,
339840.0000,-1.44822279E-3,
339880.0000,-1.84262451E-3,
339920.0000,1.10108485E-4,
339960.0000,-1.44682417E-3,
3.4E05,-1.83944125E-3,
340040.0000,-2.82091950E-3,
340080.0000,-4.35507158E-3,
340120.0000,6.95617637E-4,
340160.0000,-1.25144911E-3,
3.402E005,-3.00232344E-3,
340240.0000,-1.83134922E-3,
340280.0000,-2.05043610E-3,
340320.0000,-3.01080407E-3,
340360.0000,-1.44962280E-3,
3.404E005,4.98520734E-4,
340440.0000,1.27861509E-3,
340480.0000,-1.06114813E-3,
340520.0000,-4.72806511E-4,
340560.0000,-1.84906588E-3,
3.406E005,-1.65134366E-3,
340640.0000,-3.00870300E-3,
340680.0000,-2.41750269E-3,
340720.0000,-2.42306432E-3,
340760.0000,-8.27002659E-5,
3.408E005,-4.73768305E-4,
340840.0000,-2.61302432E-3,
340880.0000,-8.75455371E-5,
340920.0000,-4.76404373E-3,
340960.0000,-1.63171394E-3,
3.41E05,-2.22023879E-3,
341040.0000,-1.25011045E-3,
341080.0000,-2.02838005E-3,
341120.0000,-8.63292604E-4,
341160.0000,-2.85822374E-4,
3.412E005,4.99105256E-4,
341240.0000,-2.83125410E-4,
341280.0000,-1.45397580E-3,
341320.0000,-2.03347625E-3,
341360.0000,3.03204724E-4,
3.414E005,-1.44533953E-3,
341440.0000,-3.78075382E-3,
341480.0000,-6.72296330E-4,
341520.0000,-3.20907612E-3,
341560.0000,-3.00229434E-3,
3.416E005,5.00214810E-4,
341640.0000,-2.80872080E-3,
341680.0000,-2.61890865E-3,
341720.0000,1.07888045E-4,
341760.0000,-4.77739901E-4,
3.418E005,-2.60721380E-3,
341840.0000,-1.05986360E-3,
341880.0000,-6.65851578E-4,
341920.0000,1.66840188E-3,
341960.0000,1.09378772E-4,
3.42E05,-4.70769912E-4,
342040.0000,-2.42496026E-3,
342080.0000,3.03627341E-3,
342120.0000,-1.25413015E-3,
342160.0000,-6.66899199E-4,
3.422E005,-1.25950633E-3,
342240.0000,-3.98178352E-3,
342280.0000,-2.02161632E-3,
342320.0000,-8.70277232E-4,
342360.0000,-2.42125709E-3,
3.424E005,-2.61695520E-3,
342440.0000,-2.61500361E-3,
342480.0000,-5.13232825E-3,
342520.0000,-8.66794784E-4,
342560.0000,-1.64835784E-3,
3.426E005,-2.42680009E-3,
342640.0000,-6.77717908E-4,
342680.0000,1.47307862E-3,
342720.0000,-2.23092549E-3,
342760.0000,-4.77769034E-4,
3.428E005,-1.24473881E-3,
342840.0000,-1.06114813E-3,
342880.0000,5.01351315E-4,
342920.0000,-2.23092549E-3,
342960.0000,-3.01931519E-3,
3.43E05,-6.74462062E-4,
343040.0000,-2.23095436E-3,
343080.0000,-2.62873154E-3,
343120.0000,-1.83460466E-3,
343160.0000,6.92841131E-4,
3.432E005,-4.80728078E-4,
343240.0000,-2.79501779E-4,
343280.0000,-1.25413015E-3,
343320.0000,-2.42309342E-3,
343360.0000,-2.80866306E-3,
3.434E005,-1.83941214E-3,
343440.0000,-4.76407260E-3,
343480.0000,-2.23273621E-3,
343520.0000,8.88098963E-4,
343560.0000,-2.42122798E-3,
3.436E005,-1.25675800E-3,
343640.0000,-2.63063749E-3,
343680.0000,-2.03006761E-3,
343720.0000,-2.22381391E-3,
343760.0000,-1.64225767E-3,
3.438E005,-2.03516823E-3,
343840.0000,-1.05860934E-3,
343880.0000,-1.84417435E-3,
343920.0000,-2.22203997E-3,
343960.0000,-2.86761788E-4,
3.44E05,-1.25008158E-3,
344040.0000,-3.38007323E-3,
344080.0000,-1.83777930E-3,
344120.0000,2.05878913E-3,
344160.0000,-8.65626324E-4,
3.442E005,-8.66794784E-4,
344240.0000,-3.20023461E-3,
344280.0000,-8.10137935E-5,
344320.0000,-4.56210272E-3,
344360.0000,8.88479815E-4,
3.444E005,-3.78319854E-3,
344440.0000,-4.76774760E-4,
344480.0000,-4.80728078E-4,
344520.0000,-8.65597394E-4,
344560.0000,-1.25142024E-3,
3.446E005,-8.62127286E-4,
344640.0000,-2.73192301E-4,
344680.0000,4.99134301E-4,
344720.0000,-8.73798330E-4,
344760.0000,-3.59452143E-3,
3.448E005,-4.77769034E-4,
344840.0000,-2.04025372E-3,
344880.0000,-3.19139520E-3,
344920.0000,-1.25276006E-3,
344960.0000,-3.21358163E-3,
3.45E05,-4.38517192E-3,
345040.0000,-2.22558924E-3,
345080.0000,1.47425744E-3,
345120.0000,-3.20910499E-3,
345160.0000,-3.59215890E-3,
3.452E005,-1.45248475E-3,
345240.0000,-8.67935130E-4,
345280.0000,-8.58608750E-4,
345320.0000,1.11595109E-4,
345360.0000,-3.01293633E-3,
3.454E005,-2.42869928E-3,
345440.0000,8.88479815E-4,
345480.0000,-2.41753156E-3,
345520.0000,-1.64985016E-3,
345560.0000,-2.42685783E-3,
3.456E005,-1.84101751E-3,
345640.0000,-6.69084140E-4,
345680.0000,-2.24166992E-3,
345720.0000,-4.74730798E-4,
345760.0000,-4.80699033E-4,
3.458E005,6.92812027E-4,
345840.0000,-2.22917413E-3,
345880.0000,-1.06618076E-3,
345920.0000,-1.06240448E-3,
345960.0000,-2.23812088E-3,
3.46E05,-1.25813158E-3,
346040.0000,-1.84581324E-3,
346080.0000,-1.84742431E-3,
346120.0000,-2.80465023E-3,
346160.0000,-8.62098357E-4,
3.462E005,-3.21800797E-3,
346240.0000,4.98607871E-4,
346280.0000,-2.03172746E-3,
346320.0000,-8.63292604E-4,
346360.0000,-2.41936441E-3,
3.464E005,-3.39610898E-3,
346440.0000,-4.18855855E-3,
346480.0000,-1.06363313E-3,
346520.0000,-8.65597220E-4,
346560.0000,-2.42496026E-3,
3.466E005,-2.63457093E-3,
346640.0000,-4.76745627E-4,
346680.0000,-2.22914503E-3,
346720.0000,-1.25276006E-3,
346760.0000,-2.42309342E-3,
3.468E005,-3.20023415E-3,
346840.0000,-1.64832897E-3,
346880.0000,-2.83125410E-4,
346920.0000,-2.80258851E-3,
346960.0000,-2.23451992E-3,
3.47E05,1.08212268E-3,
347040.0000,-1.45391771E-3,
347080.0000,8.89620453E-4,
347120.0000,-1.45966210E-3,
347160.0000,-1.83134922E-3,
3.472E005,-1.83460489E-3,
347240.0000,1.11566165E-4,
347280.0000,-3.59215890E-3,
347320.0000,-6.72296504E-4,
347360.0000,-8.63234571E-4,
3.474E005,-1.25681586E-3,
347440.0000,-1.25544320E-3,
347480.0000,1.27672916E-3,
347520.0000,-2.63066636E-3,
347560.0000,-1.84906588E-3,
3.476E005,-8.59799969E-4,
347640.0000,-8.66765680E-4,
347680.0000,4.99105256E-4,
347720.0000,-1.65137288E-3,
347760.0000,-8.66794784E-4,
3.478E005,-2.80406704E-4,
347840.0000,-8.58791609E-5,
347880.0000,-3.99466883E-3,
347920.0000,-3.20688449E-3,
347960.0000,-1.45251374E-3,
3.48E05,-3.38924094E-3,
348040.0000,-4.68881655E-4,
348080.0000,-1.45108206E-3,
348120.0000,-1.83941214E-3,
348160.0000,-2.81370129E-4,
3.482E005,-2.41753156E-3,
348240.0000,-3.80063336E-3,
348280.0000,2.25425023E-3,
348320.0000,-2.04025372E-3,
348360.0000,-8.69105686E-4,
3.484E005,-1.25681586E-3,
348440.0000,-1.65594905E-3,
348480.0000,-4.80698887E-4,
348520.0000,-2.42498959E-3,
348560.0000,-3.21355253E-3,
3.486E005,-2.80872080E-3,
348640.0000,-1.25002360E-3,
348680.0000,1.47319702E-3,
348720.0000,1.47266465E-3,
348760.0000,-8.67964292E-4,
3.488E005,-4.83753422E-4,
348840.0000,-1.25410093E-3,
348880.0000,1.66830851E-3,
348920.0000,-1.64074323E-3,
348960.0000,-1.44965190E-3,
3.49E05,6.92372036E-4,
349040.0000,-3.01504112E-3,
349080.0000,-1.44536851E-3,
349120.0000,2.44851783E-3,
349160.0000,3.02618952E-4,
3.492E005,-2.85880611E-4,
349240.0000,-1.26490206E-3,
349280.0000,4.96322697E-4,
349320.0000,-2.41936464E-3,
349360.0000,-8.65626324E-4,
3.494E005,-3.21132783E-3,
349440.0000,-1.82662148E-3,
349480.0000,-8.43027665E-5,
349520.0000,6.92342932E-4,
349560.0000,-1.05363259E-3,
3.496E005,-8.70277232E-4,
349640.0000,-2.84912850E-4,
349680.0000,-2.03513913E-3,
349720.0000,6.92841131E-4,
349760.0000,-1.44679495E-3,
3.498E005,-1.63928815E-3,
349840.0000,-8.43028902E-5,
349880.0000,6.95646624E-4,
349920.0000,-3.01296543E-3,
349960.0000,-4.75752371E-4,
3.5E05,-2.03006761E-3,
350040.0000,-2.23276555E-3,
350080.0000,-1.83620595E-3,
350120.0000,-8.69134848E-4,
350160.0000,-2.03513913E-3,
3.502E005,-2.62282090E-3,
350240.0000,-8.50905490E-5,
350280.0000,-8.50905490E-5,
350320.0000,1.27864419E-3,
350360.0000,-6.64805004E-4,
3.504E005,-2.42872839E-3,
350440.0000,-6.72325492E-4,
350480.0000,-2.03680387E-3,
350520.0000,-2.63462914E-3,
350560.0000,1.05661609E-4,
3.506E005,-6.71214948E-4,
350640.0000,-2.41753156E-3,
350680.0000,-2.82189314E-4,
350720.0000,-1.84739509E-3,
350760.0000,-3.59455054E-3,
3.508E005,-2.61500361E-3,
350840.0000,-1.06117711E-3,
350880.0000,-1.83620595E-3,
350920.0000,1.07859036E-4,
350960.0000,-4.79731272E-4,
3.51E05,-8.65597220E-4,
351040.0000,-1.64985016E-3,
351080.0000,-6.71244052E-4,
351120.0000,-2.22561834E-3,
351160.0000,-1.05360372E-3,
3.512E005,1.08212268E-3,
351240.0000,-1.63766043E-3,
351280.0000,-4.76774760E-4,
351320.0000,-1.84262451E-3,
351360.0000,-4.74759901E-4,
3.514E005,-2.83975125E-4,
351440.0000,-1.64832897E-3,
351480.0000,-1.25681586E-3,
351520.0000,-2.41753133E-3,
351560.0000,-6.77746953E-4,
3.516E005,-1.65750622E-3,
351640.0000,-1.45394669E-3,
351680.0000,-2.04022462E-3,
351720.0000,-2.03175633E-3,
351760.0000,-1.26079528E-3,
3.518E005,-6.75517309E-4,
351840.0000,-4.18592570E-3,
351880.0000,-6.69084140E-4,
351920.0000,1.08590080E-4,
351960.0000,-2.42312229E-3,
3.52E05,-1.84423244E-3,
352040.0000,1.06452921E-4,
352080.0000,-2.81277020E-3,
352120.0000,-8.65626324E-4,
352160.0000,8.88508861E-4,
3.522E005,-3.77828255E-3,
352240.0000,-1.44679495E-3,
352280.0000,-1.25273096E-3,
352320.0000,-4.94850287E-3,
352360.0000,-3.97927733E-3,
3.524E005,-6.73378701E-4,
352440.0000,-1.46113068E-3,
352480.0000,1.08414784E-3,
352520.0000,-1.06492091E-3,
352560.0000,1.08235877E-3,
3.526E005,-6.67976739E-4,
352640.0000,8.84300389E-4,
352680.0000,-2.23092502E-3,
352720.0000,-1.06615166E-3,
352760.0000,-3.01931519E-3,
3.528E005,-2.04192265E-3,
352840.0000,-6.73378701E-4,
352880.0000,-1.44400145E-3,
352920.0000,-6.66899199E-4,
352960.0000,-1.45681645E-3,
3.53E05,1.08648295E-4,
353040.0000,-4.80727933E-4,
353080.0000,-1.24743686E-3,
353120.0000,1.08153338E-3,
353160.0000,-2.82247434E-4,
3.532E005,-8.63321708E-4,
353240.0000,-2.03003874E-3,
353280.0000,-3.39844101E-3,
353320.0000,-1.45251374E-3,
353360.0000,-2.22209794E-3,
3.534E005,-3.79559933E-3,
353440.0000,3.01945460E-4,
353480.0000,-1.45678723E-3,
353520.0000,-3.20685562E-3,
353560.0000,-4.82782954E-4,
3.536E005,-1.84098852E-3,
353640.0000,-2.61695497E-3,
353680.0000,-1.63768930E-3,
353720.0000,-6.74462062E-4,
353760.0000,-1.26217282E-3,
3.538E005,-1.64680928E-3,
353840.0000,-1.05741422E-3,
353880.0000,-3.00654536E-3,
353920.0000,-1.84098852E-3,
353960.0000,-2.03855708E-3,
3.54E05,-5.16319973E-3,
354040.0000,-3.60170938E-3,
354080.0000,-2.62480858E-3,
354120.0000,-3.01293633E-3,
354160.0000,-2.21852562E-3,
3.542E005,-1.64074323E-3,
354240.0000,-4.73826338E-4,
354280.0000,-2.03513913E-3,
354320.0000,-1.64827076E-3,
354360.0000,-1.84101774E-3,
3.544E005,-2.22561834E-3,
354440.0000,-2.03344692E-3,
354480.0000,-2.82710185E-3,
354520.0000,3.07811628E-4,
354560.0000,-2.80377455E-4,
3.546E005,-1.64529053E-3,
354640.0000,-2.77695042E-4,
354680.0000,-6.77717908E-4,
354720.0000,-3.01509956E-3,
354760.0000,-1.05360372E-3,
3.548E005,-6.71214948E-4,
354840.0000,-2.43619713E-3,
354880.0000,-8.51196382E-5,
354920.0000,-2.81282904E-4,
354960.0000,-1.45969109E-3,
3.55E05,-2.23451992E-3,
355040.0000,3.03877023E-4,
355080.0000,-1.25810248E-3,
355120.0000,-3.59449256E-3,
355160.0000,-2.42872839E-3,
3.552E005,-2.04019551E-3,
355240.0000,-2.81685591E-3,
355280.0000,-2.42498959E-3,
355320.0000,-2.22914503E-3,
355360.0000,4.95206215E-4,
3.554E005,6.91403460E-4,
355440.0000,-8.63234571E-4,
355480.0000,-2.81282840E-3,
355520.0000,-6.72296504E-4,
355560.0000,-2.23627593E-3,
3.556E005,-3.39613762E-3,
355640.0000,-3.01293633E-3,
355680.0000,-2.43241573E-3,
355720.0000,-1.06741267E-3,
355760.0000,-8.65597394E-4,
3.558E005,-8.57447798E-4,
355840.0000,1.09349683E-4,
355880.0000,-1.44676608E-3,
355920.0000,-2.80668470E-3,
355960.0000,-8.62098357E-4,
3.56E05,-8.62069253E-4,
356040.0000,-3.60648287E-3,
356080.0000,-1.25139114E-3,
356120.0000,1.47349341E-3,
356160.0000,-4.37420979E-3,
3.562E005,-8.67555937E-5,
356240.0000,-1.25681586E-3,
356280.0000,-8.43027665E-5,
356320.0000,-2.84033304E-4,
356360.0000,-3.40305362E-3,
3.564E005,4.95764660E-4,
356440.0000,-1.05866743E-3,
356480.0000,-4.79789305E-4,
356520.0000,-2.03849887E-3,
356560.0000,-8.64429981E-4,
3.566E005,-1.45254284E-3,
356640.0000,-1.82978157E-3,
356680.0000,-1.65137311E-3,
356720.0000,-3.21572111E-3,
356760.0000,-2.87702191E-4,
3.568E005,6.92372036E-4,
356840.0000,-1.63766043E-3,
356880.0000,-8.59663560E-5,
356920.0000,-6.70221692E-4,
356960.0000,-1.44679495E-3,
3.57E05,-8.65626324E-4,
357040.0000,-1.43967534E-3,
357080.0000,-1.64985016E-3,
357120.0000,-1.06240448E-3,
357160.0000,-2.76792824E-4,
3.572E005,-1.26082450E-3,
357240.0000,-1.83620595E-3,
357280.0000,-1.25544344E-3,
357320.0000,-1.45535171E-3,
357360.0000,-2.63069570E-3,
3.574E005,-8.67265990E-5,
357440.0000,6.92313886E-4,
357480.0000,-1.65137288E-3,
357520.0000,-1.25544320E-3,
357560.0000,-1.05989270E-3,
3.576E005,6.93309761E-4,
357640.0000,-3.59691516E-3,
357680.0000,-3.20469495E-3,
357720.0000,-8.64458969E-4,
357760.0000,-8.59828899E-4,
3.578E005,-1.84423244E-3,
357840.0000,-1.25678675E-3,
357880.0000,-2.41936464E-3,
357920.0000,-8.69134848E-4,
357960.0000,-2.23451969E-3,
3.58E05,-4.79731127E-4,
358040.0000,-1.84098829E-3,
358080.0000,-2.81277020E-3,
358120.0000,-6.68034772E-4,
358160.0000,-4.79731127E-4,
3.582E005,-1.64680905E-3,
358240.0000,-8.64458969E-4,
358280.0000,-8.66794784E-4,
358320.0000,-1.44679495E-3,
358360.0000,-1.06618076E-3,
3.584E005,-8.67265990E-5,
358440.0000,-2.81279930E-3,
358480.0000,-1.45108229E-3,
358520.0000,1.47352240E-3,
358560.0000,1.47364032E-3,
3.586E005,-8.69105686E-4,
358640.0000,-2.03680340E-3,
358680.0000,-2.84033304E-4,
358720.0000,-2.22739531E-3,
358760.0000,-1.05989270E-3,
3.588E005,-8.71449884E-4,
358840.0000,-8.71449884E-4,
358880.0000,-2.61113397E-3,
358920.0000,-8.63292604E-4,
358960.0000,-2.22914503E-3,
3.59E05,-1.05616217E-3,
359040.0000,-4.17264923E-3,
359080.0000,-8.51196382E-5,
359120.0000,3.02618952E-4,
359160.0000,-3.39380768E-3,
3.592E005,-1.45248475E-3,
359240.0000,-2.23273644E-3,
359280.0000,-3.19360197E-3,
359320.0000,-4.18060739E-3,
359360.0000,-6.70105568E-4,
3.594E005,-8.73827375E-4,
359440.0000,-3.22020985E-3,
359480.0000,-1.05235504E-3,
359520.0000,-2.24343222E-3,
359560.0000,-2.03852798E-3,
3.596E005,5.00243797E-4,
359640.0000,-1.06492091E-3,
359680.0000,-2.03852798E-3,
359720.0000,-1.84587133E-3,
359760.0000,-2.82094884E-3,
3.598E005,-2.03852775E-3,
359840.0000,-1.05616241E-3,
359880.0000,-2.61695497E-3,
359920.0000,-3.21580842E-3,
359960.0000,3.03233712E-4,
3.6E05,-2.79472966E-4,
360040.0000,-2.22736644E-3,
360080.0000,-1.25681586E-3,
360120.0000,-8.65597394E-4,
360160.0000,1.08648295E-4,
3.602E005,-2.81312037E-4,
360240.0000,-2.04702606E-3,
360280.0000,-3.00444802E-3,
360320.0000,-1.83941214E-3,
360360.0000,-4.35510045E-3,
3.604E005,-1.45397580E-3,
360440.0000,-1.06867496E-3,
360480.0000,-3.21352365E-3,
360520.0000,-2.82218301E-4,
360560.0000,-8.70277232E-4,
3.606E005,-1.44536851E-3,
360640.0000,-2.03172746E-3,
360680.0000,-2.04016617E-3,
360720.0000,-3.01293633E-3,
360760.0000,-2.60138977E-3,
3.608E005,-3.78821022E-3,
360840.0000,-6.65851752E-4,
360880.0000,-8.67555937E-5,
360920.0000,1.47340435E-3,
360960.0000,-1.84584246E-3,
3.61E05,-1.05610420E-3,
361040.0000,-4.73797234E-4,
361080.0000,-2.23806268E-3,
361120.0000,-1.83941214E-3,
361160.0000,-6.68005669E-4,
3.612E005,-6.71214948E-4,
361240.0000,-1.44968077E-3,
361280.0000,-1.45105307E-3,
361320.0000,-6.73378701E-4,
361360.0000,-1.25947734E-3,
3.614E005,-4.73768305E-4,
361440.0000,-1.44533941E-3,
361480.0000,-2.80406559E-4,
361520.0000,-4.73797234E-4,
361560.0000,-4.77739901E-4,
3.616E005,-8.59771098E-4,
361640.0000,-2.79472966E-4,
361680.0000,-2.42496026E-3,
361720.0000,-2.23089615E-3,
361760.0000,-3.58496793E-3,
3.618E005,-5.55362226E-3,
361840.0000,-1.83944125E-3,
361880.0000,-2.86761788E-4,
361920.0000,-2.03344715E-3,
361960.0000,-8.50616998E-5,
3.62E05,-1.64985016E-3,
362040.0000,-2.41942238E-3,
362080.0000,3.02003638E-4,
362120.0000,1.10837653E-4,
362160.0000,-4.77739901E-4,
3.622E005,6.95617695E-4,
362240.0000,-6.70134672E-4,
362280.0000,3.04548827E-4,
362320.0000,-2.82501988E-3,
362360.0000,-4.71816835E-4,
3.624E005,-2.62086396E-3,
362440.0000,1.27940660E-3,
362480.0000,8.88069917E-4,
362520.0000,-3.01080407E-3,
362560.0000,-1.45114039E-3,
3.626E005,-8.83944886E-5,
362640.0000,-1.24607270E-3,
362680.0000,-8.58608750E-4,
362720.0000,-8.59372522E-5,
362760.0000,-3.19357286E-3,
3.628E005,-4.73768305E-4,
362840.0000,3.01358610E-4,
362880.0000,-3.39610898E-3,
362920.0000,-1.45391747E-3,
362960.0000,1.07127220E-4,
3.63E05,-1.06240448E-3,
363040.0000,-1.83780841E-3,
363080.0000,-2.03344715E-3,
363120.0000,-1.83780817E-3,
363160.0000,-2.03846977E-3,
3.632E005,-2.23627593E-3,
363240.0000,-2.80377455E-4,
363280.0000,-1.44965167E-3,
363320.0000,-2.81481212E-3,
363360.0000,-3.20688449E-3,
3.634E005,-6.74433017E-4,
363440.0000,-6.71215123E-4,
363480.0000,-2.24164058E-3,
363520.0000,-1.25142024E-3,
363560.0000,-4.73797234E-4,
3.636E005,-3.00870300E-3,
363640.0000,-6.68005669E-4,
363680.0000,-2.80665560E-3,
363720.0000,-1.05610443E-3,
363760.0000,-1.25684484E-3,
3.638E005,-1.06111902E-3,
363840.0000,-2.23095436E-3,
363880.0000,-4.68823739E-4,
363920.0000,-2.04532361E-3,
363960.0000,-2.22739554E-3,
3.64E05,-2.82097771E-3,
364040.0000,-1.06867496E-3,
364080.0000,1.07858927E-4,
364120.0000,1.66825030E-3,
364160.0000,-8.67964292E-4,
3.642E005,-1.84584223E-3,
364240.0000,1.27923070E-3,
364280.0000,-1.83623482E-3,
364320.0000,-8.27002659E-5,
364360.0000,-1.25276006E-3,
3.644E005,-2.03175680E-3,
364440.0000,-2.42685783E-3,
364480.0000,-1.83777930E-3,
364520.0000,-2.83096248E-4,
364560.0000,-8.83653411E-5,
3.646E005,-1.05360372E-3,
364640.0000,-2.03680340E-3,
364680.0000,-1.45394669E-3,
364720.0000,-1.63768954E-3,
364760.0000,2.44814018E-3,
3.648E005,-4.74759901E-4,
364840.0000,-1.64377352E-3,
364880.0000,1.11537222E-4,
364920.0000,-4.73768159E-4,
364960.0000,-4.72806511E-4,
3.65E05,1.27799786E-3,
365040.0000,-2.81070126E-3,
365080.0000,-1.45108206E-3,
365120.0000,3.03906127E-4,
365160.0000,-2.04025372E-3,
3.652E005,-1.06366212E-3,
365240.0000,-1.44254835E-3,
365280.0000,-6.63672457E-4,
365320.0000,-4.16474137E-3,
365360.0000,-2.80465023E-3,
3.654E005,-2.43060011E-3,
365440.0000,-1.05616217E-3,
365480.0000,-2.79501925E-4,
365520.0000,1.47399353E-3,
365560.0000,-1.83460489E-3,
3.656E005,-1.84256607E-3,
365640.0000,-8.67935130E-4,
365680.0000,-3.59449256E-3,
365720.0000,-4.71816689E-4,
365760.0000,-2.02669413E-3,
3.658E005,-2.03511026E-3,
365840.0000,-1.64380250E-3,
365880.0000,-4.00493667E-3,
365920.0000,-2.61503248E-3,
365960.0000,-8.65626324E-4,
3.66E05,-2.03009648E-3,
366040.0000,-2.22029653E-3,
366080.0000,3.04548827E-4,
366120.0000,-1.83460489E-3,
366160.0000,5.00185764E-4,
3.662E005,-2.42872816E-3,
366240.0000,-4.56489902E-3,
366280.0000,1.27920171E-3,
366320.0000,-1.45678723E-3,
366360.0000,-8.60934146E-4,
3.664E005,-2.81481212E-3,
366440.0000,-1.05989259E-3,
366480.0000,-2.61110510E-3,
366520.0000,1.06452921E-4,
366560.0000,-6.76602591E-4,
3.666E005,-6.72267342E-4,
366640.0000,-4.72806656E-4,
366680.0000,-1.25810248E-3,
366720.0000,-2.80462136E-3,
366760.0000,4.99105256E-4,
3.668E005,-9.16810095E-5,
366840.0000,-2.42496026E-3,
366880.0000,8.90757947E-4,
366920.0000,-8.66794784E-4,
366960.0000,1.07858927E-4,
3.67E05,-2.02498049E-3,
367040.0000,3.03747342E-3,
367080.0000,-1.05989270E-3,
367120.0000,4.95793822E-4,
367160.0000,-8.67935130E-4,
3.672E005,-1.44825177E-3,
367240.0000,1.66812574E-3,
367280.0000,-2.81282904E-4,
367320.0000,-4.16468363E-3,
367360.0000,-2.03849887E-3,
3.674E005,1.86296273E-3,
367440.0000,-1.05863845E-3,
367480.0000,-4.78735194E-4,
367520.0000,3.05161899E-4,
367560.0000,-4.76745772E-4,
3.676E005,5.01904346E-4,
367640.0000,-1.06111902E-3,
367680.0000,-1.84903690E-3,
367720.0000,-2.03347625E-3,
367760.0000,-1.05488242E-3,
3.678E005,-2.61302432E-3,
367840.0000,-1.44822279E-3,
