tubo_420,led_420,tubo_420_corr,led_420_corr,tubo_420_integral,led_420_integral,lambda
-10,-14.25,-0.0791650526771846,-1.67603725810839,29715.1744340155,45029.9101805688,613.16
-10.75,-10.75,-0.085246404791601,-1.26651801404664,29720.4698862003,45033.2650067546,613.49
-11.25,-12.75,-0.0894569790081166,-1.50628513225095,29725.8304122097,45036.5521392179,613.82
-12,-15,-0.0956516749145438,-1.77638824841296,29731.1508362412,45039.8455120603,614.16
-11.75,-13.25,-0.0938887575150488,-1.57299340858039,29736.2888095292,45043.1221265321,614.49
-8,-11.75,-0.0640544847593013,-1.39776036385475,29741.5722738089,45046.433348627,614.82
-13.25,-14.75,-0.106210785788447,-1.75662906091081,29746.7847576186,45049.6995698682,615.15
-10.25,-12.25,-0.0822865516526074,-1.46108803909996,29752.1297818717,45053.1839709564,615.49
-9.75,-11.5,-0.0784472853116225,-1.37469528546081,29757.4643590351,45056.6239949826,615.82
-14.75,-11.5,-0.118891948068493,-1.37718905462389,29762.8309565638,45059.8921035536,616.15
-11,-13.75,-0.0889113902096529,-1.65121153246498,29768.2501998483,45063.1288792316,616.49
-11.75,-10.75,-0.0951364643070282,-1.29316190997274,29773.5421190777,45066.3169322096,616.82
-14.5,-8.75,-0.117686437893673,-1.05511978801224,29779.0632528849,45069.4703185662,617.15
-10.25,-11,-0.083323093421747,-1.32852430487078,29784.5704914263,45072.6009309667,617.48
-12.5,-14,-0.101763681508289,-1.69334766029793,29789.8317314931,45075.8134410064,617.81
-11.25,-13,-0.0917563937807327,-1.57529707163874,29795.1542229125,45079.1239140943,618.15
-11.25,-12.5,-0.0918461336901891,-1.51619014345709,29800.3880911131,45082.3611101116,618.48
-13.75,-12.75,-0.112458513212427,-1.54929858202263,29805.6316879885,45085.6458177679,618.81
-10.25,-13.25,-0.0839913769657763,-1.61310268235317,29810.8376927927,45088.8256120176,619.14
-12.25,-14.5,-0.100474258950653,-1.76694090376192,29816.1148302301,45092.1389095441,619.48
-13.5,-11.75,-0.110795177210709,-1.4327164714443,29821.3059214367,45095.3674718236,619.81
-10.5,-12.75,-0.0861019425641136,-1.55334933115666,29826.5789646549,45098.5741673882,620.14
-11,-14.5,-0.0902115145563458,-1.76673979157103,29831.7231281511,45101.864761164,620.47
-10.25,-14.25,-0.0840751122594306,-1.73657583788817,29836.7964686985,45105.0278052264,620.8
-13.5,-13.5,-0.110731297902343,-1.64515071169196,29841.9163402978,45108.0750520982,621.13
-11.25,-11,-0.0922421413149717,-1.34000012272162,29847.3483742546,45111.3734378335,621.47
-8.75,-12.5,-0.0717329199768645,-1.52249462808039,29852.6675801016,45114.6234756134,621.8
-12.5,-11.75,-0.102559896204748,-1.43232220756802,29857.9509612021,45117.7223845997,622.13
-11.25,-12,-0.0922825148012412,-1.46245813932634,29863.257175607,45120.893006256,622.46
-13.25,-11.25,-0.10861197651726,-1.37009177924737,29868.5870679831,45124.1475604191,622.79
-10.75,-10.5,-0.0880529014812729,-1.27779094242591,29873.9877764862,45127.3689241185,623.12
-12.5,-12,-0.102352651144989,-1.45984124147367,29879.5162485689,45130.6898305394,623.46
-10.25,-11,-0.0838963584732648,-1.3376645866678,29884.8587821811,45133.9499698673,623.79
-11.5,-11.5,-0.0940374787987657,-1.3971282564388,29890.2251795487,45137.106787487,624.12
-11.5,-12.75,-0.0939616609981825,-1.54774114886447,29895.5104166961,45140.3474274919,624.45
-13.75,-10.5,-0.112247614992441,-1.27350021373242,29900.8429698962,45143.7770340664,624.78
-12,-11.75,-0.0979185280607076,-1.42448144393077,29906.222697339,45147.1967717818,625.11
-12.5,-12.25,-0.101916590708883,-1.48390556072133,29911.5211379793,45150.5133621759,625.44
-14.25,-12.25,-0.116040641282032,-1.48206292725121,29916.9570031382,45153.8485242412,625.78
-9.75,-12.25,-0.0793197146108464,-1.4806346727358,29922.2339642044,45157.0412901978,626.11
-12,-13.75,-0.0975312184355027,-1.66035288527106,29927.4420028931,45160.3175107973,626.44
-10.75,-10.5,-0.0873737935236117,-1.26793598043567,29932.7316498345,45163.6653318282,626.77
-11.5,-12,-0.0934311295885414,-1.44847266740993,29938.102589916,45166.9566838949,627.1
-12.25,-15.25,-0.0995600162583732,-1.8414249071228,29943.2524560169,45170.2612129957,627.43
-10.75,-11,-0.0874564320074029,-1.32957020885673,29948.4478188207,45173.5669187253,627.76
-9.25,-12.75,-0.075249586810673,-1.54101856542011,29953.7585573222,45176.8739094169,628.09
-8.5,-11.25,-0.0691397745146633,-1.3595552299522,29959.0574708468,45180.1824854589,628.42
-12.25,-12.75,-0.0997074615658878,-1.54183200042411,29964.3557904552,45183.364427349,628.75
-12.5,-13.5,-0.10178707656835,-1.63324634859386,29969.7058074258,45186.6081093577,629.09
-14,-11,-0.114010193480709,-1.33089450348909,29974.9793968949,45189.8392649382,629.42
-13.75,-12,-0.112021801194779,-1.45250086120607,29980.3222926329,45192.9553059784,629.75
-13,-13.25,-0.106034582451142,-1.60566653426015,29985.5591203952,45196.1307067583,630.08
-12.5,-13.25,-0.102015638546493,-1.60660057048077,29990.7363390258,45199.54032734,630.41
-11.75,-12.75,-0.0959814622770051,-1.54737287512837,29995.9357199713,45202.8459756206,630.74
-11.5,-12.25,-0.0939752026112431,-1.48725972828228,30001.1807663973,45206.0594382372,631.07
-14.5,-13.5,-0.118619148505038,-1.64080083252289,30006.3895623159,45209.2973052853,631.4
-12.5,-13.5,-0.102350482848025,-1.64228660478432,30011.5383921433,45212.5595709327,631.73
-12.75,-12.5,-0.104476422671395,-1.52178542826682,30016.7327621576,45215.8931187483,632.06
-13.5,-13.25,-0.11070634311219,-1.61432106675764,30021.9376181603,45219.1691817206,632.39
-14.75,-10.25,-0.121102765942116,-1.25032008226921,30027.2467075774,45222.446253853,632.72
-15.75,-12.75,-0.129561106445856,-1.55825874963451,30032.5771002428,45225.7591659089,633.05
-11.25,-13.5,-0.0927337170229362,-1.65330969778035,30037.7520611624,45229.0961190079,633.38
-11,-12.75,-0.0907874906970335,-1.56343133330216,30042.9247498936,45232.4336745593,633.71
-13,-13.5,-0.107438177212341,-1.65761759127611,30048.0954993421,45235.8430339231,634.04
-12,-13,-0.0993807445654115,-1.59955674586234,30053.2520597629,45239.2529609312,634.37
-15,-10.75,-0.124495191956653,-1.32557737721464,30058.5361749224,45242.4975128272,634.7
-14.25,-14,-0.118516930853934,-1.72993134158724,30063.7698151187,45245.813754252,635.03
-13.5,-9.75,-0.112501056292766,-1.2071541913319,30069.0487674979,45249.261220973,635.36
-11.25,-13,-0.0940410501045971,-1.61452063163702,30074.3718722566,45252.7091403777,635.69
-10.5,-13.5,-0.0879843723464593,-1.68068107176094,30079.5123884225,45256.0495702929,636.02
-13.5,-12.5,-0.113393143246209,-1.55990567428647,30084.6736506033,45259.4385479019,636.35
-15,-11.25,-0.126326535597984,-1.40763853952039,30089.9397534152,45262.7310866796,636.68
-11,-13.5,-0.0928614697135281,-1.69321433088043,30095.1542516506,45265.9398110795,637.01
-10.25,-11,-0.086753642540612,-1.38322184064753,30100.3778695713,45269.269004845,637.34
-12.25,-14.5,-0.103924338876348,-1.82761402945228,30105.5494628642,45272.5499606286,637.67
-13.25,-13.5,-0.112689077862342,-1.70582711933939,30110.5965723811,45275.8553117345,638
-13.5,-13.75,-0.115138465273999,-1.74230693483406,30115.6762443857,45279.2093727209,638.33
-12.5,-11.75,-0.106749111402448,-1.49082759010047,30120.8384104652,45282.4661223196,638.66
-11,-13,-0.0941824483816007,-1.65369701573927,30126.0344106198,45285.6254628102,638.99
-8.75,-12.25,-0.0750819101485448,-1.56170373108973,30131.2028427164,45288.8826957781,639.32
-11.75,-13.5,-0.101003008059339,-1.72411213757218,30136.1880992347,45292.0890085531,639.64
-14.5,-12.25,-0.124913583415323,-1.56788084010957,30141.3264903423,45295.2727279486,639.97
-14,-13.25,-0.120884779687145,-1.69978802458047,30146.4739654895,45298.4319110183,640.3
-11.5,-13.25,-0.09953905330137,-1.70391075092283,30151.5687883774,45301.7516134966,640.63
-10.75,-13.25,-0.0932839151476306,-1.70824232655728,30156.6600756152,45305.0836063481,640.96
-10.5,-12,-0.0913834454478809,-1.55165360433953,30161.8097011106,45308.2788758967,641.29
-15,-11.5,-0.130824899167041,-1.49015789908363,30167.0430083669,45311.4491019667,641.62
-11.25,-14.5,-0.0983539396295864,-1.88339988522433,30172.1483125613,45314.5566122154,641.95
-11.5,-13.25,-0.100816870591474,-1.72578444316834,30177.1626197924,45317.7766865159,642.28
-12.75,-11,-0.112079752205381,-1.43663010109755,30182.3486526467,45321.0712526454,642.61
-12,-16,-0.105751165483711,-2.09488023053446,30187.392302879,45324.3157028736,642.94
-13.25,-11.75,-0.117069355032944,-1.5424124188707,30192.2433550486,45327.5226997532,643.26
-13,-14.75,-0.115144342744254,-1.94100463483171,30197.3049682128,45330.7666333047,643.59
-8,-13,-0.0710762921759334,-1.71598476824753,30202.2994752787,45334.0357604258,643.92
-12.75,-13.25,-0.113550079452491,-1.7531877813505,30207.3660110895,45337.2917445257,644.25
-15.5,-11.75,-0.138370473132281,-1.55842136560044,30212.4929280664,45340.4329752895,644.58
-12.25,-12.25,-0.109576286928305,-1.6279905486491,30217.6677652343,45343.4462100376,644.91
-12.75,-13.75,-0.114340966658871,-1.83201772910011,30222.7369870583,45346.5360625071,645.24
-14,-13,-0.12587268442122,-1.73652927895398,30227.6118068623,45349.6434774835,645.56
-12.75,-13,-0.114924669485746,-1.74093168789612,30232.673756421,45352.809144559,645.89
-12.5,-11.75,-0.112942502091946,-1.57732271492981,30237.796719763,45355.9873630612,646.22
-10.75,-14,-0.097300400755325,-1.88264961461466,30242.8648409594,45359.1785092364,646.55
-14,-14.75,-0.12708121090279,-1.98920997474367,30247.7741048171,45362.4473429861,646.88
-15.5,-12.5,-0.141173151246224,-1.69147554488563,30252.7566899478,45365.7154442619,647.21
-13,-13.75,-0.118616116244059,-1.86396754097807,30257.634776714,45368.8338711802,647.53
-13.25,-12.75,-0.12115365362626,-1.73207271922826,30262.6493972895,45372.1021365205,647.86
-13.5,-12.5,-0.123764917021294,-1.70258616008129,30267.7258689529,45375.3571537529,648.19
-13,-13.5,-0.119543534239525,-1.84438595683839,30272.7588192759,45378.5856269022,648.52
-13,-11.75,-0.119769926980893,-1.60833901945771,30277.8277740044,45381.8665246232,648.85
-13.25,-12.75,-0.122343526552826,-1.7490837327121,30282.7784354296,45384.9712855908,649.17
-6.75,-12,-0.0625047535690557,-1.6509192053795,30287.8671351626,45388.1862190222,649.5
-12,-15.25,-0.111430757953085,-2.10391883468563,30292.8189426376,45391.5198026773,649.83
-14.75,-12.75,-0.137471038626022,-1.76548762438843,30297.7263605275,45394.8262936171,650.16
-14.5,-11.75,-0.135384561618016,-1.62995009159818,30302.8159756397,45398.1593511999,650.49
-15.25,-11.5,-0.142730809199157,-1.59911988573482,30307.8132025018,45401.2876871184,650.81
-11.25,-15,-0.105531255884308,-2.09052392608915,30312.788995287,45404.4469168304,651.14
-12.5,-13,-0.117625620292574,-1.81748387012068,30317.6804371944,45407.6860340891,651.47
-12.5,-13,-0.117902788131778,-1.82176650919044,30322.6750699636,45410.9247699725,651.8
-13.25,-13.75,-0.125299327615137,-1.93183868991532,30327.4753896469,45414.0519784978,652.12
-13.5,-12,-0.128021452959476,-1.69069601368705,30332.4759049711,45417.3172204264,652.45
-10.25,-12.75,-0.097503231098575,-1.80194124650467,30337.5261500672,45420.6089672062,652.78
-11,-13.25,-0.104861091030295,-1.87660497973698,30342.5045394676,45423.9415129438,653.11
-15.5,-13.25,-0.14802535718345,-1.87999025068013,30347.3026621766,45427.2261611115,653.43
-13.75,-10.75,-0.131522225372865,-1.52770751134403,30352.3847752556,45430.4635819922,653.76
-13.25,-14.25,-0.127207195264639,-2.03257211193742,30357.4078635742,45433.68722434,654.09
-14.5,-13.25,-0.139484941756887,-1.89369704178316,30362.2897651798,45436.8962387084,654.42
-14,-14,-0.135045230174947,-2.00638627688492,30367.0332383067,45439.9545243345,654.74
-15,-13.75,-0.144910969635648,-1.97354939599026,30371.8939253223,45443.2047217544,655.07
-14,-13,-0.13566698440026,-1.87165064193012,30376.8062048136,45446.3854570008,655.4
-13.5,-13.25,-0.131097421950535,-1.91166399415701,30381.5924631224,45449.4830025881,655.72
-14.25,-13.75,-0.138723208277567,-1.98871366252552,30386.4829462503,45452.8021170798,656.05
-15.25,-11,-0.148746179479652,-1.59405741756179,30391.4954271664,45456.051557884,656.38
-14,-12.75,-0.136857120278676,-1.85176062744413,30396.406875743,45459.1484864588,656.7
-13.5,-13,-0.132403596631596,-1.89428214440124,30401.3559440776,45462.4396529782,657.03
-14.75,-12.25,-0.145147417286924,-1.79097152177764,30406.3281354742,45465.6876339141,657.36
-14,-11.5,-0.138091701847289,-1.6852824021363,30411.2274128631,45468.7412089752,657.68
-12.5,-11.75,-0.123594830167307,-1.72609008530799,30416.3044955333,45471.9604008912,658.01
-12.5,-11.75,-0.123831768897798,-1.72939910392125,30421.3643125296,45475.1651891274,658.34
-13.25,-13.75,-0.13175608756944,-2.03138765740484,30426.1565558663,45478.2585934157,658.66
-13.75,-14.5,-0.137036964854129,-2.14703109610417,30430.9374920002,45481.4048626311,658.99
-14.25,-11,-0.142397768843782,-1.63311325871967,30435.8714830338,45484.4079533264,659.32
-13.75,-16,-0.137845087091593,-2.38310883034193,30440.5675553886,45487.3605265749,659.64
-13,-13.5,-0.130619630462547,-2.015274298565,30445.262971514,45490.4040609528,659.97
-13.75,-12,-0.138641457825956,-1.79765755186279,30450.1835056379,45493.3745566988,660.3
-15.25,-14,-0.154165341904129,-2.10271417154484,30454.9220203363,45496.3655804855,660.62
-14.5,-11.25,-0.146820882370372,-1.69241805293927,30459.848854336,45499.5508168007,660.95
-14.5,-12,-0.147174066963611,-1.80958852778903,30464.8882609648,45502.5763032854,661.28
-14.25,-11.5,-0.144997514721071,-1.73851656748272,30469.7574800781,45505.5237592435,661.6
-13.5,-14,-0.137788691001602,-2.12296649839505,30474.65793528,45508.8243980988,661.93
-14.25,-14.5,-0.145751898506151,-2.20344724759174,30479.2360496072,45512.052872096,662.25
-14,-14.25,-0.143499631578683,-2.17006585713886,30483.9388202639,45515.2798465231,662.58
-14.75,-12,-0.151554975349692,-1.83187030737448,30488.7843672989,45518.4919975376,662.91
-11.75,-15.25,-0.12092795056474,-2.33181434158879,30493.4224253628,45521.5495744513,663.23
-15.5,-12.75,-0.159943713133996,-1.95470381212607,30498.1578553518,45524.5255065048,663.56
-14.5,-11.75,-0.149905370611836,-1.80477204815432,30502.9462818069,45527.56835662,663.88
-10.25,-10.25,-0.106211469057932,-1.5779989688607,30508.0291014634,45530.9277344888,664.21
-13.5,-11.75,-0.140319366706409,-1.81450017053155,30513.1078950489,45534.0640266337,664.54
-13,-12.75,-0.135439639280424,-1.97354902951475,30517.8848456643,45536.902696576,664.86
-14.5,-13.25,-0.151472698531212,-2.05644707956661,30522.7176499364,45539.9334638302,665.19
-10,-12.25,-0.104755048015295,-1.90654187387837,30527.4287534874,45543.0016661567,665.51
-13.25,-13.5,-0.139109626096561,-2.10576727805467,30532.2678142578,45546.3002111838,665.84
-14,-13.5,-0.147408787594869,-2.11185650799179,30536.8833179148,45549.3667814525,666.16
-13.25,-13.75,-0.139844901846714,-2.15609929531861,30541.6234017443,45552.3781842813,666.49
-13.25,-14.75,-0.140229979015677,-2.31927534027007,30546.1421421942,45555.561183745,666.81
-12.75,-13.25,-0.135255275183414,-2.08831113952654,30550.8279152331,45558.8731944641,667.14
-11.5,-11.5,-0.122279307226472,-1.81672113593616,30555.7068908969,45562.1093716338,667.47
-13.25,-11.25,-0.141210011853888,-1.78130149724042,30560.5523676349,45565.3209376948,667.79
-16,-11.25,-0.170858753517106,-1.78486376441976,30565.5612541188,45568.6480839303,668.12
-11.75,-14.25,-0.125820200392577,-2.26705820038662,30570.2367388832,45571.785168114,668.44
-12.75,-14.25,-0.136900835281215,-2.27324412198051,30574.8700296186,45575.0198735108,668.77
-11.5,-12.75,-0.123814080247925,-2.03947168209626,30579.4476151264,45578.15568183,669.09
-12,-12.25,-0.129487338338767,-1.96389129813797,30584.2870745284,45581.1732196471,669.42
-12,-9.75,-0.129881903092754,-1.56786011590538,30589.155683852,45584.1435188012,669.74
-12.75,-14.25,-0.138483666186457,-2.29952709566755,30594.0469409448,45587.3752581033,670.07
-14.25,-13.75,-0.155238083046625,-2.22546825821226,30598.5442029743,45590.4022543115,670.39
-15.25,-11,-0.166613987270056,-1.78554006029925,30603.3796129608,45593.5698497217,670.72
-13.75,-12.75,-0.150763348798344,-2.07700987539328,30608.1236517232,45596.6092836743,671.04
-13.75,-14.25,-0.151165132266709,-2.32755040020014,30612.8069912261,45599.6171997643,671.37
-12.5,-14,-0.137943731529459,-2.2953836926502,30617.2666170134,45602.6544170803,671.69
-13.25,-14.25,-0.14654259206097,-2.34152152489873,30621.8599507334,45605.9432937568,672.02
-14.25,-12.75,-0.15796367899838,-2.09984800352734,30626.3868244016,45609.208975296,672.34
-11.25,-12.25,-0.125002312257976,-2.02225962941792,30631.1778022115,45612.3383414207,672.67
-14.75,-13.5,-0.164444801373496,-2.23613076153403,30635.7724518679,45615.3414881295,672.99
-13.25,-12.75,-0.147946833492652,-2.11512130685991,30640.3321691778,45618.544644931,673.31
-13.25,-13.5,-0.148256890566589,-2.24423368577349,30645.0309815377,45621.6720240529,673.64
-13,-12.5,-0.145811610073577,-2.08302300105109,30649.5991209003,45624.5645153509,673.96
-12.75,-12.25,-0.1433771214841,-2.04663812628284,30654.3858124182,45627.5782686733,674.29
-13.75,-12,-0.15494372449878,-2.00903655246211,30659.0548061739,45630.4529656995,674.61
-13,-12.5,-0.1469674201586,-2.09953457369428,30663.8490643622,45633.4485184089,674.94
-11.5,-11,-0.130231300999497,-1.85074047631583,30668.5568710894,45636.5247934558,675.26
-12.75,-12.75,-0.144851941201315,-2.15208598356239,30673.2447946369,45639.5843658543,675.58
-15,-12.5,-0.170986582632889,-2.11697673735958,30677.9764383446,45642.6080985976,675.91
-11.75,-12,-0.13434935900953,-2.03851671785889,30682.6068299906,45645.6335626482,676.23
-12.5,-12.75,-0.143265618716433,-2.17108811906274,30687.3608120036,45648.8833617112,676.56
-13.75,-11.5,-0.158119024167296,-1.96478288731517,30691.9979931406,45651.9540577389,676.88
-14,-10.75,-0.161389975942202,-1.84116319493247,30696.7580822626,45654.9920142429,677.2
-12.5,-12.25,-0.144502480105198,-2.10395611033169,30701.6130659887,45658.2394528878,677.53
-12.75,-12,-0.147851270939146,-2.06743289783814,30706.2361868618,45661.3714113344,677.85
-12.25,-12,-0.142435250793439,-2.07299350425903,30711.0154243754,45664.4674374347,678.18
-11.75,-12.75,-0.136944580045169,-2.20776307768868,30715.5971784644,45667.5335635313,678.5
-13.5,-11.5,-0.157796558241237,-1.99708659953988,30720.2070071445,45670.598418735,678.82
-16,-9.5,-0.18750686474415,-1.65407841399304,30725.1737850762,45673.724934564,679.15
-13.75,-11.25,-0.161472964022429,-1.96284018603887,30730.0025718018,45676.7394594428,679.47
-14.5,-14,-0.170626831854284,-2.44761248453042,30734.534841821,45679.7211266553,679.79
-12.5,-12,-0.147524291305631,-2.10411789199346,30739.1540768714,45682.9466197621,680.12
-15,-13.75,-0.177556214228384,-2.41814653663418,30743.6440676111,45685.9911604899,680.44
-15.25,-12.75,-0.181041326821624,-2.24881310881005,30748.2183864128,45688.9941593891,680.77
-15,-9.25,-0.178622530218287,-1.6365226101904,30752.9456276476,45691.8879615891,681.09
-13.75,-11.75,-0.164105826265247,-2.08350462021955,30757.7343200646,45694.8631470465,681.41
-16,-13.25,-0.191386159041736,-2.35473327820993,30762.3958715224,45697.9474053902,681.74
-16.25,-14.25,-0.194915418179632,-2.5394694482832,30766.7456688644,45700.7544712045,682.06
-11,-12.75,-0.132276316363042,-2.27790124022589,30771.1238861805,45703.6435418601,682.38
-12.75,-12.5,-0.153693765319825,-2.23867669373415,30775.6141354714,45706.7983659942,682.7
-14,-10,-0.169227654876234,-1.79588531705391,30780.430004693,45710.0335934355,683.03
-17.5,-10,-0.212150862339562,-1.80111752516853,30785.2630257951,45713.1533540721,683.35
-14,-12,-0.170215507571883,-2.16764238213989,30789.956993606,45716.3224010936,683.67
-16.25,-11,-0.197887215774242,-1.99017999864381,30794.7245823686,45719.4857113275,684
-14.75,-12.5,-0.180236149764693,-2.26931713989444,30799.3094720567,45722.5355699213,684.32
-15.5,-11.25,-0.189759363407726,-2.04625304319852,30803.8731638214,45725.6521730805,684.64
-12.5,-13.25,-0.153436494328022,-2.41640559067446,30808.5225654101,45728.8831752815,684.97
-14.75,-10.75,-0.181669584494932,-1.96713409651655,30813.06034567,45732.0493298361,685.29
-13.25,-12.75,-0.163525937436038,-2.33784790339823,30817.6271901464,45735.0948255909,685.61
-15.25,-12.5,-0.188941793886544,-2.30093051103051,30822.069153308,45738.0191774739,685.93
-14.25,-14.75,-0.177022559989199,-2.72233189998427,30826.5016249895,45741.1570731084,686.26
-10.25,-10.25,-0.127719222378783,-1.89754273248478,30830.9501093398,45744.1638497463,686.58
-14,-13,-0.17497306992809,-2.41391418921201,30835.5134723153,45747.0308134884,686.9
-12.25,-11.25,-0.153364399641542,-2.09255215837439,30840.003767785,45749.9139615359,687.22
-12,-12.75,-0.150697574892276,-2.3788688607995,30844.6476009495,45753.0654715253,687.55
-12.25,-11.5,-0.154123966764542,-2.14964739650603,30849.1291282298,45756.120286131,687.87
-13.5,-13.25,-0.170430671191103,-2.48522185080784,30853.570686407,45759.0518901525,688.19
-12.25,-12.25,-0.155071599592611,-2.30392090823307,30857.954385153,45762.0342775775,688.51
-12,-13.25,-0.152247314755139,-2.49758094919739,30862.4700397418,45765.2175443645,688.84
-14,-12,-0.178279348449404,-2.27033292719241,30866.8611277142,45768.1439706118,689.16
-13.5,-12.5,-0.172192697258753,-2.36878842789818,30871.300034241,45771.1403380474,689.48
-12.5,-12.75,-0.159977666410472,-2.42434726468898,30875.6811780951,45774.1881114581,689.8
-10.75,-13.5,-0.137920313437251,-2.57329063210498,30879.9857104728,45777.092933412,690.12
-8,-12,-0.102969369927196,-2.29474595837752,30884.4743795001,45780.3625867362,690.45
-4.5,-11.5,-0.0581315801124396,-2.20715459728501,30888.9634509286,45783.5849397513,690.77
-2.5,-13,-0.032384650990118,-2.50194560792226,30893.3749038346,45786.7885992037,691.09
-7.5,-13.5,-0.0974862193829075,-2.60706003835433,30897.6367947223,45790.0089559817,691.41
-9.75,-14.25,-0.127095875279632,-2.75979614892916,30901.8021574213,45793.1200418921,691.73
-12,-12,-0.156912912915799,-2.33127756332044,30906.2035874675,45796.2710951553,692.06
-8.75,-9.75,-0.114831045415955,-1.90103967431475,30910.7919751512,45799.4523428412,692.38
-11.5,-11.75,-0.151307569993282,-2.29686770846944,30915.3929451939,45802.5590232117,692.7
-15.5,-12.75,-0.204723612811293,-2.50196783951866,30919.7693047348,45805.5000913921,693.02
-12.25,-15.25,-0.162090419888783,-2.99796391770973,30923.8836577042,45808.4027001733,693.34
-9.75,-15.5,-0.129454501648638,-3.05759203893927,30927.7903136523,45811.2304164844,693.66
-11.75,-12.25,-0.156348647821143,-2.42174075774026,30932.0406220252,45814.2206162689,693.99
-14.25,-12.5,-0.190097908033125,-2.47746647060714,30936.3784452754,45817.0263946838,694.31
-12.5,-12.75,-0.167342684698939,-2.53595885612335,30940.6733631153,45819.7561020924,694.63
-14.75,-13,-0.198102871733067,-2.59404438337149,30944.9244945477,45822.7433487188,694.95
-12,-12.75,-0.16156107214317,-2.55035692454576,30949.1699867145,45825.6352185338,695.27
-9.5,-13.75,-0.128215590115562,-2.75711720098126,30953.3543343758,45828.5825864018,695.59
15,-11.75,0.202995720822479,-2.3624835318578,30957.6085574503,45831.8655180635,695.91
48.25,-15,0.654628488988132,-3.02359864639966,30961.7630301317,45834.9786054019,696.23
68,-13.75,0.924744022925415,-2.77811754786417,30965.8870344982,45838.0524739529,696.56
66,-13.25,0.900827536706415,-2.68688386489489,30970.0115077755,45840.8610507314,696.88
47.5,-15,0.649703646076689,-3.0482336477583,30974.0348737221,45843.7250255055,697.2
38,-12.25,0.521251414211597,-2.49651993122397,30978.1290448839,45846.9102109444,697.52
22.75,-14.75,0.312941709608901,-3.014458917049,30982.2355612916,45850.0751834245,697.84
13.75,-12,0.189396310272141,-2.45575683345072,30986.3570319357,45853.0680368732,698.16
8.5,-11.5,0.117293732874533,-2.35770259694019,30990.7234276191,45855.9842872364,698.48
5,-10.75,0.0692335351130207,-2.2115169216102,30995.1807422162,45858.9181729897,698.8
-6.25,-16.75,-0.0867926416155256,-3.45583501015418,30999.2278233922,45861.7922161899,699.12
-9.75,-12.75,-0.135716441318371,-2.6367765741855,31003.1158769778,45864.5875668446,699.44
-12.25,-11,-0.170982927096856,-2.28110167462162,31007.4422336886,45867.3618613486,699.76
-13.75,-14.75,-0.192397900282937,-3.06637276918468,31011.6079438331,45870.250684066,700.08
-15.75,-13.25,-0.220942614285244,-2.76153217673529,31015.59402927,45873.2544508023,700.4
-14.25,-13.5,-0.200389814309377,-2.82052430366282,31019.7990550459,45876.190029551,700.73
-13.75,-10.75,-0.194012911832963,-2.25357335510912,31024.0660256469,45878.8198293415,701.05
-12.75,-13.25,-0.18034424298746,-2.78447469845065,31028.3461907803,45881.5059289639,701.37
-13.5,-13,-0.191626953849315,-2.74158350903994,31032.4439014694,45884.2677532409,701.69
-13,-13.5,-0.185043171737205,-2.85495179251688,31036.5150367233,45886.9481045602,702.01
-12,-11.75,-0.171126047191236,-2.48947654366298,31040.6800279242,45889.7652178839,702.33
-14.5,-11.5,-0.207527055594402,-2.44534343340793,31044.9976755923,45892.5997254003,702.65
-13.75,-11.5,-0.197307466729186,-2.4517374567076,31049.3291485327,45895.4124454373,702.97
-14.25,-13,-0.20510844445228,-2.78001620951862,31053.5354129833,45898.4621733889,703.29
-12.25,-13.5,-0.176955175120727,-2.89731855241401,31057.5750631714,45901.4295104838,703.61
-13.5,-13.25,-0.195521332050211,-2.85109413296499,31061.5879136145,45904.3151085453,703.93
-12.75,-13.5,-0.185331359223954,-2.9154647434222,31065.5937254929,45907.218296049,704.25
-15,-12.5,-0.218602789720042,-2.70651072986718,31069.6532511884,45910.2003789782,704.57
-13.25,-13,-0.193666847957296,-2.823046667798,31073.7470156453,45913.018301831,704.89
-13,-12.25,-0.190601470805904,-2.66842059128265,31077.8547364337,45915.7941999118,705.21
-14.25,-12.75,-0.209539530344237,-2.78545781690686,31081.9762264064,45918.7910709424,705.53
-7.5,-13.75,-0.110692375662064,-3.0150494704143,31085.9680442774,45921.7450839299,705.85
4.5,-10.5,0.0665871979095541,-2.30835619419788,31090.1377161008,45924.5738359104,706.17
25,-13.75,0.371303172340782,-3.03407735112754,31094.3000201952,45927.3387634589,706.49
34,-14.25,0.506651546067114,-3.15486382887169,31098.1460307859,45930.2035356209,706.81
28.5,-13.75,0.425439398543061,-3.04951548830365,31101.8660183447,45932.896907184,707.12
17.25,-13.25,0.258516455255632,-2.9501919283003,31105.7821564831,45935.6336084092,707.44
15,-12,0.225512227037979,-2.68037389850855,31109.8358434949,45938.512670034,707.76
4.75,-12.5,0.07158081128306,-2.79864826069107,31113.9458428224,45941.2433275773,708.08
-0.5,-13,-0.00756289503092591,-2.92143830908909,31117.9655807832,45943.9720017667,708.4
-4,-11.75,-0.0606662184003618,-2.64764710304436,31122.0414285227,45946.6759861905,708.72
-7.5,-14,-0.11418264925454,-3.16666547265925,31126.025460801,45949.2299503945,709.04
-8.75,-10.25,-0.133535647661266,-2.32406531276588,31130.1300329609,45951.928378515,709.36
-11.5,-11.25,-0.176062813472253,-2.55892536350976,31134.4612307748,45954.7091437596,709.68
